ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
1-56639-142-3,Women and Film: A Sight and Sound Reader (Culture And The Moving Image),"Cook, Pam",Temple University Press,287.0,1994-01-19,,Hardcover,"Border Crossings : Women And Film In Context / Linda Ruth Williams ; Everything In Question : Women And Film In Prospect / Pam Cook -- Icons. The Colour Of Virtue : Lillian Gish, Whiteness And Femininity / Richard Dyer ; Exorcised : Marlene Dietrich And German Nationalism / Gertrud Koch ; From Dietrich To Madonna : Cross-gender Icons / Marjorie Garber ; Glamour And Suffering : Gong Li And The History Of Chinese Stars / Berenice Reynaud ; Denying Her Place : Hattie Mcdaniel's Surprising Acts / Stephen Bourne ; Audrey Hepburn : Fashion, Film And The 50s / Elizabeth Wilson ; Catherine Deneuve And French Womanhood / Ginette Vincendeau ; Never A Victim : Jodie Foster, A New Kind Of Female Hero / B. Ruby Rich ; The Outsider : Whoopi Goldberg And Shopping Mall America / Andrea Stuart ; A Body Of Political Work : Tilda Swinton In Interview / Michael O'pray --^ Women Against The Grain. High And Low : The Transformation Of The Rape-revenge Movie / Carol J. Clover ; 'thelma & Louise' And The Tradition Of The Male Road Movie / Manohla Dargis ; The 'alien' Trilogy : From Feminism To Aids / Amy Taubin ; Working Against The Grain : Women In Animation / Irene Kotlarz ; Sisters Under The Skin : Video And Blockbuster Erotic Thrillers / Linda Ruth Williams -- Deconstructing Masculinity. The Beast's Beauty : Jean Gabin, Masculinity, And The French Hero / Ginette Vincendeau ; Grabbing The Knife : 'the Silence Of The Lambs' And The History Of The Serial Killer Movie / Amy Taubin ; 'cape Fear' And Femininity As Destructive Power / Pam Cook ; 'falling Down' And The Rise Of The Average White Male / Carol J. Clover ; Men, Women, Children And The Baby Boom Movies / Lizzie Francke ; Fathers And Daughters In French Cinema : From The 20s To 'la Belle Noiseuse' / Ginette Vincendeau --^ Queer Alternatives. Homo Pomo : The New Queer Cinema / B. Ruby Rich ; Queer Questions : A Response To B. Ruby Rich / Pratibha Parmar ; Queer Male Cinema And Feminism / Amy Taubin ; Female Misbehaviour : The Cinema Of Monika Treut / Julia Knight -- Women Direct. Leni Riefenstahl : The Body Beautiful, Art Cinema And Fascist Aesthetics / Thomas Elsaesser ; Chantal Akerman And Feminist Film-making / Angela Mcrobbie ; Monitoring Conformity : The Career Of Doris Dörrie / Carole Angier ; Mira Nair : A New Hybrid Cinema / Andrea Stuart ; Against Crawling Realism : Sally Potter On 'orlando' / Walter Donohue ; Julie Dash : 'daughters Of The Dust' And A Black Aesthetic / Karen Alexander ; Jane Campion : Costume Drama And Reclaiming Women's Past / Stella Bruzzi. Edited By Pam Cook And Philip Dodd. Collection Of Essays Previously Published By Sight And Sound. Includes Bibliographical References (p. 254-264) And Index. Filmography: P. 243-253.",en,,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 1.46827866492 Pounds, Width: 0.75 Inches",9.83,https://images.isbndb.com/covers/14/29/9781566391429.jpg,Success,128.0,16.3
1-875559-15-9,The Spinifex Quiz Book,"Hawthorne PhD, Susan",Spinifex Press,113.0,1993-09-01,,Paperback,<p>who Invented Hieroglyphics? Who Did Einstein S Mathematics? Who Invented The Computer? Who Developed The Merino Sheep? Who Built The Pyramid At Giza? All Were WomenÃ  Details In This Instructive Little Book Of Little-known Facts.</p>,en,2nd Revised ed.,"Height: 8 Inches, Length: 5 Inches, Weight: 0.32848877038 Pounds, Width: 0.35 Inches",10.95,https://images.isbndb.com/covers/91/52/9781875559152.jpg,Success,101.0,16.3
3 9027-5562-4,,,,,,,,,,,,,,Error,61.0,16.3
0-671-79533-3,Place at the Table,"Bawer, Bruce",Simon & Schuster,272.0,1993-11-01,"Homosexuality, Homosexuality--United States, Gays, Gays--United States, Subculture, Subculture--United States, HQ76.3.U5 B39 1993, 305.38/9664",Hardcover,"This Conservative Christian Homosexual Takes A Middle-of-the Road View In Supporting Gay Civil Rights, While Criticizing Both Antigays And The Gay Subculture. A Sea Of Homosexuals -- Don't You Think Homosexuality Is Wrong? -- Everything I Do Is Gay -- The Only Valid Foundation. Bruce Bawer.",en,,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.25 Pounds, Width: 1 Inches",21.0,https://images.isbndb.com/covers/53/37/9780671795337.jpg,Success,74.0,16.3
0-942299-81-7,"Third Sex, Third Gender: Beyond Sexual Dimorphism in Culture and History",,Zone Books,624.0,1994-04-07,,Hardcover,"Introduction: Third Sexes And Third Genders / Gilbert Herdt -- Living In The Shadows : Eunuchs And Gender In Byzantium / Kathryn M. Ringrose -- London's Sapphists : From Three Sexes To Four Genders In The Making Of Modern Culture / Randolph Trumbach -- Sodomy And The Pursuit Of A Third Sex In The Early Modern Period / Theo Van Der Meer -- A Female Soul In A Male Body : Sexual Inversion As Gender Inversion In Nineteenth-century Sexology / Gert Hekma -- Woman Becomes Man In The Balkans / René Grémaux -- Polynesian Gender Liminality Through Time And Space / Niko Besnier -- How To Become A Berdache : Toward A Unifed Analysis Of Gender Diversity / Will Roscoe -- Hijras : An Alternative Sex And Gender Role In India / Serena Nanda -- Mistaken Sex : Culture, Biology And The Third Sex In New Guinea / Gilbert Herdt -- Transcending And Transgendering : Male-to-female Transsexuals, Dichotomy And Diversity / Anne Bolin. Edited By Gilbert Herdt. Includes Bibliographical References (p. 487-596) And Index.",en,,"Height: 9 Inches, Length: 6 Inches, Weight: 2.40083403318 Pounds, Width: 1.95 Inches",29.95,https://images.isbndb.com/covers/98/16/9780942299816.jpg,Success,74.0,16.3
0-88961-180-7,Ma Macdonald,"Arnott, Joanne",Womens Pr,24.0,1993,,Paperback,A story for children about natural childbirth: Ma MacDonald has her baby out in a field by the barn.,en,1,,312.11,https://images.isbndb.com/covers/18/01/9780889611801.jpg,Success,105.0,16.3
0-385-41945-7,Dreaming in Color,"Allen, Charlotte Vale",Doubleday,401.0,1993-07-01,"Women--Fiction, PS3551.L392 D75 1993, 813/.54",Hardcover,"Bobby Stanton, Fleeing Her Abusive Husband, Takes A Job As A Live-in Helper For Eva Rule And Her Invalid Aunt, Alma Ogilvie. Charlotte Vale Allen.",en,First Edition,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1.65 Pounds, Width: 1.25 Inches",0.0,https://images.isbndb.com/covers/94/51/9780385419451.jpg,Success,119.0,16.3
0 0-9631656-2,,,,,,,,,,,,,,Error,104.0,16.3
0-385-47107-6,A Taste of Power: A Black Woman's Story,"Brown, Elaine",Anchor,452.0,1993-12-01,"Brown, Elaine , 1943-, Black Panther Party, African Americans, African Americans--Biography, Black power, Black power--United States, E185.97.B866 A3 1994, 973/.0496073/0092 B",Paperback,"By August 1974, The Black Panthers Were A National Organization To Be Reckoned With, Supported By Millions Of Blacks As Well As White Liberals. How Brown Came To Leadership In This Paramilitary, Male-dominated Organization, And What She Did With That Power, Is An Unsparing Story Of Self-discovery. Brown's Account Of Her Life At The Highest Levels Of The Black Panther Party's Hierarchy. More Than A Journey Through A Turbulent Time In American History, This Is The Story Of A Black Woman's Battle To Define Herself. Assumption -- York Street -- We Are The Girls Who Don't Take No Stuff -- Some Other Life -- Child Has Died -- Getting Black -- Living For The People -- January 17th -- Postmortem -- Dying For The People -- Where Is The Love? -- Becoming Huey's Queen -- Kiss Of The Panther -- Sanctuary -- New Wave To Ride -- Chairman -- Woman's Revolution -- Alpha And Omega -- Friends And Enemies -- Enemies And Friends -- I'll Change The World For You. Elaine Brown. Originally Published: New York : Pantheon Books, C1992.",en,1st Anchor Books ed,"Height: 9.24 Inches, Length: 5.98 Inches, Weight: 0.9875 Pounds, Width: 0.99 Inches",17.95,https://images.isbndb.com/covers/10/77/9780385471077.jpg,Success,121.0,16.3
0-89594-583-5,Love's Shadow: Stories by Women,,Crossing Pr,400.0,1993,,Paperback,,en,1993 Edition.,"Height: 9 Inches, Length: 6 Inches, Weight: 1.21695168624 Pounds, Width: 1 Inches",14.95,https://images.isbndb.com/covers/58/39/9780895945839.jpg,Success,12.0,16.3
0-89594-583-5,Love's Shadow: Stories by Women,,Crossing Pr,400.0,1993,,Paperback,,en,1993 Edition.,"Height: 9 Inches, Length: 6 Inches, Weight: 1.21695168624 Pounds, Width: 1 Inches",14.95,https://images.isbndb.com/covers/58/39/9780895945839.jpg,Success,110.0,16.3
0-345-36898-3,The Chronicles of Pern: First Fall (The Dragonriders of Pern),"McCaffrey, Anne",Del Rey,306.0,1993-10-19,"Pern (Imaginary place), Pern (Imaginary place)--Fiction, PS3563.A255 C47 1993, 813/.54",Hardcover,"Collection Of Short Stories Dealing With The Early Days Of The Colonization Of Pern. Let The Queen Of Dragons Herself Take You Back To The Earliest Days Of Pernese History As Anne Mccaffrey Brings To Life Events That Shaped One Of The Most Popular Worlds In All Of Science Fiction, In This First-ever Pern Short-story Collection. The Survey; P.e.r.n. -- The Dolphin's Bell -- The Ford Of Red Hanrahan -- The Second Weyr -- Rescue Run. Anne Mccaffrey. A Del Rey Book.",en,First Edition,"Height: 9.75 Inches, Length: 6.75 Inches, Weight: 1.35 Pounds, Width: 1 Inches",22.0,https://images.isbndb.com/covers/89/80/9780345368980.jpg,Success,88.0,16.3
0-385-42197-4,Nightside,"Santiago, Soledad",Doubleday,272.0,1993-12-01,,Hardcover,,en,First Edition,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.2 Pounds, Width: 1.25 Inches",18.5,https://images.isbndb.com/covers/19/73/9780385421973.jpg,Success,120.0,16.3
0-8478-1611-7,Mary Cassatt (Rizzoli Art Classics),Rizzoli,Rizzoli,1.0,1992-10-15,,Paperback,,en,,"Height: 14 Inches, Length: 10.25 Inches, Weight: 0.54895103238 Pounds, Width: 0.25 Inches",1.99,https://images.isbndb.com/covers/61/18/9780847816118.jpg,Success,85.0,16.3
0-934971-31-5,Open Heart,"Sornberger, Judith",Calyx Books,128.0,1993-01-01,"Women, Women--Poetry, PS3569.O6765 O6 1993, 811/.54",Paperback,Judith Mickel Sornberger.,en,,"Height: 9 Inches, Length: 6 Inches, Weight: 0.5 Pounds, Width: 0.4 Inches",9.95,https://images.isbndb.com/covers/13/17/9780934971317.jpg,Success,92.0,16.3
0-88974-056-9,Her Head: A Village,"Silvera, Makeda",Press Gang Pub,112.0,1994,,Paperback,,en,First Edition,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.35053499658 Pounds, Width: 0.5 Inches",12.95,https://images.isbndb.com/covers/05/63/9780889740563.jpg,Success,100.0,16.3
0-934678-49-9,Lady Lobo,Kristen Garrett,New Victoria Publishers,202.0,1993-10-01,,Paperback,"In this fast-paced novel, a young dyke has one ambition: to play basketball with the best. A beautiful older athlete picks her up in the shower and begins a match off the court that challenges her in ways she hadnÆt thought possible!",en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.65 Pounds, Width: 0.75 Inches",9.95,https://images.isbndb.com/covers/84/90/9780934678490.jpg,Success,97.0,16.3
0-385-46862-8,We Who Believe in Freedom,"Reagon, Bernice Johnson",Anchor,367.0,1993-10-01,"Sweet Honey in the Rock (Musical group), Gospel musicians, Gospel musicians--United States--Biography, ML421.S9 R4 1993, 782.25",Paperback,"Sweet Honey In The Rock -- Timeline -- Foreword: Growing Up With Sweet Honey In The Rock / Toshi Reagon -- Introduction: Sweet Honey In The Rock -- The Sound Of Our Own Culture / Alice Walker -- Let Your Light Shine -- Historical Notes / Bernice Johnson Reagon -- Sweet Honey Streams Of Consciousness / Niani Kilkenny -- Timeless / Yasmeen -- Taking It To The Streets / Louise Robinson -- Hi, I'm An Original Sweet Honey In The Rock / Michael Hodge -- I Always Knew I Could Sing / Carol Maillard -- Sweet Honey In The Rock: A Few Memories / Ivy Young -- Singing For My Life / Bernice Johnson Reagon -- A Taste Of Honey / E. Ethelbert Miller -- One Moment, One Melody, One Song / Evelyn Maria Harris -- Some Factors In The Equation / Amy Horowitz -- Extending A Vocal Lineage / Mclean Bosfield -- So Glad I'm Saved / Tulani Jordan Kinard -- Sweethoneyintherock / Sonia Sanchez -- Sweet Honey In The Rock: Twentieth Anniversary / Angela Davis -- Sisters In Song / Byron Harris -- Music Is Energy / Charles Williams -- Thank You, Sweet Honey! / Wendy Armstrong -- Family / The Earlys -- Natural Woman In Search Of The Rock -- A Short Fim / / Saundra Sharp -- We Had A Great Time For A Long Time / Virginia Giordano -- God Is Good / Laverte Mathis -- Becoming A Signer / Ysaye Maria Barnwell -- The Power Of Sign / Shirley Childress Johnson -- The Rantings, Ravings, Ramblings, And Recollections Of A Sound Man / Art Steele -- Nourishment For The Soul / Henri E. Norris -- Everything Was Arts For Me / Aisha Kahlil -- Hear The Voices / In Process -- Casserole For Life / Nitanju Bolade Casel -- A Bridge Between Cultures / Akua Kyerewaa Opokuwaa -- More! More! Sweet Honey Audiences Are Special / Adisa Douglas. Bernice Johnson Reagon And Sweet Honey In The Rock. Includes Bibliographical References (p. ).",en,"First Edition, First Printing","Height: 10 Inches, Length: 7.25 Inches, Weight: 1.65 Pounds, Width: 1.25 Inches",1.99,https://images.isbndb.com/covers/86/26/9780385468626.jpg,Success,121.0,16.3
0-399-13885-4,Three Complete Novels: The Cat Who Saw Red / The Cat Who Played Brahms / The Cat Who Played Post Office,"Braun, Lilian Jackson",Putnam,605.0,1993-09-15,,Hardcover,,en,First Edition,"Height: 6.52 Inches, Length: 9.58 Inches, Weight: 1.99959271634 pounds, Width: 1.82 Inches",12.98,https://images.isbndb.com/covers/88/50/9780399138850.jpg,Success,130.0,16.3
0-691-00223-1,Goddess and Polis: The Panathenaic Festival in Ancient Athens,"Neils, Jenifer",Princeton University Press,232.0,1993-01-03,"Archaeology, Greece - Ancient History, Ancient Art",Paperback,,en,First Edition,"Height: 12 Inches, Length: 9 Inches, Weight: 2.7 Pounds, Width: 0.5 Inches",2.86,https://images.isbndb.com/covers/22/31/9780691002231.jpg,Success,85.0,16.3
0-933216-96-3,Trees Call for What They Need,"Kwasny, Melissa",Spinsters Ink,249.0,1993,,Paperback,,en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.85 Pounds, Width: 0.75 Inches",9.95,https://images.isbndb.com/covers/69/69/9780933216969.jpg,Success,6.0,16.3
1-55583-246-6,One Million Strong,Cece Cox,Alyson Publications,,1993,"Civil rights demonstrations, Gay liberation movement, Gay rights, March on Washington for Lesbian, Gay, and Bi Equal Rights and Liberation (1993 : Washington, D.C.), Pictorial works, Documentary photography, March on Washington for Lesbian, Gay, and Bi Equal Rights and Liberation. fast (OCoLC)fst01410448",,,en,,,0.0,https://images.isbndb.com/covers/24/69/9781555832469.jpg,Success,18.0,16.3
0-415-08914-X,"Proust, Cole Porter, Michelangelo, Marc Almond and Me: Writings by Gay Men on their Lives and Lifestyles",National Lesbian  and Gay Survey,Routledge,224.0,1993-05-06,,Paperback,Includes Index.,en,1,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.99869404686 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/91/42/9780415089142.jpg,Success,73.0,16.3
0-201-62450-8,The Family Heart: A Memoir Of When Our Son Came Out,"Dew, Robb Forman",Addison Wesley,229.0,1994-05-20,"Gay Men, Family Relationships, Parents Of Gays, Coming Out (sexual Orientation)",Hardcover,,en,First Edition,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.9 Pounds, Width: 1 Inches",22.0,https://images.isbndb.com/covers/45/02/9780201624502.jpg,Success,119.0,16.3
0-385-42572-4,Thin Ice,"O'Brien, Meg",Doubleday,343.0,1993-10-01,,Hardcover,,en,First Edition,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.3999353637 Pounds, Width: 1 Inches",18.5,https://images.isbndb.com/covers/57/28/9780385425728.jpg,Success,120.0,16.3
0 09 98 72 -4,,,,,,,,,,,,,,Error,128.0,16.3
0-9630822-3-X,Lesbians in the Military Speak Out,"Webber, Winni S.",Madwoman Pr,134.0,1993,"Multicultural Aspects/Gay & Lesbian Communities, Politics & Gay Rights, Armed Forces - United States - General & Miscellaneous",Paperback,"Women in all branches of the armed forces discuss their experiences: The pain of being discharged, living with the fear of discovery, witch-hunts. Timely, personal stories that go beyond the flat statistics of the current debate.",en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.4 Pounds, Width: 0.5 Inches",8.11,https://images.isbndb.com/covers/22/37/9780963082237.jpg,Success,92.0,16.3
0-8118-0364-3,Intimate Visions: The Photographs of Dorothy Norman,,Chronicle Books,179.0,1993-03-01,,Paperback,Edited With An Essay By Miles Barth ; Introduction By Dorothy Norman ; Preface By Edward Abrahams. Includes Bibliographical References (p. ).,en,,"Height: 8 Inches, Length: 6.25 Inches, Weight: 0.98987555638 Pounds, Width: 1 Inches",17.95,https://images.isbndb.com/covers/36/49/9780811803649.jpg,Success,85.0,16.3
0-88974-033-X,In Her I Am,Chrystos,Press Gang Pub,88.0,1993,"Poetry - General & Miscellaneous, Gay & Lesbian Fiction",Paperback,"Lesbian erotic writing from tenderly seductive to outrageous, raw, stirring images, these are poems of astonishing intensity, vital and unforgettable. This is an amazing collection of erotic pleasures.",en,First Edition,"Height: 9 Inches, Length: 5.5 Inches, Weight: 0.35 Pounds, Width: 0.5 Inches",3.0,https://images.isbndb.com/covers/03/34/9780889740334.jpg,Success,100.0,16.3
0-8261-7350-0,Feminist Perspectives on Addictions,,Springer Pub Co,222.0,1991,,Hardcover,"Having Bitten The Apple : A Feminist Perspective On Addictions / Nan Van Den Bergh -- Selfobject Search : Role Of Addictions In A Patriarchal Culture / Jo Nol -- Sex Role Setups And Alcoholism / Cynthia Downing -- Psychosocial Factors In Alcoholism In Women / Eileen M. Corrigan -- Recovery Needs Of Lesbian Alcoholics In Treatment / Brenda L. Underhill -- Prescription For Despair : Women And Psychotropic Drugs / Jane E. Prather And Nancy V. Minkow -- Double Jeopardy : Chemical Dependence And Codependence In Older Women / Eloise Rathbone-mccuan, Larry Dyer, And Judith Wartman -- Healing The Feminine : A Feminist Residential Model For Treating Chemical Dependency / Chandra Smith -- Reclaiming Women's Bodies : A Feminist Perspective On Eating Disorders / Sue A. Kuba, Susan Gale Hanchey -- Out Of Control And Eating Disordered / Joan C. Chrisler. Codependency And Women : Unraveling The Power Behind Learned Helplessness / Patricia O'gorman -- Looking For Love In All The Wrong Places / Jed Diamond -- When Lady Luck Loses : Women And Compulsive Gambling / Henry R. Lesieur And Sheila Blume -- A Feminist Perspective On Work Addiction / Diane Fassel And Anne Wilson Schaef. Nan Van Den Bergh, Editor. Includes Bibliographical References And Index.",en,,"Height: 9.5 Inches, Length: 6.5 Inches, Width: 0.5 Inches",35.95,https://images.isbndb.com/covers/35/08/9780826173508.jpg,Success,129.0,16.3
0-451-40376-2,Maggody in Manhattan (Arly Hanks Mystery),"Hess, Joan",Onyx,256.0,1993-10-01,,Paperback,"Arly (aka Ariel) Hanks, Chief of Police of Maggody, Arkansas (pop. 755), has been known to break out in hives just thinking about Manhattan. Her idea of a good time is running a speed trap at the edge of town, stomping around the ridge looking for Raz Buchanan's still, and having the blue plate special at Ruby Bee's Bar and Grill on Saturday night. So the last place on earth Arly wanted to be was back in Manhattan with its bright lights, memories of her nasty divorce ... and, doggone it anyway, a most inconvenient murder. The week started out just dandy with the social event of the season, the long-awaited marriage of lovestruck Kevin Buchanan and his sweet, his beloved, his three-hundred-pound darling, Dahlia O'Neill. As if that didn't give the gossips enough to talk about, Ruby Bee won an all-expense-paid trip to New York as a finalist in the Koko-Nut Cooking Contest, and she and Estelle were on their way to show the city folks a thing or two. But before the week ended, the newlyweds went amok on their way to Niagara Falls, and Ruby Bee, while making a big splash in the Big Apple, was in the slammer for attempted murder! Flying to the rescue just about wiped out Arly's bank account, and checking into the Chadwick Hotel almost did the same thing for her reputation. The contest had brought together some of the most unlikely characters ever to turn on a Mixmaster, and in an embarrassingly short time, Arly found herself in the room of good-looking, unmarried Durmond Pilverman, whose talents went way beyond his skill at baking a Koko-Nut Kream Pie. But when a dead body turned up in the hotel dumpster, Arly smelled something suspicious in this national cook-off. And the .38 she found hidden in Durmond's dresser had her wondering if she was in danger of sleeping with the enemy. In this sixth mystery in the highly acclaimed Maggody series, the spunky, off-beat, appealing Arly Hanks once again stars in a thoroughly original, wonderfully funny whodunit.",en,,"Height: 6.75 Inches, Length: 4.25 Inches, Weight: 0.3 Pounds, Width: 0.75 Inches",1.99,https://images.isbndb.com/covers/37/66/9780451403766.jpg,Success,80.0,16.3
1-55050-050-3,Beyond Happiness: The Intimate Memoirs of Billy Lee Belle,"McGehee, Peter",Coteau Books,80.0,1993,,Paperback,,en,,"Height: 9.25 Inches, Length: 6.25 Inches, Width: 0.25 Inches",3.24,https://images.isbndb.com/covers/05/09/9781550500509.jpg,Success,75.0,16.3
0-88961-178-5,"Everywoman's Almanac, 1994: Appointment Calendar & Handbook",N/a,Womens Pr,,1994,,Paperback,,en,,,10.95,https://images.isbndb.com/covers/17/88/9780889611788.jpg,Success,105.0,16.3
0-8261-7680-1,Gender Issues Across the Life Cycle,,Springer Pub Co,202.0,1992,,Hardcover,"Adolescence. Introduction : Gender Issues In Adolescence / Karen Zager -- Who's Who And What's What? : The Effects Of Gender On Development In Adolescence / W. James Cosse -- Clinical Issues In The Treatment Of Adolescent Girls / Alice Rubenstein -- Young Adulthood. Introduction : Young Adult Phase / Carol D. Goodheart -- The Worst Of Both Worlds : Dilemmas Of Contemporary Young Women / Nancy Mcwilliams -- Gender Issues Of The Young Adult Male / Morris Goodman -- Transitions In Adulthood : Are They The Same For Women And For Men? / Judith G. Dederick And Harry L. Miller -- The New Father Roles / Ronald F. Levant -- The Thirty-something Woman. Introduction : The Thirty-something Woman : Companionship, Children And Career Choices / Sandra Haber -- The Thirty-something Woman : To Career Or Not To Career / Florence L. Denmark -- Thirty-plus And Not Married / Florence W. Kaslow -- Motherhood In The Age Of Reproductive Technology / Susan G. Mikesell -- Midlife. Introduction : Gender Issues At Midlife / Arthur L. Kovacs -- Men's And Women's Gender Role Journeys : A Metaphor For Healing, Transition, And Transformation / James M. O'neil And Jean Egan -- New Treatment Strategies For Women In The Middle / Ellen Mcgrath -- Helping Men At Midlife : Can The Blind Ever See? / Arthur L. Kovacs -- Aging. Introduction : Gender Issues In The Aging Population / Barbara Rubin Wainrib -- The Research Findings On Gender Issues In Aging Men And Women / Janet Belsky -- Some Thoughts On Gender Role Issues For Men Later In Life / Albert J. Brok -- The Aging Female Client : Developmental Or Disorder Issues / Barbara Rubin Wainrib. Barbara Rubin Wainrib, Editor. Based On A Series Of Symposia Held In Conjunction With The Annual Meeting Of The American Psychological Association In Boston, Aug. 1990. Includes Bibliographical References And Index.",en,First Edition,"Height: 9.5 Inches, Length: 6.5 Inches, Width: 0.75 Inches",32.95,https://images.isbndb.com/covers/68/06/9780826176806.jpg,Success,129.0,16.3
0-88961-187-4,Throw it To The River,"Rodriguez, Nice",Women's Press (UK),156.0,1993-10-01,"Lesbians, Lesbians--Philippines--Fiction, Lesbians--Canada--Fiction, Filipino women, Filipino women--Fiction, PR9199.3.R543 T48 1993, 813/.54",Paperback,Nice Rodriguez.,en,First Edition,"Height: 8.51 Inches, Length: 5.56 Inches, Weight: 0.51147244784 Pounds, Width: 0.43 Inches",16.95,https://images.isbndb.com/covers/18/70/9780889611870.jpg,Success,8.0,16.3
0-88961-187-4,Throw it To The River,"Rodriguez, Nice",Women's Press (UK),156.0,1993-10-01,"Lesbians, Lesbians--Philippines--Fiction, Lesbians--Canada--Fiction, Filipino women, Filipino women--Fiction, PR9199.3.R543 T48 1993, 813/.54",Paperback,Nice Rodriguez.,en,First Edition,"Height: 8.51 Inches, Length: 5.56 Inches, Weight: 0.51147244784 Pounds, Width: 0.43 Inches",16.95,https://images.isbndb.com/covers/18/70/9780889611870.jpg,Success,105.0,16.3
