ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-553-09712-1,Hanging Time,"Glass, Leslie",Bantam Books,371,9/1/1995,"Fiction, General",Hardcover,,en,First Edition,"Height: 9.25 Inches, Length: 6.5 Inches, Weight: 1.3999353637 Pounds, Width: 1.5 Inches",0,https://images.isbndb.com/covers/71/22/9780553097122.jpg,Success,118,18.3
0-393-31356-5,Healing the Incest Wound: Adult Survivors in Therapy,Christine A. Courtois,W. W. Norton & Company,416,3/17/1996,,Paperback,,en,Reprint,"Height: 9.2999814 Inches, Length: 6.0999878 Inches, Weight: 1.40654923156 Pounds, Width: 1.1999976 Inches",24.95,https://images.isbndb.com/covers/35/67/9780393313567.jpg,Success,129,18.3
0-393-31373-5,Winter Numbers: Poems,"Hacker, Marilyn",W. W. Norton & Company,96,1/17/1996,,Paperback,,en,,"Height: 8.2 Inches, Length: 5.4 Inches, Weight: 0.2645547144 Pounds, Width: 0.3 Inches",14.95,https://images.isbndb.com/covers/37/34/9780393313734.jpg,Success,130,18.3
1-875559-33-7,Beyond Psychoppression,"McLellan, Betty",Spinifex Press,192,6/1/1995,"Women's Rights, Psychotherapy--methods, Feminist therapy, RC489.F45 M37 1995, 1996 E-388, WM 420, 616.89/14/082",Paperback,"Pt. 1. Feminist Voices, Past And Present. 1. Psychotherapy And Feminism: A History -- Pt. 2. Theoretical Issues For A Feminist Therapy. 2. Oppression: Cause Of Women's Distress. 3. Access And Honesty. 4. Passion And Justice -- Pt. 3. Blame-the-victim Therapies. 5. Freud And Psychoanalysis. 6. Humanistic Therapies. 7. New Age And Popular Psychologies. 8. Lesbian Sex Therapy -- Pt. 4. Practical Application Of A Feminist Therapy. 9. Elements Of A Feminist Therapy. 10. Feminist Therapy In Practice. Betty Mclellan. Includes Bibliographical References (p. 181-185) And Index.",en,,"Height: 10 Inches, Length: 7 Inches, Weight: 0.83334735036 Pounds, Width: 0.48 Inches",17.95,https://images.isbndb.com/covers/93/36/9781875559336.jpg,Success,87,18.3
0-393-03908-0,The Coral Sea,"Smith, Patti",W W Norton & Co Inc,72,1996,"Poetry, General",Hardcover,,en,First Edition,"Height: 8.5 Inches, Length: 8.5 Inches, Weight: 0.8377565956 Pounds, Width: 0.5 Inches",0,https://images.isbndb.com/covers/90/85/9780393039085.jpg,Success,129,18.3
0-06-251056-8,Sister and Brother: Lesbians and Gay Men Write About Their Lives Together,,HarperCollins,352,1995,"Lesbians, Lesbians--United States, Gay men, Gay men--United States, Friendship, Friendship--United States, Gay men--Relations with lesbians, HQ75.6.U5 S577 1994, 305.9/0664",Paperback,"Gert / Paul Monette -- Old Squirrel Head, Mama, And Me / Lisa Davis -- In Training / Martin Palmer -- Gay Girls And Gay Guys: An Old Past, A New Future / Merril Mushroom -- The House O' Happy Queers At 281 State / Michael Lowenthal -- A Message For Steve / Katherine V. Forrest -- Invisible Threads / Clifford Chase & Gabrielle Glancy -- The Night Danny Was Raped / Lucy Jane Bledsoe -- A Season Of Turning Points, Marsha / Alan Bell -- Mothers And Others, But Also Brothers / Bia Lowe -- Truth Serum / Bernard Cooper -- Tribute / Cherrie Moraga -- Webster Street / Steven F. Kruger. Golden Bars / Susan Fox Rogers -- One Of Us / William J. Mann -- In The Wink Of An Eye: Black Lesbians And Gay Men Together / Jewelle Gomez -- Alex / Michael Rowe -- Miss Thing / Wickie Stamps -- Home Alone? / Chris Wyler -- Survivors / Candace Lee Van Auken -- My Lover And My Wife / James Merrett -- A New Covenant / Joyce Zonana -- The Kid I Already Have: On Considering Fathering A Child With A Lesbian / Philip Gambone -- Neighbors / Elisabeth Nonas -- Coming Out With Arnie/a Date With Judith / Judith P. Stelboum / Arnie Kantrowitz -- The Faggot As Animus / Nisa Donnelly -- Living As A Lesbian / Robert F. Reid-pharr -- Across The Lines / James Johnstone & Karen X. Tulchinsky -- The Cultural Exchange / Gerry Gomez Pearlberg & Stephen Wilder. Edited With An Introduction By Joan Nestle & John Preston.",en,First Edition,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.6 Pounds, Width: 1 Inches",13,https://images.isbndb.com/covers/05/63/9780062510563.jpg,Success,126,18.3
0-393-03860-2,The Seasons of Women: An Anthology,,W. W. Norton & Company,484,11/17/1995,,Hardcover,"<p>This collection of work by contemporary American women writers celebrates the passions, joys, losses, courage, quests, and wisdom of women through all the seasons of their lives.</p>
<p>The unusually broad range of this anthology makes it a unique, contemporary view of our pleasures and sorrows from girlhood through maturity. It offers a chance to remember past experiences and contemplate coming seasons—to gain a sense of continuity in one's life as a woman. It concentrates on the spiritual growth of women as they progress through life.</p>
<p>The almost fifty authors include Gail Godwin, Anne Tyler, Terry McMillan, Lucy Grealy, Pam Houston, Dorothy Allison, May Sarton, and Barbara Kingsolver, as well as little-known work by some strong, new voices. Memoirs, short stories, essays, and all the other myriad ways women use language to explore their experience as women make this a full and always stimulating reading experience.</p>


                        <p>A wonderful gift, this collection of work by contemporary American women writers celebrates the passions, joys, losses, courage, quests, and wisdom of women through all the seasons of their lives. The unusually broad range of this anthology makes it a unique, contemporary view of our pleasures and sorrows from girlhood through maturity.
</p>",en,First Edition,"Height: 9.6 Inches, Length: 6.5 Inches, Weight: 1.9069985663 Pounds, Width: 1.6 Inches",50,https://images.isbndb.com/covers/86/06/9780393038606.jpg,Success,129,18.3
0-8040-0181-2,Ladders To Fire,"Nin, Anaïs",Swallow Press,152,1959,,Paperback,,en,First Edition,"Height: 8 Inches, Length: 5 Inches, Weight: 0.55 Pounds, Width: 0.6 Inches",16.95,https://images.isbndb.com/covers/18/16/9780804001816.jpg,Success,110,18.3
1-56341-062-1,Horseshoe Sky,"Koger, Catherine",Firebrand Books,180,1995,"Lesbians, Fiction",Hardcover,,en,,"Height: 8.5 Inches, Length: 5.75 Inches, Width: 0.75 Inches",22.95,https://images.isbndb.com/covers/06/28/9781563410628.jpg,Success,3,18.3
0-918949-68-8,Legacy: Gifts from a Grandmother,,Papier Mache Pr,1,1995,,Paperback,"This loving tribute honors our grandmothers who teach us about the world, worry about us, and always let us know we are loved. Filled with delightful ""gramma-isms"", this is an ideal gift.",en,,"Height: 4.5 Inches, Length: 6 Inches, Weight: 0.2 Pounds, Width: 0.25 Inches",1.99,https://images.isbndb.com/covers/96/84/9780918949684.jpg,Success,77,18.3
1-896095-04-6,Celebrating Excellence: Canadian Women Athletes,"Long, Wendy",Polestar Pr,175,1995,,Paperback,,en,,"Height: 11.25 Inches, Length: 8.75 Inches, Width: 0.75 Inches",24.95,https://images.isbndb.com/covers/50/42/9781896095042.jpg,Success,52,18.3
0-374-15901-7,From the Beast to the Blonde: On Fairy Tales and Their Tellers,"Warner, Marina",Farrar Straus & Giroux,463,1995,"Fairy tales--History and criticism, Women, Women--Folklore, Feminist literary criticism, GR550 .W38 1995, 398.2",Hardcover,"Marina Warner looks at storytelling, at its practitioners and images in art, legend, and history - from the prophesying enchantresses who lure men to a false paradise to jolly Mother Goose, with her masqueraders in the real world, from sibyls and the Queen of Sheba to Angela Carter. The storytellers are frequently women (or were until men like Charles Perrault, the Brothers Grimm, and Hans Christian Andersen started writing down the women's stories), and Marina Warner asks how changing prejudices about women affect the status of fairy tales: are they sources of wisdom and moral guidance, or temptations encouraging indulgence in romantic and vengeful fantasies? From the Beast to the Blonde considers old wives' tales in all their luxuriant detail and with a strong sense of the historical contexts in which they developed. Ms. Warner's fresh new interpretations show us how the real-life themes in these famous stories evolved: rivalry and hatred between women (""Cinderella"" and ""The Sleeping Beauty""), the ways of men and marriage (""Bluebeard"" and ""Beauty and the Beast""), not to mention neglect, incest, death in childbirth, murder, and racial prejudice. As she suggests in her superb closing chapter, happy endings come only after stumbles and falls; yet in some sense the story of tale-telling is never done.

                        <p>In this richly illustrated new book, a celebrated English cultural historian looks at storytelling in art, legend, and history--interpreting the history of old wives' tales from sibyls and the Queen of Sheba to Charles Perrault, the Brothers Grimm, and Angela Carter. ""A landmark book.""--Victoria Glendinning, The Daily Telegraph.
</p>",en,First Edition,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 2.15 Pounds, Width: 1.75 Inches",28.6,https://images.isbndb.com/covers/90/16/9780374159016.jpg,Success,120,18.3
0-19-508818-2,Mysticism: Holiness East and West,"Carmody, Denise Lardner, Carmody, the late John Tully",Oxford University Press,336,1/11/1996,,Hardcover,"<br>
Mysticism is pervasive throughout the religions of the world, yet varies widely in its particulars. This comprehensive work surveys the mystical dimension of the world's major religions, beginning with a working description of mysticism as ""direct experience of ultimate reality,"" and examining how this understanding of mysticism holds up when set in interaction with Hindu, Buddhist, Chinese, Japanese, Jewish, Christian, and Muslim traditions. The authors also examine the religious practices of North American, Latin American, African, and Australian native peoples, illuminating the history, principal beliefs, and teachings of each religion, and examining the lives and works of each tradition's outstanding mystics. The result is a dialogue between the particulars of mystical experience, which vary from tradition to tradition, and the generalities they share which make it possible to discuss mysticism across these traditions. This accessibly written introduction will appeal to students of mysticism, readers seeking mystical experience, and all those interested in religion as practiced throughout the world.",en,1,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1.45 Pounds, Width: 1.25 Inches",35,https://images.isbndb.com/covers/81/82/9780195088182.jpg,Success,105,18.3
0-918949-54-8,A Question of Balance: Artists and Writers on Motherhood,,Papier Mache Pr,276,1995,"Motherhood and the arts, Arts, American, Arts, American--20th century, Women artists--Interviews, Women artists--United States--Interviews, NX180.M68 L33 1995, 700/.85/2",Hardcover,"A Question Of Balance Not Only Celebrates The Achievements Of Mothers In The Arts, But Also Reveals Some Of The Difficult Choices And Painful Losses They Have Faced. Whether Confronted With The Everyday Frustration Of Being Interrupted Or The Unimaginable Sorrow Of Losing A Child, These Extraordinary Women Have Held Fast To The Thread Of Their Creative Spirit, Inspiring Others With Their Determination And Perseverance. And As They Explore Their Own Maternal Experience, In Paintings And Novels, Sculptures And Poetry, These Women Are Creating Works Of Art Which Widen Our Perspective And Deepen Our Understanding Of This Most Complex Of Human Relationships. Introduction / Judith Pierce Rosenberg -- Linda Vallejo -- Mary Morris -- Alison Saar -- Cristina Garcia -- Perri Klass -- Dorothy Allison -- Sarah Charlesworth -- Roxanne Swentzell -- Mary Gordon -- Rita Dove -- Kate Braverman -- Bea Nettles -- Joyce Maynard -- Karen Horn -- Patricia Smith -- Elizabeth Murray -- Alicia Suskin Ostriker -- Jane Yolen -- Linda Hogan -- Rosellen Brown -- May Stevens -- Trina Schart Hyman -- Betye Saar -- Ursula K. Le Guin -- Faith Ringgold. Edited By Judith Pierce Rosenberg. Includes Bibliographical References (p. 265-269).",en,First Edition,"Height: 9.5 Inches, Length: 7.25 Inches, Weight: 1.75 Pounds, Width: 1 Inches",0,https://images.isbndb.com/covers/95/47/9780918949547.jpg,Success,77,18.3
0-253-21002-X,Refiguring Modernism,"Scott, Bonnie Kime",Indiana University Press,217,1/22/1996,"English Fiction & Prose Literature - General & Miscellaneous - Literary Criticism, Modernism - Literary Movements, 20th Century American Literature - General & Miscellaneous - Literary Criticism, Feminist Literary Criticism, Women Authors - American (U.S.",Paperback,"<p>... an invaluable aid to the reconfiguration of literary modernism and of the history of the fiction of the first three decades of the twentieth century. -Novel</p><p>... her readings of texts are quite smart and eminently readable. -Tulsa Studies in Womenâs Literature</p><p>... a challenging and discerning study of the modernist period. -James Joyce Broadsheet (note: review of volume 1 only)</p><p>... highly important and beautifully written, constructing a contextually rich cultural history of Anglo-American modernism. It wears its meticulous erudition lightly, synthesizing an enormous amount of research, much of it original archival work. -Signs</p><p>Through her thoughtful exploration of the lives and work of these three female modernists, Scott shapes a new feminist literary history that successfully reconfigures modernism. -Woolf Studies Annual</p><p>In this revisionary study of modernism, Bonnie Kime Scott focuses on the literary and cultural contexts that shaped Virginia Woolf, Rebecca West, and Djuna Barnes. Her reading is based upon fresh archival explorations, combining postmodern with feminist theory.</p>",en,,"Height: 9.25 Inches, Length: 6.12 Inches, Weight: 1.10231131 Pounds, Width: 0.65 Inches",12.5,https://images.isbndb.com/covers/00/29/9780253210029.jpg,Success,107,18.3
0-8070-2716-2,The Culture of Recovery: Making Sense of the Self-Help Movement in Women's Lives,"Rapping, Elayne",Beacon Pr,214,1995,"Recovering addicts, Feminism, Women--Mental health, Self-esteem in women, Twelve-step programs--Political aspects, Recovery movement, Substance-Related Disorders--rehabilitation, Self-Help Groups, Women--psychology, Mental Health, Self Concept, RC533 .R365 1996, 1996 C-557, WM 426 R221c 1996, 305.42",Hardcover,"In The Culture Of Recovery, Media Analyst And Critic Elayne Rapping Demonstrates The Broad Reach Of The Recovery Movement And, While Acknowledging Its Positive Aspects, Alerts Us To Its Political Dangers. She Traces The Interconnected Recovery Industry, From Talk Shows To Drug Treatment Centers, And Examines Its Impact On Contemporary Political Life. Condemning The Movement For Ignoring Real Social Problems, Rapping Nonetheless Makes A Surprising Argument: That The Recovery Phenomenon Owes Much Of Its Success To The Insights And Strategies Of Second-wave Feminism, Even As It Turns Its Back On The Women's Movement's Political Message. 1. Oprah, Geraldo, And The Movie Of The Week: Recovery-talk Takes Over -- 2. Personal Politics: The Feminist Roots Of Recovery -- 3. Recovery, Inc.: The Marketing Of Addiction -- 4. In The Rooms: Learning To Talk The Talk -- 5. Women Who Read Too Much: Getting A Life At Barnes & Noble -- 6. The Diseasing Of Politics: Solipsism, Survival, And Self-esteem. Elayne Rapping. Includes Bibliographical References (p. 199-208) And Index.",en,1,"Height: 9.25 Inches, Length: 6.5 Inches, Weight: 0.95 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/71/65/9780807027165.jpg,Success,119,18.3
0-271-01341-9,Feminism and Tradition in Aesthetics,,Pennsylvania State University Press,504,4/15/1995,"General Aesthetics & Philosophy of Art, Feminism & Feminist Theory",Paperback,,en,Unknown,"Height: 9 Inches, Length: 6 Inches, Weight: 1.79897205792 Pounds, Width: 1.26 Inches",36.43,https://images.isbndb.com/covers/34/11/9780271013411.jpg,Success,54,18.3
0-8061-2752-X,Women and Power in Native North America,"Klein, Laura F.",Univ of Oklahoma Pr,294,1995,"Social Sciences, Ethnic Studies",Hardcover,,en,,"Height: 9 Inches, Length: 6 Inches, Weight: 1.2 Pounds, Width: 1.25 Inches",0,https://images.isbndb.com/covers/75/21/9780806127521.jpg,Success,114,18.3
0-7206-0919-4,The Deep End,Robert Liddell,Peter Owen Ltd,188,4/3/1996,,Paperback,,en,,"Height: 8.48 Inches, Length: 5.46 Inches, Weight: 0.55 Pounds, Width: 0.6 Inches",18.95,https://images.isbndb.com/covers/91/96/9780720609196.jpg,Success,48,18.3
0-89281-577-9,Arching Backward: The Mystical Initiation of a Contemporary Woman,"Adler, Janet",Inner Traditions,264,10/1/1995,"Adler, Janet, Spiritual biography, Spiritual biography--United States, Visions, Women and religion, Initiation rites--Religious aspects, BL73.A25 A3 1995, 291.4/092 B",Hardcover,Janet Adler.,en,1,"Height: 9 Inches, Length: 6 Inches, Weight: 0.000625 Pounds, Width: 0.9 Inches",0,https://images.isbndb.com/covers/57/77/9780892815777.jpg,Success,27,18.3
0-06-251308-7,Fairy Tales: Traditional Stories Retold for Gay Men,"Cashorali, Peter",HarperCollins,192,1995,"Gay Men, Fiction, Fairy Tales, Adaptations",Hardcover,"In Fairy Tales, Peter Cashorali artfully contemporizes classic folk and fairy tales in order to give gay men stories that tell their stories. Adapting the magical and mythic language of traditional storytelling, he brilliantly addresses the life passages of gay men. From coming out and learning to trust oneself to ""looksism"" and looking for lasting love, middle age and mortality to AIDS, grieving, and helping others, here are new spins on tales from around the world, drawing on favorites by Charles Perrault, the Brothers Grimm, Andrew Lang, Hans Christian Andersen, Italo Calvino, and others. Witty, romantic, and wonderfully contemporary, these stories feature fairy tale staples such as fickle princes, talking animals, and inanimate objects with incredible powers, plus personal trainers, aging boy-toys, a poignant Ugly Duckling, a movie-mad Hansel, and a Rumpelstiltskin with a riddle about HIV.

                        <p>Drawing upon traditional sources like the Brothers Grimm and Hans Christian Andersen, master storyteller Peter Cashorali weaves magical tales for gay men and their friends. Not parodies or jokes, these witty ""teaching tales"" touch upon contemporary issues--including coming out, AIDS, and aging--that affect the psyches of gay men today.
</p>",en,First Edition,"Height: 8.5 inches, Length: 5.75 inches, Weight: 0.75 Pounds, Width: 0.75 inches",18,https://images.isbndb.com/covers/30/83/9780062513083.jpg,Success,47,18.3
