ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
,,,,,,,,,,,,,,Error,,15.6
0-520-07587-0,Dearest Beloved: The Hawthornes and the Making of the Middle-Class Family,"Herbert, T. Walter",University of California Press,331.0,1993-02-15,"MarriageHawthorne, Nathaniel , 1804-1864, MarriageHawthorne, Sophia Peabody , 1809-1871, Hawthorne family, Domestic fiction, American--History and criticism, Novelists, American, Novelists, American--19th century--Biography, Authors' spouses, Authors' spouses--United States--Biography, Psychoanalysis and literature, Middle class in literature, Marriage in literature, Families in literature, PS1882 .H47 1993, 813/.3 B",Hardcover,"<p>The marriage of Nathaniel and Sophia Hawthorne—for their contemporaries a model of true love and married happiness—was also a scene of revulsion and combat. T. Walter Herbert reveals the tragic conflicts beneath the Hawthorne's ideal of domestic fulfillment and shows how their marriage reflected the tensions within nineteenth-century society.<br>
In so doing, he sheds new light on Hawthorne's fiction, with its obsessive themes of guilt and grief, balked feminism and homosexual seduction, adultery, patricide, and incest.</p>",en,,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 1.10010668738 Pounds, Width: 1.25 Inches",6.7,https://images.isbndb.com/covers/58/70/9780520075870.jpg,Success,68.0,15.6
0-9624626-5-9,Death by Crystal: A Johannah Wilder Mystery,"Bushell, Agnes",Astarte Shell Pr,149.0,1993,,Paperback,,en,First Edition,"Height: 9 Inches, Length: 6.25 Inches, Weight: 1 Pounds, Width: 0.5 Inches",8.95,https://images.isbndb.com/covers/26/58/9780962462658.jpg,Success,75.0,15.6
15-65364314-1,,,,,,,,,,,,,,Error,2.0,15.6
0-9630822-2-1,Sinister Paradise,"Bohan, Becky",Madwoman Pr,211.0,1993,,Paperback,,en,First Edition,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.55 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/22/20/9780963082220.jpg,Success,80.0,15.6
1-879427-09-5,"Confronting Cancer, Constructing Change: New Perspectives on Women and Cancer (Women/Cancer/Fear/Power, Vol 2)",,Third Side Press,280.0,1993-05,"Women's Rights, Women's Health, Neoplasms, Cancer--Social aspects, Women--Diseases, Feminist theory, Feminist criticism, Lesbian feminism, Breast--Cancer--Social aspects, Mastectomy--Social aspects, Cancer in women--Social aspects, RC281.W65 C65 1993, KK4934, QZ 200, 362.1/96994/0082",Paperback,"B'gone : My Mother's Legacy / Suzanne Joi -- A Rose In Cancer's Thorn : Andrée O'connor / Beth Bosk -- Coming Out As A One-breasted Woman / Louise Lander -- Drawing Circles : The Zen Of A Mastectomy / Pamela Ferguson -- Sylvia's Reality / Portia Cornell -- Facing Death As An Alternative / Elissa Raffa -- Cancer Action Guide ; Here's How Things Are Going Bulletin / Ann Mari Buitrago -- Living With Ovarian Cancer / Beth Kupper-herr -- Tree Juice / Candice Hepler -- Cancer As A Chronic Illness : Lesbians Speak Out / Victoria A. Brownworth -- The Politics Of Cancer / Jackie Winnow -- The Boob Trap : Debunking Myths About Breast Cancer / Virginia M. Soffa -- If I Live To Be 90 Still Wanting To Say Something : My Search For Rachel Carson / Sandra Steingraber -- Grassroots Healing / Ellen Crowley -- Bringing It Home : Lesbian Cancer Projects / Lynn Kanter -- Cancer And Poverty : Double Jeopardy For Women / Jean Hardisty And Ellen Leopold -- Killing Us Quietly : Cancer, The Environment, And Women / Rita Arditti And Tatiana Schreiber -- A Women's Cancer Agenda. Midge Stocker, Editor. Includes Bibliographical References (p. 267-268) And Index.",en,First Edition,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 0.75 Pounds, Width: 0.75 Inches",11.95,https://images.isbndb.com/covers/70/99/9781879427099.jpg,Success,82.0,15.6
1-879427-09-5,"Confronting Cancer, Constructing Change: New Perspectives on Women and Cancer (Women/Cancer/Fear/Power, Vol 2)",,Third Side Press,280.0,1993-05,"Women's Rights, Women's Health, Neoplasms, Cancer--Social aspects, Women--Diseases, Feminist theory, Feminist criticism, Lesbian feminism, Breast--Cancer--Social aspects, Mastectomy--Social aspects, Cancer in women--Social aspects, RC281.W65 C65 1993, KK4934, QZ 200, 362.1/96994/0082",Paperback,"B'gone : My Mother's Legacy / Suzanne Joi -- A Rose In Cancer's Thorn : Andrée O'connor / Beth Bosk -- Coming Out As A One-breasted Woman / Louise Lander -- Drawing Circles : The Zen Of A Mastectomy / Pamela Ferguson -- Sylvia's Reality / Portia Cornell -- Facing Death As An Alternative / Elissa Raffa -- Cancer Action Guide ; Here's How Things Are Going Bulletin / Ann Mari Buitrago -- Living With Ovarian Cancer / Beth Kupper-herr -- Tree Juice / Candice Hepler -- Cancer As A Chronic Illness : Lesbians Speak Out / Victoria A. Brownworth -- The Politics Of Cancer / Jackie Winnow -- The Boob Trap : Debunking Myths About Breast Cancer / Virginia M. Soffa -- If I Live To Be 90 Still Wanting To Say Something : My Search For Rachel Carson / Sandra Steingraber -- Grassroots Healing / Ellen Crowley -- Bringing It Home : Lesbian Cancer Projects / Lynn Kanter -- Cancer And Poverty : Double Jeopardy For Women / Jean Hardisty And Ellen Leopold -- Killing Us Quietly : Cancer, The Environment, And Women / Rita Arditti And Tatiana Schreiber -- A Women's Cancer Agenda. Midge Stocker, Editor. Includes Bibliographical References (p. 267-268) And Index.",en,First Edition,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 0.75 Pounds, Width: 0.75 Inches",11.95,https://images.isbndb.com/covers/70/99/9781879427099.jpg,Success,89.0,15.6
0-920544-94-0,The Deconstruction Of Welsey Smithson,Sarah Murphy,Mercury Pr,176.0,1992,,Paperback,,en,1,,12.95,https://images.isbndb.com/covers/49/45/9780920544945.jpg,Success,98.0,15.6
0-449-90789-9,Here All Dwell Free: Stories to Heal the Wounded Feminine,"Nelson, Gertrud Muel",Ballantine Books,,1993-01-26,,Paperback,,en,,"Height: 8.25 Inches, Length: 5.25 Inches, Weight: 0.59965735264 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/78/94/9780449907894.jpg,Success,111.0,15.6
0-939010-27-5,The Complete Poems of Anna Akhmatova,Anna Akhmatova,Zephyr Press,948.0,2000-09-01,,Paperback,Translated By Judith Hemschemeyer ; Edited & Introduced By Roberta Reeder. Includes Bibliographical References And Index.,en,Bilingual,"Height: 9 Inches, Length: 6 Inches, Weight: 2.93655732984 Pounds, Width: 2 Inches",0.0,https://images.isbndb.com/covers/02/71/9780939010271.jpg,Success,96.0,15.6
