ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-7894-2553-x,The Hearts of Soldiers: A Novel,Joan Vannorsdall Schroeder,DK Publishing,311.0,1999,Literary Collections,Hardcover,,en,First Edition,"Height: 9 Inches, Length: 6 Inches, Weight: 1.08 Pounds, Width: 1.25 Inches",24.95,https://images.isbndb.com/covers/55/39/9780789425539.jpg,Success,92.0,22.2
0-531-30133-8,Jane on Her Own: A Catwings Tale,"Schindler, S. D.",Scholastic,42.0,1999-03-01,,Hardcover,"When Jane, A Cat With Wings, Leaves The Safety Of Her Farm To Explore The World, She Falls Into The Hands Of A Man Who Keeps Her Prisoner And Exploits Her For Money.",en,First Edition,"Height: 7.75 Inches, Length: 5.5 Inches, Weight: 0.35 Pounds, Width: 0.5 Inches",15.99,https://images.isbndb.com/covers/13/33/9780531301333.jpg,Success,92.0,22.2
0-312-20611-9,Zen and the City of Angels,Elizabeth M. Cosin,Minotaur Books,280.0,1999-10-20,"PS3553.O748 Z34 1999, 813/.54",Hardcover,Elizabeth M. Cosin.,en,First Edition,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1.25 Pounds, Width: 1 Inches",23.95,https://images.isbndb.com/covers/61/16/9780312206116.jpg,Success,27.0,22.2
0-674-85361-X,Substance and Shadow: Women and Addiction in the United States,"Kandall, Stephen R.",Harvard University Press,368.0,1999-05-01,"Psychological Disorders, United States History - General & Miscellaneous, Social Problems",Paperback,"<p>In 1989 Jennifer Johnson was convicted of delivering a controlled substance to a minor. That the minor happened to be Johnson's unborn child made her case all the more complex, controversial, and ultimately, historical. Stephen R. Kandall, a neonatologist and pediatrician, testified as an expert witness on Johnson's behalf. The experience caused him to wonder how one disadvantaged black woman's case became a prosecutorial battlefield in the war on drugs. This book is the product of Kandall's search through the annals of medicine and history to learn how women have fared in this conflict and how drug-dependent women have been treated for the past century and a half.</p><p>Kandall's sleuthing uncovers an intriguing and troubling story. Opium, laudanum, and morphine were primary ingredients in the curative powders and strengthening tonics that physicians freely prescribed and pharmacists dispensed to women a hundred and fifty years ago. Or a woman could easily dose herself with narcotics and alcohol in the readily available form of patent medicines sold in every town and touted in popular magazines (Over a million bottles sold and in every one a cure!). For the most part unaware of their dangers, women turned to these remedies for female complaints, such as womb disease and congestion of the ovaries, as well as for neurasthenia, a widespread but vague nervous malady attributed to women's weaker, more sensitive natures. Not surprisingly, by the latter half of the nineteenth century the majority of America's opiate addicts were women.</p><p>The more things change, the more they remain the same: <i>Substance and Shadow</i> shows how, though attitudes and drugs may vary over time-from the laudanum of yesteryear to the heroin of the thirties and forties, the tranquilizers of the fifties, the consciousness-raising or prescription drugs of the sixties, and the ascendance of crack use in the eighties-dependency remains an issue for women. Kandall traces the history of questionable treatment that has followed this trend. From the maintenance clinics of the early twenties to the federal farms of mid-century to the detoxification efforts and methadone maintenance that flourished in the wake of the Women's Movement, attempts to treat drug-dependent women have been far from adequate. As he describes current policies that put money into drug interdiction and prisons, but offer little in the way of treatment or hope for women like Jennifer Johnson, Kandall calls our attention to the social and personal costs of demonizing and punishing women addicts rather than trying to improve their circumstances and give them genuine help.</p>",en,Revised ed.,"Height: 9.25 Inches, Length: 6.13 Inches, Weight: 1.00089866948 Pounds, Width: 0.94 Inches",16.27,https://images.isbndb.com/covers/36/14/9780674853614.jpg,Success,100.0,22.2
0-8078-4813-1,Landscapes of the New West (Cultural Studies of the United States),"Comer, Krista",The University of North Carolina Press,316.0,1999-06-09,"American literature--History and criticism, American literature--West (U.S.)--History and criticism, Women and literature--History, Women and literature--West (U.S.)--History--20th century, American literature--Women authors--History and criticism, Landscapes in literature, Geography in literature, Authors, American--Homes and haunts, Authors, American--Homes and haunts--West (U.S.), In literature, Intellectual life, PS271 .C66 1999, 810.9/3278/082",Paperback,"<p>In the early 1970s, empowered by the civil rights and women's movements, a new group of women writers began speaking to the American public. Their topic, broadly defined, was the postmodern American West. By the mid-1980s, their combined works made for a bona fide literary groundswell in both critical and commercial terms. However, as Krista Comer notes, despite the attentions of publishers, the media, and millions of readers, literary scholars have rarely addressed this movement or its writers.</p>
<p>Too many critics, Comer argues, still enamored of western images that are both masculine and antimodern, have been slow to reckon with the emergence of a new, far more ""feminine,"" postmodern, multiracial, and urban west. Here, she calls for a redesign of the field of western cultural studies, one that engages issues of gender and race and is more self-conscious about space itself—especially that cherished symbol of western ""authenticity,"" open landscape. Surveying works by Joan Didion, Wanda Coleman, Maxine Hong Kingston, Leslie Marmon Silko, Barbara Kingsolver, Pam Houston, Louise Erdrich, Sandra Cisneros, and Mary Clearman Blew, Comer shows how these and other contemporary women writers have mapped new geographical imaginations upon the cultural and social spaces of today's American West.</p>",en,New edition,"Height: 9.25 Inches, Length: 6.12 Inches, Weight: 1.05380961236 Pounds, Width: 0.79 Inches",5.15,https://images.isbndb.com/covers/81/35/9780807848135.jpg,Success,107.0,22.2
1-56455-668-9,Writing down the Bones: Freeing the Writer Within,"Goldberg, Natalie","Sounds True, Incorporated",,1999-03-01,,Audio Cassette,,en,2,"Height: 7.25 Inches, Length: 4.5 Inches, Weight: 0.6503636729 Pounds, Width: 2 Inches",29.95,https://images.isbndb.com/covers/66/84/9781564556684.jpg,Success,124.0,22.2
0-76490-848-0,Georgia O'keefe: 2000 Wall Calendar,Pomegranate Publishers,"Pomegranate Communications Inc,us",,1999,,Calendar,,en,,,0.0,https://images.isbndb.com/covers/84/84/9780764908484.jpg,Success,57.0,22.2
0-553-57661-5,The Northbury Papers (The Karen Pelletier Mysteries),"Dobson, Joanne",Bantam Books,335.0,1999-08-03,,Mass Market Paperback,"Teaching American women's literature at New England's prestigious Enfield College has shown Karen Pelletier just how cutthroat the world of academe can be. But nothing in her tenure has prepared her for the perils to come, as this bastion of higher learning throws open its doors to a cleverly calculating killer.
<p>A battered copy of Charlotte Brontë's <b>Jane Eyre</b> leads Professor Karen Pelletier to the long-forgotten novels of an obscure writer named Serena Northbury. When she decides to pen the author's biography, she sets off a raging controversy. Everyone, from her esteemed colleagues to her tyrannical department head, regards Northbury's nineteenth-century writings as trash. But when the intrepid researcher stumbles upon a treasure trove of Northbury's papers--including what looks very much like an unpublished novel--Karen knows she cannot quit, for what could be more thrilling?</p>
<p>Unfortunately, someone takes exception to Karen's penchant for digging up the past. Before long, she is the unlikely suspect in a homicide--and the target of an erudite killer who is poised to kill again.</p>",en,,"Height: 6.87 Inches, Length: 4.16 Inches, Weight: 0.4 Pounds, Width: 0.92 Inches",6.5,https://images.isbndb.com/covers/66/10/9780553576610.jpg,Success,26.0,22.2
0-76833-564-7,Succulent Wild Woman,Sark,Cedco Publishing,,1999,,Calendar,,en,,,9.95,https://images.isbndb.com/covers/56/44/9780768335644.jpg,Success,59.0,22.2
0-8135-2625-6,A Map of Hope: Women's Writings on Human Rights - An International Literary Anthology,,Rutgers Univ Pr,369.0,1999,"Human rights, Human rights--Literary collections, Women's rights, Women's rights--Literary collections, Literature--Women authors, PN6071.H784 M37 1998, 808.8/0353",Hardcover,"Contains Seventy-seven Poems, Essays, Memoirs, And Histories From Women Writers Around The World In Which They Explore Issues Of Human Rights. War And Remembrance. Wind And Widow / Lê Thi Mây -- The Son Of Man / Natalia Ginzburg -- The War / Marguerite Duras -- A Life / Fadwa Tuqan -- An Estate Of Memory / Ilona Karmel -- A War Letter / Ferida Durakovic -- My War In Four Episodes / Susan Rubin Suleiman -- Conversation With A Stone / Wislawa Szymborska -- Liberation Day / Christa Wolf -- War And Memory / June Jordan -- Baghdad Diary / Nuha Al Radi -- Object Permanence / Dzvinia Orlowsky -- Blind Chinese Soldiers / Taiko Hirabayashi -- Deadline / Barbara Kingsolver. Imprisonment And Censorship. Dedication ; Prologue / Anna Akhmatova -- Freedom From Fear / Aung San Suu Kyi -- The Border Patrol State / Leslie Marmon Silko -- Auschwitz / Charlotte Delbo -- The Legend Of Miss Sasagawara / Hisaye Yamamoto -- The Censors / Luisa Valenzuela -- A Window On Soweto / Joyce Sikakane -- North American Time / Adrienne Rich -- Piercing The Blockade / Nawal El Saadawi -- The Prisoner / Angelina Muñiz-huberman --^ Gemütlich / Maria Banus -- Block 4 Barrack 4 Apt C / Mitsuye Yamada -- Threads Drawn From The Heart / Sheila Cassidy -- Childhood. A Dead Child Speaks / Nelly Sachs -- Indian Mother / Rosario Castellanos -- On The Road At Night There Stands The Man / Dahlia Ravikovitch -- My City: A Hong Kong Story / Xi Xi -- My Father Would Recall / Anna Swir -- Child's Memory / Eleni Fourtouni -- The Storm: A Poem In Five Parts / Meena Alexander -- The Break / May Optiz -- I Won't Christen You / Elsa Spartioti -- My Father And My Mother Went Out To Hunt / Yona Wallach -- All But My Life / Gerda Weissman Klein -- The Child Of The Enemy / Ursula Duba -- A Little Arab Girl's First Day At School / Assia Djebar -- Dotty Noona / Salwa Bakr -- Diaspora / Diana Der-hovanessian. Exiles And Refugees. Song / Muriel Rukeyser -- The Aftermath / Agate Nesaule -- Exile / Eva Hoffman -- Packing My Bags / Claribel Alegría -- Beauty Contest / Janice Mirikitani -- A Woman In Exile / Mahnaz Afkhami --^ Mother Tongue / Demetria Martínez -- Bosnia, Or What Europe Means To Us / Slavenka Drakulic -- The Moon, The Wind, The Day, The Year / Ana Pizarro -- Border Country / Alicia Nitecki -- Exile / Tatyana Mamonova -- Domestic And Political Violence. War Pictures / Carol Dine -- Against The Pleasure Principle / Saida Hagi-dirie Herzi -- Nada / Judith Ortíz Cofer -- My Harem Frontiers / Fatima Mernissi -- Musée Des Faux Arts / Rose Styron -- Female Goods / Taslima Nassrin -- Child Of The Dark / Carolina María De Jesus -- Language And Shame / Meena Alexander -- As A Blackwoman / Maud Sulter -- The Colonel / Carolyn Forché -- Six Days: Some Rememberings / Grace Paley -- The Ritual Of Satī / Gītā Chattopādhyāy. Resistance And Refusal. City Of Fire / Joy Harjo -- The Other World That Was The World / Nadine Gordimer -- Diary / Anne Frank -- Arriving At The Plaza / Matilde Mellibovsky -- The Trikeri Journal / Victoria Theodorou -- The Dance In Jinotega / Grace Paley --^ Encounter / Grace Akello -- E.f. Schumacher Memorial Lecture / Petra Kelly -- The Hour Of Truth / Isabel Allende -- The Reciters / Agate Nesaule -- Justice / Maro Markarian -- The Writer's Commitment / Claribel Alegría -- World View / Hattie Gossett. Edited By Marjorie Agosín.",en,,"Height: 9.5 Inches, Length: 6.5 Inches, Width: 1 Inches",59.0,https://images.isbndb.com/covers/62/56/9780813526256.jpg,Success,22.0,22.2
0-8263-2033-3,Leslie Marmon Silko: A Collection of Critical Essays,,University of New Mexico Press,331.0,1999-04-01,"Criticism and interpretationSilko, Leslie Marmon , 1948-, Silko, Leslie Marmon , 1948-, Women and literature--History, Women and literature--West (U.S.)--History--20th century, Western stories--History and criticism, Indians in literature, Laguna Indians in literature, In literature, PS3569.I44 Z77 1999, 813/.54",Hardcover,"With The Publication Of Ceremony In 1977, A Strikingly Original Voice Appeared In Native American Fiction. These Thirteen Essays, The First Collection Devoted Entirely To Silko's Work, Present New Perspectives On Her Fiction And Provide A Deeper Understanding Of Her Work. From Her Engagement With The New Mexico Landscape To Her Experiments With Cross-cultural Narratives And Form To Her Apocalyptic Vision Of Race Relations In Almanac Of The Dead, Silko Has Earned Her Place As A Significant Contemporary American Writer. All Of Silko's Important Short Fiction, Her Nonfiction Essays, And Her Novel Almanac Of The Dead Are Examined Here. Preface: Silko's Power Of Story / Robert Franklin Gish -- Introduction / James L. Thorson -- Laguna Woman / Robert M. Nelson -- Silko's Reappropriation Of Secrecy / Paul Beekman Taylor -- Native Designs: Silko's Storyteller And The Reader's Initiation / Linda Krumholz -- To Tell A Good Story / Helen Jaskoski -- Spinning Fiction Of Culture: Leslie Marmon Silko's Storyteller / Elizabeth Mchenry -- Shifting Patterns, Changing Stories: Leslie Marmon Silko's Yellow Women / Elizabeth Hoffman Nelson And Malcolm A. Nelson -- Antidote To Desecration: Leslie Marmon Silko's Nonfiction / Daniel White -- Silko's Blood Sacrifice: The Circulating Witness In Almanac Of The Dead / David L. Moore -- Material Meeting Points Of Self And Other: Fetish Discourses And Leslie Marmon Silko's Evolving Conception Of Cross-cultural Narrative /?ami M. Regier -- Cannibal Queers: The Problematics Of Metaphor In Almanac Of The Dead / Janet St. Clair -- The Timeliness Of Almanac Of The Dead, Or A Postmodern Rewri Edited By Louise K. Barnett & James L. Thorson. Includes Bibliographical References (p. 285-300) And Index.",en,First Edition,"Height: 9 Inches, Length: 6 Inches, Weight: 1.4770971554 Pounds, Width: 0.81 Inches",49.95,https://images.isbndb.com/covers/03/39/9780826320339.jpg,Success,106.0,22.2
0-553-57571-6,"Imperium Without End (Pangeae, Book 1)","Mason, Lisa",Spectra,400.0,1999-05-04,Science Fiction & Fantasy,Paperback,"A powerful, visionary epic from a celebrated voice in speculative fiction.<p>For millennia, the Imperium has held sway over Pangaea. The pure dreams of its great dreamers are used to elevate and pacify the consciousness of a society strictly divided by caste. Here eroticism is repressed for a higher cause, and sex is a shameful remnant of ages past. But when Pangaea's most beloved dreamer is brutally assassinated, it's clear that a dangerous group of revolutionaries is dreaming the old dreams of violence, uninhibited sex...and freedom.</p><p>For although Pangaea is the most benevolent of tyrannies, it is a tyranny nonetheless. Here an elite pure scientist and a lowly birthtank worker share a forbidden passion; a grief-stricken Imperial officer embarks on a fanatic crusade; a sensual erotician possesses powers beyond her understanding; and an impure terrorist and his vengeful daughter wreak a path of unspeakable destruction. As mysterious earthshocks shake Pangaea, they are drawn together by the outlawed Orb of Eternity--a feared and ancient oracle whose ambivalent message heralds either redemption...or apocalypse.</p>",en,0,"Height: 7.25 Inches, Length: 4.5 Inches, Weight: 0.45 Pounds, Width: 1.25 Inches",0.0,https://images.isbndb.com/covers/57/12/9780553575712.jpg,Success,29.0,22.2
1-56280-246-1,The Dawning,"Adams, Laura, Kallmaker, Karin",Naiad Pr,201.0,1999,,Paperback,,en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.49 Pounds, Width: 0.5 Inches",11.95,https://images.isbndb.com/covers/24/62/9781562802462.jpg,Success,31.0,22.2
1-885865-29-5,S/m Futures,Cecilia Tan,Circlet Pr,,2000,,Paperback,,en,,,14.95,https://images.isbndb.com/covers/52/98/9781885865298.jpg,Success,30.0,22.2
0-89733-464-7,Appalachian Mountain Girl,"Warren WARREN, Rhoda, Warren, Rhoda Bailey",Academy Chicago Publishers,174.0,1998-12-01,,Hardcover,"<p>This is a sensitive and beautifully written autobiographical account of a childhood in the coal mine district of Kentucky during the depression. It is full of color, and it details characters of 60 years ago that we can recognise today. It is the author's first book, published when she is 76 years old. <B>From the Author</B></p> <h3>Booknews</h3> <p>From her warm but realistic memories of Letcher, KY, ""the prettiest place in the world"" where her father died of black lung disease, emanate 15 chapters related to ""Coming of Age in Coal Mine Country"" (as the cover's subtitle reads) by a New York transplant. Annotation c. Book News, Inc., Portland, OR (booknew.com)</p>",en,First Edition,"Height: 8 Inches, Length: 5 Inches, Weight: 0.76941329438 Pounds, Width: 0.7 Inches",22.5,https://images.isbndb.com/covers/46/48/9780897334648.jpg,Success,37.0,22.2
6 17-524-04 1,,,,,,,,,,,,,,Error,126.0,22.2
1 54 48 06 -7,,,,,,,,,,,,,,Error,81.0,22.2
0-312-20559-7,The Marriage of Heaven and Hell,"Dally, Peter",St Martins Pr,225.0,1999-12,,Hardcover,"In this haunting and compelling book, eminent psychiatrist Peter Dally explores the darker side of Virginia Woolf. Bringing together his knowledge as a doctor with his life-long fascination with Woolf's life and work, he sheds light on the depression that tormented her adult years.
<p>A quiet life cushioned Virginia from the bouts of depression and elation that she regularly experienced, but life in the public eye profoundly affected her moods and her behavior. On three occasions Virginia went mad. This terrified her, and she lived in constant fear of the return of this dreadful affliction. Yet the experience gave her the extraordinary insight and new ideas and associations that were to emerge in her writing.</p>
<p>Ideally, every manic depressive needs to be protected from stress. Virginia had several protectors, but none so vital as her husband, Leonard. Without his constant vigilance and care, it is doubtful she would have been so creatively productive. Yet, paradoxically, their marriage precipitated one of her bouts of madness. At the end of her life, when events outside the couple's control led to Leonard's gradual withdrawal and his own depression, Virginia found herself facing her madness alone, and with tragic results.</p>
<p> Compassionate and disturbing, this fascinating study is the first to look at Virginia Woolf's life from the perspective of her madness. Although a general psychiatrist, his professional outlook is eclectic and he has particular interests in manic depression and anorexia nervosa, a subject on which he has written several books. Virginia Woolf first aroused his interest when, as a student, he read <i>Mrs. Dalloway</i>. He subsequently became absorbed in her diaries,which give a wider and deeper picture of manic depression than any textbook could. This book then is about her life, and her marriage, in relation to manic depression, and the author is as much Virginia Woolf's psychiatrist as her biographer."" - Peter Dally</p>",en,1st U.S. Ed,"Height: 9.5 Inches, Length: 6.25 Inches, Weight: 1 Pounds, Width: 0.75 Inches",24.95,https://images.isbndb.com/covers/55/91/9780312205591.jpg,Success,123.0,22.2
0-440-23517-1,,,,,,,,,,,,,,Error,25.0,22.2
0-380-97658-7,The Falcon at the Portal: An Amelia Peabody Mystery,"Peters, Elizabeth",Avon Books,384.0,1999-06-08,"Fiction, Action & Adventure",Hardcover,,en,First Edition,"Height: 10 Inches, Length: 6.5 Inches, Weight: 1.6 Pounds, Width: 1.5 Inches",0.0,https://images.isbndb.com/covers/65/84/9780380976584.jpg,Success,27.0,22.2
0-684-84846-5,Cold Hit (Alexandra Cooper Mysteries),"Fairstein, Linda",Scribner,416.0,1999-08-17,"Cooper, Alexandra, Art--Collectors and collecting, Art--Collectors and collecting--New York (State)--New York--Fiction, Public prosecutors, Public prosecutors--New York (State)--New York--Fiction, Women lawyers, Women lawyers--New York (State)--New York--Fiction, PS3556.A3654 C65 1999, 813/.54",Hardcover,"A Woman Who Owned A Ritzy Art Gallery In New York Is Murdered, Her Body Found In The River. Investigating Assistant District Attorney Alexandra Cooper Is Drawn Into The World Of Stolen Art, Including Art Looted By The Nazis. Linda Fairstein.",en,First Edition First Printing,"Height: 10 Inches, Length: 6.75 Inches, Weight: 1.5 Pounds, Width: 1.5 Inches",0.0,https://images.isbndb.com/covers/84/64/9780684848464.jpg,Success,27.0,22.2
312 404-627-2,,,,,,,,,,,,,,Error,41.0,22.2
0-374-25099-5,Rivonia's Children: Three Families and the Cost of Conscience in White South Africa,"Frankel, Glenn",Farrar Straus & Giroux,381.0,1999,,Hardcover,,en,First Edition,"Height: 9.25 Inches, Length: 6.5 Inches, Weight: 1.5 Pounds, Width: 1 Inches",25.0,https://images.isbndb.com/covers/09/97/9780374250997.jpg,Success,113.0,22.2
66 55 56 -- 8,,,,,,,,,,,,,,Error,22.0,22.2
0-931629-16-0,Bridging The Gap: A National Directory Of Services For Women And Girls With Disabilities,Ellen Rubin,Educational Equity Concepts,,1998,,,,en,,,0.0,https://images.isbndb.com/covers/91/67/9780931629167.jpg,Success,99.0,22.2
