ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-316-77998-9,Holidays on Ice: Stories,"Sedaris, David","Little, Brown and Company",134.0,1997-12,"Christmas stories, American, Humorous stories, American, Families, Families--United States--Fiction, PS3569.E314 H65 1997, 813/.54",Hardcover,"A Collection Of Christmas Stories. The Story Dinah, The Christmas Whore, Describes The Reaction Of A Family When A Daughter Brings Home A Prostitute, While Santaland Diaries Is On A Department Store Elf. Santaland Diaries -- Season's Greetings To Our Friends And Family -- Dinah, The Christmas Whore -- Front Row Center With Thaddeus Bristol -- Based Upon A True Story -- Christmas Means Giving. By David Sedaris.",en,Reissue,"Height: 7.75 Inches, Length: 5.5 Inches, Weight: 0.4 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/99/82/9780316779982.jpg,Success,57.0,20.3
1-55583-298-9,The Good Life: A Novel,"Merrick, Gordon, Hulse, Charles",Alyson Books,416.0,2000-11-01,"Fiction, Fiction Subjects",Paperback,"In 1943 a high-society murder case drew international attention for its irresistible combination of violent crime, scandalous sex, and enormous wealth. Gordon Merrick and Charles G. Hulse put their own fictional stamp on the story, and The Good Life emerges as a fascinating history of gay life in New York in the '30s and '40s: theaters, restaurants, clubs, parties - the whole panorama of the glittering city in one of its liveliest periods. Perry Langham, a dirt-poor Depression-era boy, meets and marries Bettina, the teenage daughter of his rich lover. Their life is a prolonged party - traveling to Europe, cruising the Mediterranean in yachts, meeting all the famous people of the day - until Perry's wife discovers the real relationship between her husband and her father. In a rage Bettina threatens to denounce them both, but murder intervenes, and the life of the Langham family is forever changed.",en,1,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 1.0802650838 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/29/88/9781555832988.jpg,Success,58.0,20.3
1-56023-916-6,Gay/Lesbian/Bisexual/Transgender Public Policy Issues: A Citizen's and Administrator's Guide to the New Cultural Struggle (Haworth Gay & Lesbian Studies),"Dececco  Phd, John, Swan, Wallace",Routledge,176.0,1997-09-18,"Gay rights, Gay rights--United States, Gays--Government policy, Gays--Government policy--United States, Bisexuals--Government policy, Bisexuals--Government policy--United States, Transsexuals--Government policy, Transsexuals--Government policy--United States, Transgender people--Government policy, Transgender people--Government policy--United States, HQ76.8.U5 G358 1997, 305.9/066",Paperback,"In response to the cultural war declared upon gay, lesbian, bisexual, and transgendered people by the radical right, this book gives you an inside look at the gay community’s perspectives on the four major issues of school curricula, workplace protections, legitimization of same-sex relationships, and protections against discrimination. As Gay/Lesbian/Bisexual/Transgender Public Policy Issues examines the role of radical religious thought in American politics, it looks at the development of conflicts on the national level over the four main issues. It also looks at specific examples of the conflicts, such as the “Rainbow Curriculum” battle in New York City and the controversial school board elections in Des Moines.
<p>This insightful and comprehensive book discusses recent successes of the gay and lesbian movement in the development of local public policy as well as setbacks it has experienced. From election year gay-bashing to the persecution of gay and lesbian youth in school environments to lack of protection for gay and lesbian employees in the workplace, it is clear that much work remains to be done before the rights of gay, lesbian, bisexual, and transgendered persons are protected to the same degree as those of heterosexual persons. Gay or straight, you will find your eyes truly opened as you read about:</p>
<ul>
<li>discrimination against gay and lesbian people by the American system of justice</li>
<li>congressional indifference to workplace oppression</li>
<li>the origins and aims of the religious right</li>
<li>the development of services to meet the needs of gay youths in the school environment</li>
<li>the major confrontations administrators face when dealing with sexual orientation issues</li>
<li>homelessness from a gay/lesbian/bisexual/transgendered point of view</li>
<li>gay and lesbian role models and multicultural activities for adolescents
<p>Citizens, public administrators, policymakers, educational administrators, social service providers, and teachers need to read Gay/Lesbian/Bisexual/Transgender Public Policy Issues to understand how members of the gay community remain disenfranchised in American society. You may think you are sensitive to the issues, but are you helping to find solutions? Get this book and find out!</p>
</li>
</ul>",en,1,"Height: 8.5 Inches, Length: 6.25 Inches, Weight: 0.59965735264 Pounds, Width: 0.5 Inches",1.99,https://images.isbndb.com/covers/91/61/9781560239161.jpg,Success,60.0,20.3
0-06-018295-4,Walking in the Shade: Volume Two of My Autobiography--1949-1962,"Lessing, Doris",Harper,416.0,1997-09-12,"Lessing, Doris , 1919-2013, Women authors, English, Women authors, English--20th century--Biography, Women communists, Women communists--England--London--Biography, Intellectual life, PR6023.E833 Z478 1997, 823/.914 B",Hardcover,"Walking In The Shade Covers The Years 1949 To 1962, From Lessing's Arrival In London With Her Son, Peter, And The Manuscript Of Her First Novel, The Grass Is Singing, Under Her Arm To The Publication Of Her Most Famous Work Of Fiction, The Golden Notebook. This Was The Period Of The Cold War, A Poisonously Political Time, But Doris Lessing Reminds Us - In Perhaps The Book's Most Striking Achievement - Of What Has Been Forgotten: That It Was A Time Also Of Idealism And Hope, Of A Sense Of Personal Responsibility For The World, And Of Generosity Of The Imagination. She Describes How Communism Dominated The Intellectual Life Of The 1950s - It Is Hard Now To Appreciate How Much - And How She, Like Nearly All Communists, Became Disillusioned With Extreme And Rhetorical Politics And Left Communism Behind. Walking In The Shade Also Evokes The Bohemian Days Of A Young Writer And Single Mother In 1950s London: Her Early Success As One Of The New Hopeful Postwar Writers Whose Novels And Short Stories Received Critical Acclaim Both In Britain And Abroad; Her Work In The Theater Where She Befriended Kenneth Tynan, John Osborne, Lindsay Anderson, Tony Richardson, And Arnold Wesker; Her Political Activities Through Which She Met Such Opinion Makers Of The Time As E.p. Thompson, Bertrand Russell, And Henry Kissinger; And Her Romantic Liaisons With Men On The Left. Walking In The Shade Ends In The Winter Of 1962-63. By This Time, London - Indeed Britain And All Of Europe - Had Been Rebuilt From Ruins And Poverty To Newness And Plenty. To The Author It Seemed That Her Life Correspondingly Climbed Up From Difficulty And Dark. Doris Lessing. Volume Two Of My Autobiography, 1949-1962. Volume 1: Under My Skin.",en,First Edition,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1.65 Pounds, Width: 1.5 Inches",27.5,https://images.isbndb.com/covers/29/53/9780060182953.jpg,Success,111.0,20.3
0-8018-5635-3,"A Woman's Life in the Court of the Sun King: Letters of Liselotte von der Pfalz, Elisabeth Charlotte, Duchesse d' Orléans, 1652-1722","Elisabeth Charlotte, Duchesse d'Orleans",The Johns Hopkins University Press,352.0,1997-04-16,,Paperback,,en,1,"Height: 10.25 Inches, Length: 7.25 Inches, Weight: 1.6093745126 Pounds, Width: 1 Inches",20.95,https://images.isbndb.com/covers/63/58/9780801856358.jpg,Success,101.0,20.3
1-886913-09-9,North Spirit: Sojourns Among the Cree and Ojibway,"Jiles, Paulette",Ruminator Books,291.0,2000-10-01,"TravelJiles, Paulette , 1943-, Ojibwa Indians--Social life and customs, Ojibwa Indians--Ontario, Northern--Social life and customs, Cree Indians--Social life and customs, Cree Indians--Ontario, Northern--Social life and customs, Ojibwa (Indiens)--Moeurs et coutumes, Ojibwa (Indiens)--Ontario (Nord)--Moeurs et coutumes, Cree (Indiens)--Moeurs et coutumes, Cree (Indiens)--Ontario (Nord)--Moeurs et coutumes, Indians of North America, Indians of North America--Ontario, Northern, Social life and customs, E99.C6 J55 1995a, 971.3/112004973",Paperback,"In 1973 Paulette Jiles arrived in Northern Ontario to run a community radio station for the CBC. Romantic notions of primitive life quickly faded in the harsh setting. The first night, her axe bounced off frozen logs, and she would have frozen without a willing husky pup who shared her bed. She relied on helpful neighbors and quickly became a respected member of the community. The reader is treated to warm, humorous vignettes that convey Jiles's reverence for native tradition, myth and storytelling and her affection for unforgettable colleagues and companions.",en,First Edition,"Height: 9 Inches, Length: 6 Inches, Weight: 1 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/30/97/9781886913097.jpg,Success,95.0,20.3
0-451-19200-1,How Stella Got Her Groove Back,"McMillan, Terry",Signet,464.0,1997-06-01,,Paperback,"<p>Stella Payne is forty-two, divorced, a high-powered investment analyst, mother of eleven-year-old Quincy—and she does it all. In fact, if she doesn't do it, it doesn't get done, from Little League carpool duty to analyzing portfolios to folding the laundry and bringing home the bacon. She does it all well, too, if her chic house, personal trainer, BMW, and her loving son are any indication. So what if there's been no one to share her bed with lately, let alone rock her world? Stella doesn't mind it too much; she probably wouldn't have the energy for love—and all of love's nasty fallout—anyway.</p>
<p>But when Stella takes a spur-of-the-moment vacation to Jamaica, her world gets rocked to the core—not just by the relaxing effects of the sun and sea and an island full of attractive men, but by one man in particular. He's tall, lean, soft-spoken, Jamaican, smells of citrus and the ocean—and is half her age. The tropics have cast their spell and Stella soon realizes she has come to a cataclysmic juncture: not only must she confront her hopes and fears about love, she must question all of her expectations, passions, and ideas about life and the way she has lived it.</p>
<p> Told in Stella's own exuberant, dead-on, dead honest voice, <b>How Stella Got Her Groove Back</b> is full of Terry McMillan's signature humor, heart, and insight. More than a love story, it is ultimately a novel about how a woman saves her own life—and what she must risk to do it.</p>",en,Reprint,"Height: 6.75 Inches, Length: 4.25 Inches, Weight: 0.5 Pounds, Width: 1.25 Inches",7.99,https://images.isbndb.com/covers/20/04/9780451192004.jpg,Success,116.0,20.3
0-14-024920-6,The White Blackbird: A Life of the Painter Margarett Sargent by Her Granddaughter,"Moore, Honor",Penguin Books,384.0,1997-07-01,,Paperback,,en,Reprint,"Height: 7.68 Inches, Length: 5.16 Inches, Weight: 0.62 Pounds, Width: 0.78 Inches",0.0,https://images.isbndb.com/covers/92/00/9780140249200.jpg,Success,53.0,20.3
0-679-40297-7,The Body Project: An Intimate History of American Girls,"Brumberg, Joan Jacobs",Random House,267.0,1997-08-19,"Human body--Social aspects--History, Human body--Social aspects--United States--History, Teenage girls--History, Teenage girls--United States--History, Young women--History, Young women--United States--History, HQ798 .B724 1997, 305.23/5",Hardcover,"Girls Today Are In Crisis - And This Book Shows Why. Drawing On A Vast Array Of Lively Historical Sources, Unpublished Diaries By Adolescent Girls, And Photographs That Conjure Up Memories Of The Past, The Body Project Chronicles How Growing Up In A Female Body Has Changed Over The Past Century And Why That Experience Is More Difficult Today Than Ever Before. Girls' Bodies Have Certainly Changed - They Mature Much Earlier - But At The Same Time Traditional Social Supports For Girls' Growth And Development Have Collapsed. The Media And Popular Culture Exploit Girls' Normal Sensitivity To Their Changing Bodies, And Many Girls Grow Up Believing That Good Looks--rather Than Good Works - Represent The Highest Form Of Female Perfection. With An Eye For The Humor In As Well As The Pain Of Female Adolescence, Joan Jacobs Brumberg Shows How American Girls Came To Define Themselves Increasingly Through Their Appearance, So That Today The Body Has Become Their Primary Project.--jacket. Introduction: The Body As Evidence -- The Body's New Timetable: How The Life Course Of American Girls Has Changed -- Sanitizing Puberty: The American Way To Menstruate -- Perfect Skin -- Body Projects -- The Disappearance Of Virginity: Sexual Expression And Sexual Danger -- Girl Advocacy Again. Joan Jacobs Brumberg. Includes Bibliographical References (p. 215-250) And Index.",en,1,"Height: 9.75 Inches, Length: 6.75 Inches, Weight: 1.4 Pounds, Width: 1.25 Inches",0.0,https://images.isbndb.com/covers/29/78/9780679402978.jpg,Success,110.0,20.3
0-15-690739-9,To the Lighthouse,Virginia Woolf,Harcourt Brace Jovanovich,209.0,1989,"Church records and registers, Church records and registers--Germany--Irlich (Neuwied), CS627.I74 T44 2007, 929/.343",Paperback,"<p><b>“Radiant as [<i>To the Lighthouse</i>] is in its beauty, there could never be a mistake about it: here is a novel to the last degree severe and uncompromising. I think that beyond being about the very nature of reality, it is itself a vision of reality.”—Eudora Welty, from the Introduction</b></p>
<p>The serene and maternal Mrs. Ramsay, the tragic yet absurd Mr. Ramsay, and their children and assorted guests are on holiday on the Isle of Skye. From the seemingly trivial postponement of a visit to a nearby lighthouse, Woolf constructs a remarkable, moving examination of the complex tensions and allegiances of family life and the conflict between men and women.</p>


                        <p>A landmark of modern fiction and Virginia Woolf's most popular novel, first published in 1927. <i>To the Lighthouse</i> explores the subjective reality of the everyday life of the Ramsay family of the British Hebrides islands. A 'feminine' book, filled with irony, sadness, and doubts about life.
</p>",en,First,"Height: 8 Inches, Length: 0.56 Inches, Weight: 0.4 Pounds, Width: 5.31 Inches",14.99,https://images.isbndb.com/covers/73/92/9780156907392.jpg,Success,39.0,20.3
0-9638327-9-4,"Oh Boy, Oh Boy, Oh Boy: Confronting Motherhood, Womanhood & Selfhood in a Household of Boys","Kasdin, Karin",Sibyl Pubns,194.0,1997,,Paperback,,en,First Edition,"Height: 9 Inches, Length: 5.5 Inches, Weight: 0.6 Pounds, Width: 0.5 Inches",14.95,https://images.isbndb.com/covers/27/95/9780963832795.jpg,Success,79.0,20.3
0-88974-080-1,Storm Clouds over Party Shoes: Etiquette Problems for the Ill-Bred Woman,"Norgate, Sheila",Press Gang Pub,96.0,1997-10,"Etiquette for women--Humor, Savoir-vivre--Femmes--Humour, BJ1843.N67 1997, 395.1/44/0207",Paperback,"Storm Clouds Over Party Shoes is a spoof on the choking rules of ""good breeding"" and an expose of the dubious business of self-improvement for girls. Retro images and the doctrine of etiquette books from the 1930s, '40s and '50s are integrated as Sheila Norgate takes us on a hilarious nostalgia trip, upending the rules which - to this day - have the girls doing the makeovers while the boys do the takeovers.",en,,"Height: 8 Inches, Length: 6 Inches, Width: 0.5 Inches",13.95,https://images.isbndb.com/covers/08/08/9780889740808.jpg,Success,64.0,20.3
0 7453 1085 0,,,,,,,,,,,,,,Error,24.0,20.3
0-8032-1427-8,A Lost Lady (Willa Cather Scholarly Edition),"Cather, Willa",University of Nebraska Press,371.0,1997-09-01,,Hardcover,"First Published In 1923, A Lost Lady Is One Of Willa Cather's Classic Novels About Life On The Great Plains. It Harkens Back To Nebraska's Early History And Contrasts Those Days With An Unsentimental Portrait Of The Materialistic World That Supplanted The Frontier. In Her Subtle Portrait Of Marian Forrester, Whose Life Unfolds In The Midst Of This Disquieting Transition, Cather Created One Of Her Most Memorable And Finely Drawn Characters. The Willa Cather Scholarly Edition Of A Lost Lady Is Edited According To Standards Set By The Committee For Scholarly Editions Of The Modern Language Association. A Wide Range Of Biographical, Historical, And Textual Information About The Novel Is Presented. A Selection Of Archival Photographs Illuminates The Connection Between The Photographs Illuminates The Connection Between The Novel And The People And Places From Cather's Formative Years In Nebraska. Willa Cather ; Historical Essay By Susan J. Rosowski, With Kari A. Ronning ; Explanatory Notes By Kari A. Ronning ; Textual Editing By Charles W. Mignon & Frederick M. Link, With Kari A. Ronning. Includes Bibliographical References.",en,Scholarly,"Height: 9 Inches, Length: 6 Inches, Weight: 1.65787621024 Pounds, Width: 1 Inches",75.0,https://images.isbndb.com/covers/42/79/9780803214279.jpg,Success,105.0,20.3
0-945372-15-9,An Intricate Weave: Women Write About Girls and Girlhood,,Iris Editions,367.0,1997,,Paperback,,en,First Edition,"Height: 9 Inches, Length: 6.25 Inches, Weight: 1.42 Pounds, Width: 0.75 Inches",15.95,https://images.isbndb.com/covers/21/58/9780945372158.jpg,Success,40.0,20.3
0-7043-4508-0,Romance,"Riley, Joan",Womens Pr Ltd,231.0,1998,,Paperback,,en,,"Height: 8 Inches, Length: 5 Inches, Weight: 0.35053499658 Pounds, Width: 0.5 Inches",18.0,https://images.isbndb.com/covers/50/89/9780704345089.jpg,Success,84.0,20.3
0-9646648-2-8,Misfortune's Friend,Sarah Aldridge,A & M Books,296.0,1996,,Paperback,,en,,,0.0,https://images.isbndb.com/covers/48/21/9780964664821.jpg,Success,74.0,20.3
1-56432-169-X,Modern Capital of Human Rights?: Abuses in the State of Georgia,Other Contributor-Human Rights Watch,Human Rights Watch,214.0,1996,"Political Science, Political Freedom & Security",Paperback,,en,First Edition,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 318 Grams, Width: 0.5 Inches",0.0,https://images.isbndb.com/covers/16/95/9781564321695.jpg,Success,91.0,20.3
1-57453-093-3,Bound Feet & Western Dress,"Chang, Pang-Mei Natasha",Audio Literature,,1997,,Audio Cassette,,en,Abridged,"Height: 7.25 Inches, Length: 4.75 Inches, Width: 0.75 Inches",17.95,https://images.isbndb.com/covers/09/33/9781574530933.jpg,Success,46.0,20.3
1-57322-584-3,The Cloister Walk,"Norris, Kathleen",Riverhead Books,385.0,1997-04-01,,Paperback,"<p>Why would a married woman with a thoroughly Protestant background and often more doubt than faith be drawn to the ancient practice of monasticism, to a community of celibate men whose days are centered around a rigid schedule of prayer, work, and scripture? This is the question that Kathleen Norris herself asks as, somewhat to her own surprise, she found herself on two extended residencies at a Benedictine monastery. Yet upon leaving the monastery, she began to feel herself transformed, and the daily events of her life on the Great Plains - from her morning walk to her going to sleep at night - gradually took on new meaning. She found that in the monastery, time slowed down, offering a new perspective on community, family, and even small-town life. By coming to understand the Benedictine practice of celibacy, she felt her own marriage enriched; through the communal reading aloud of the psalms every day, her notion of the ancient oral tradition of poetry came to life; and even the mundane task of laundry took on new meaning through the lens of Benedictine ritual. Writing with lyrical grace, Kathleen Norris here takes us through a liturgical year, as she experienced it both within the monastery and outside it. She shows us, from the rare perspective of someone who is both insider and outsider, how immersion in the cloistered world - its liturgy, its rituals, its sense of community - can impart meaning to everyday events and deepen our secular lives. Through her masterly prose and rare insight, the monastery, often considered archaic or otherworldly, becomes immediate, accessible, and relevant to us, no matter what our faith may be.</p> <h3>Publishers Weekly</h3> <p>The allure of the monastic life baffles most lay people, but in her second book Norris (Dakota) goes far in explaining it. The author, raised Protestant, has been a Benedictine oblate, or lay associate, for 10 years, and has lived at a Benedictine monastery in Minnesota for two. Here, she compresses these years of experience into the diary of one liturgical year, offering observations on subjects ranging from celibacy to dealing with emotions to Christmas music. Like the liturgy she loves, this meandering, often repetitive book is perhaps best approached through the lectio divina practiced by the Benedictines, in which one tries to ""surrender to whatever word or phrase captures the attention."" There is a certain nervous facility to some of Norris's jabs at academics, and she is sometimes sanctimonious. But there is no doubting her conviction, exemplified in her defense of the much-maligned Catholic ""virgin martyrs,"" whose relevance and heroism she wants to redeem for feminists. What emerges, finally, is an affecting portrait-one of the most vibrant since Merton's-of the misunderstood, often invisible world of monastics, as seen by a restless, generous intelligence. (Apr.)</p>",en,First Edition,"Height: 8.23 Inches, Length: 5.48 Inches, Weight: 0.99 Pounds, Width: 1.07 Inches",16.0,https://images.isbndb.com/covers/58/47/9781573225847.jpg,Success,39.0,20.3
1-57322-584-3,The Cloister Walk,"Norris, Kathleen",Riverhead Books,385.0,1997-04-01,,Paperback,"<p>Why would a married woman with a thoroughly Protestant background and often more doubt than faith be drawn to the ancient practice of monasticism, to a community of celibate men whose days are centered around a rigid schedule of prayer, work, and scripture? This is the question that Kathleen Norris herself asks as, somewhat to her own surprise, she found herself on two extended residencies at a Benedictine monastery. Yet upon leaving the monastery, she began to feel herself transformed, and the daily events of her life on the Great Plains - from her morning walk to her going to sleep at night - gradually took on new meaning. She found that in the monastery, time slowed down, offering a new perspective on community, family, and even small-town life. By coming to understand the Benedictine practice of celibacy, she felt her own marriage enriched; through the communal reading aloud of the psalms every day, her notion of the ancient oral tradition of poetry came to life; and even the mundane task of laundry took on new meaning through the lens of Benedictine ritual. Writing with lyrical grace, Kathleen Norris here takes us through a liturgical year, as she experienced it both within the monastery and outside it. She shows us, from the rare perspective of someone who is both insider and outsider, how immersion in the cloistered world - its liturgy, its rituals, its sense of community - can impart meaning to everyday events and deepen our secular lives. Through her masterly prose and rare insight, the monastery, often considered archaic or otherworldly, becomes immediate, accessible, and relevant to us, no matter what our faith may be.</p> <h3>Publishers Weekly</h3> <p>The allure of the monastic life baffles most lay people, but in her second book Norris (Dakota) goes far in explaining it. The author, raised Protestant, has been a Benedictine oblate, or lay associate, for 10 years, and has lived at a Benedictine monastery in Minnesota for two. Here, she compresses these years of experience into the diary of one liturgical year, offering observations on subjects ranging from celibacy to dealing with emotions to Christmas music. Like the liturgy she loves, this meandering, often repetitive book is perhaps best approached through the lectio divina practiced by the Benedictines, in which one tries to ""surrender to whatever word or phrase captures the attention."" There is a certain nervous facility to some of Norris's jabs at academics, and she is sometimes sanctimonious. But there is no doubting her conviction, exemplified in her defense of the much-maligned Catholic ""virgin martyrs,"" whose relevance and heroism she wants to redeem for feminists. What emerges, finally, is an affecting portrait-one of the most vibrant since Merton's-of the misunderstood, often invisible world of monastics, as seen by a restless, generous intelligence. (Apr.)</p>",en,First Edition,"Height: 8.23 Inches, Length: 5.48 Inches, Weight: 0.99 Pounds, Width: 1.07 Inches",16.0,https://images.isbndb.com/covers/58/47/9781573225847.jpg,Success,109.0,20.3
0-8147-3093-0,The Gender Politics of HIV/AIDS in Women: Perspectives on the Pandemic in the United States,,NYU Press,470.0,1997-06-01,,Paperback,"<p><p>women Now Account For The Majority Of All New Hiv/aids Cases Diagnosed In The United States. Yet, The Resources Allotted To Women For Research, Health Services, Education, And Outreach Remain Woefully Inadequate. <b>the Gender Politics Of Hiv/aids</b> In Women Fills Crucial Gaps In Understanding The Specific Effects Of Hiv And Aids On And In Women's Lives. It Takes As Its Starting Point The Premise That It Is Vitally Important For Researchers, Teachers, Health Service Providers, Public Policy Makers, And Community-based Organizers To Begin Taking Gender-- Especially As It Intersects With Race, Class, And Sexuality-- Into Consideration As They Work With Hiv-infected Women.<p> <p>the First Comprehensive, Interdisciplinary Volume On This Topic, <b>the Gender Politics Of Hiv/aids In Women</b> Goes Beyond Tokenism, With A Contributor's List Made Up Of Approximately 45% People Of Color, Including African Americans, Latinos/as, Asian Americans And Pacific Islanders, And Native Americans. The Volume Emphasizes Marginalized Populations Such As The Homeless, Sexworkers, Youth, The Elderly, Intravenous Drug Users, Transgendered People, Lesbians, Bisexuals, Incarcerated Women, And Victims Of Sexual Abuse And Domestic Violence.<p> <p>the Contributors, Including Evelyn Hammonds, Risa Denenberg, Michelle Murrain, And Paul Farmer, Are Recognized Experts In Their Diverse Fields. From Their Posts At The Center Of The Pandemic--in The Laboratory, The Academy, Clinics, And Community Based Organizations--they Criticize Blind Spots In The Recognition And Treatment Of Hiv In Women And Articulate Accessible And Practical Solutions To Specific Areas Of Difficulty.<p></p>",en,1,"Height: 9.25 Inches, Length: 6.13 Inches, Weight: 1.38009376012 Pounds, Width: 1.18 Inches",27.0,https://images.isbndb.com/covers/09/35/9780814730935.jpg,Success,102.0,20.3
0 7453 0826 0,,,,,,,,,,,,,,Error,24.0,20.3
