ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-89608-393-4,"Women, AIDS, and Activism",ACT UP NY / Women AIDS Book Group,South End Press,312.0,1999-07-01,"AIDS (Disease)--Social aspects, AIDS (Disease)--Political aspects, Women--Diseases, AIDS (Disease) in women--Social aspects, AIDS (Disease) in women--Political aspects, Acquired Immunodeficiency Syndrome--psychology, Women's Health, RC607.A26 W65 1990, WD 308 W872 1990, 362.1/9697/92",Paperback,"What The Numbers Mean / Risa Denenberg -- How Do Women Live? / Kim Christensen -- Transmission Issues For Women / Cynthia Chris -- Safe Sex Is Real Sex / Zoe Leonard -- Unique Aspects Of Hiv Infection In Women / Risa Denenberg -- Fighting For My Life / Melinda Singleton -- Hiv-antibody Testing And Legal Issues For Hiv-positive People / Zoe Leonard -- Treatment And Trials / Risa Denenberg -- Race, Women, And Aids : Introduction / Marion Banzhaf -- Cultural Sensitivity In Practice / Yannick Durand -- First There Was Smallpox / Charon Asetoyer -- No Names And No Pictures / Iris Davis -- We Have The Expertise, We Need Resources / Ruth Rodriguez -- Aids Issues For African-american And African-caribbean Women / Sunny Rumsey. Many Cultures, Many Approaches / Suki Terada Ports With Marion Banzhaf -- Lesbians In The Aids Crisis / Zoe Leonard -- Too Much Denial / Cynthia Acevedo -- Intravenous Drug Use, Women, And Hiv / Catherine Saalfield With Cynthia Chris, Rachel Lurie, And Monica Pearl -- An Excerpt From Sex, Drugs, Rock-n-roll, And Aids / Iris De La Cruz -- Teenagers / Rachel Lurie -- Prison Issues And Hiv : Introduction / Kim Christensen -- Voices / Women Of Ace (aids Counseling And Education), Bedford Hills Correctional Facility -- Having Aids And Being Loved / Anonymous -- Pregnant Women And Hiv / Risa Denenberg -- Mothers And Children / Judith Walker -- No Puedo Confiar En Nadie (i Can't Trust Anyone) / Anónimo (anonymous). Prostitution And Hiv Infection / Zoe Leonard And Polly Thistlethwaite -- Heterosexual Women And Aids / Monica Pearl -- Demanding A Condom / Kat Doud -- Bisexual Women And Aids / Alexis Danzig -- Reproductive Rights And Aids : The Connections / Marion Banzhaf, Tracy Morgan, And Karen Ramspacher -- Translating Issues Into Actions : Introduction / Rachel Lurie -- Focusing On Women : Video As Activism / Jean Carlomusto -- Talking That Talk / Diana Diana -- We Have A Job To Do / Bambi Sumpter -- Facing Reality : Aids Education And Women Of Color / Dázon Dixon -- Changing The Whole Approach / Gail Harris -- Aids And Politics : Transformation Of Our Movement / Maxine Wolfe -- The Denver Principles : Founding Statement Of People With Aids/arc -- Conclusion / Cynthia Chris And Monica Pearl. By The Act Up/ny Women And Aids Book Group ; Marion Banzhaf ... [et Al.]. Cover Title: Women, Aids & Activism. Includes Bibliographical References (p. 265-280) And Index.",en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.8 Pounds, Width: 1 Inches",9.0,https://images.isbndb.com/covers/39/36/9780896083936.jpg,Success,43.0,14.4
0-8139-1328-4,The Romance of the Harem (Victorian Literature and Culture Series),"Leonowens, Anna",University of Virginia Press,,1991-07-29,"History, PR4883.L64 R66 1991, 823/.8",Paperback,Anna Leonowens ; Edited And With An Introduction By Susan Morgan. Includes Bibliographical References (p. [283]-285).,en,Illustrated,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 1.2 Pounds, Width: 1 Inches",0.0,https://images.isbndb.com/covers/32/85/9780813913285.jpg,Success,92.0,14.4
0-921556-22-5,Lnu and Indians We're Called,"Joe, Rita",Women's Press (UK),73.0,1991-10-01,"Indians of North America, Indians of North America--Poetry, Indiens--Poésie, Indiens--Amérique du Nord--Poésie, MLCM 92/06208 (P), C811/.54",Paperback,Rita Joe. Poems.,en,,"Height: 8.54 Inches, Length: 6.6 Inches, Weight: 0.24691773344 Pounds, Width: 0.23 Inches",12.95,https://images.isbndb.com/covers/62/20/9780921556220.jpg,Success,71.0,14.4
0-87722-888-2,,,,,,,,,,,,,,Error,93.0,14.4
1-56282-999-8,Twelve Steps Illustrated,"Greene, Karen",Hyperion Books,1.0,1969,,Hardcover,,en,First Edition,"Height: 8.75 Inches, Length: 6.5 Inches, Weight: 0.5 Pounds, Width: 0.5 Inches",12.45,https://images.isbndb.com/covers/99/95/9781562829995.jpg,Success,102.0,14.4
0-85953-395-6,Zebra Talk,"Vargo, Vanessa",Childs Play Intl Ltd,24.0,1990,,Paperback,"Can the zebra survive? Will the jaguar be extinct by 2000 AD? Why is the tiger so important?
<p>These poignant questions are posed in powerfully graphic form by a master designer. The answers are up to us.</p>
<p>The simple but poetic text appeals powerfully to the emotions. Tiger Talk 'Best Book of the Year' Child Education.</p>


                        <p>Discusses the current status of the zebra as an endangered species.
</p>",en,,"Height: 7.75 Inches, Length: 9 Inches, Weight: 0.15 Pounds, Width: 0.25 Inches",5.99,https://images.isbndb.com/covers/39/59/9780859533959.jpg,Success,48.0,14.4
0-920079-78-4,Upstream,"Butala, Sharon",Fifth House Publishers,256.0,1999-01-13,Literary Collections,Paperback,,en,1,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 1.04 Pounds, Width: 0 Inches",13.95,https://images.isbndb.com/covers/97/82/9780920079782.jpg,Success,56.0,14.4
0 02 -75 81 4,,,,,,,,,,,,,,Error,103.0,14.4
1-879198-03-7,Be An Outrageous Older Woman: A Rasp,"Ruth Harriet Jacobs, Ph.D.",Knowledge Ideas & Trends,206.0,1991,"Older women--Life skills guides, Older women--United States--Life skills guides, HQ1064.U5 J298 1991, 305.4/084/6",Paperback,Ruth Harriet Jacobs.,en,Stated First Edition,"Height: 8.46 Inches, Length: 0.63 Inches, Width: 5.47 Inches",0.0,https://images.isbndb.com/covers/80/36/9781879198036.jpg,Success,72.0,14.4
0-07-069519-9,Safe Encounters,"Whipple, Beverly, Ogden, Gina",McGraw-Hill,222.0,1988,,Hardcover,,en,F First Edition,Weight: 1 Pounds,16.95,https://images.isbndb.com/covers/51/91/9780070695191.jpg,Success,45.0,14.4
0-13-346958-1,Growing up gay in a dysfunctional family: A guide for gay men reclaiming their lives,"Isensee, Rik",Prentice Hall/Parkside,240.0,1991,,Paperback,,en,First Fireside Edition,"Height: 0.6 Inches, Length: 9.1 Inches, Weight: 0.85 Pounds, Width: 6.1 Inches",0.0,https://images.isbndb.com/covers/95/85/9780133469585.jpg,Success,108.0,14.4
0-520-07282-0,Tradition in a Rootless World: Women Turn to Orthodox Judaism,"Davidman, Lynn",University of California Press,268.0,1991-07-29,"Jewish women--Religious life--Case studies, Jewish women--Religious life--United States--Case studies, Jews--Return to Orthodox Judaism--Case studies, Jews--United States--Return to Orthodox Judaism--Case studies, Orthodox Judaism--Case studies, Orthodox Judaism--United States--Case studies, BM726 .D38 1991, 000084044, 296.8/32/082",Hardcover,"The Past Two Decades In The United States Have Seen An Immense Liberalization And Expansion Of Women's Roles In Society. Recently, However, Some Women Have Turned Away From The Myriad, Complex Choices Presented By Modern Life And Chosen Instead A Jewish Orthodox Tradition That Sets Strict And Rigid Guidelines For Women To Follow. Lynn Davidman Followed The Conversion To Orthodoxy Of A Group Of Young, Secular Jewish Women To Gain Insight Into Their Motives. Living First With A Hasidic Community In St. Paul, Minnesota, And Then Joining An Orthodox Synagogue On The Upper West Side Of Manhattan, Davidman Pieced Together A Picture Of Disparate Lives And Personal Dilemmas. As A Participant Observer In Their Religious Resocialization And In Interviews And Conversations With Over One Hundred Women, Davidman Also Sought A New Perspective On The Religious Institutions That Reach Out To These Women And Usher Them Into The Community Of Orthodox Judaism. 1. A Day In The Life Of Two Jewish Women --- 2. Women, Judaism, And Modernity --- 3. A Journey Into Two Jewish Communities --- 4. Order, Belonging, And Identity --- 5. Women Into Wives And Mothers --- 6. Teachings On Jewish Religious Observance --- 7. The Dynamics Of Conversion --- 8. On Women And Religious Traditions In Modern U.s. Society ---- Appendix A: Interview Guide For Ba'alot Teshuvah --- Appendix B: Interview Guide For Rabbis --- Appendix C: Questionnaire For Bais Chana Women. Lynn Davidman. Revision Of Thesis (doctoral)--brandeis University. Includes Bibliographical References (p. 235-248) And Index. Also Available Online.",en,First Edition,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 1.3999353637 Pounds, Width: 1 Inches",2.63,https://images.isbndb.com/covers/28/24/9780520072824.jpg,Success,91.0,14.4
0-87722-880-9,Transforming Knowledge,"Minnich, Elizabeth",Temple University Press,210.0,1991-04-18,,Paperback,,en,,"Height: 9.8425 Inches, Length: 5.9055 Inches, Weight: 1.46827866492 Pounds, Width: 0.59055 Inches",26.95,https://images.isbndb.com/covers/88/06/9780877228806.jpg,Success,93.0,14.4
0-88879-180-1,Necessary Secrets : The Journals of Elizabeth Smart,Elizabeth Smart,"Summerhill Press, Limited",285.0,1992,,Paperback,,en,,,0.0,https://images.isbndb.com/covers/18/01/9780888791801.jpg,Success,55.0,14.4
0-8118-0039-3,Frida Kahlo Postcard Book,frida-kahlo,,22.0,1991,,Diary,"<p>foreword By Kathy Halbreich. Edited By Elizabeth Carpenter. Text By Hayden Herrera, Elizabeth Carpenter, Victor Zamudio-taylor.</p>",en,,,9.95,https://images.isbndb.com/covers/03/96/9780811800396.jpg,Success,97.0,14.4
0-86543-198-1,Africa Through the Eyes of Women Artists,"Laduke, Betty",Africa World Pr,148.0,1991,,Paperback,"Introduction : Africa Between Myth And Reality -- Traditional Women Artists -- Princess Elizabeth Olowu: Nigerian Sculptor -- Nike Davies: Nigerian Batik Artist -- Susanne Wenger: Nigeria's Sacred Osun Grove -- Pama Sinatoa: Malian Mud-cloth Paintings -- Anta Germaine Gaye: The Women Of Senegal -- Theresa Musoke: East African Painter -- Chaibia: Moroccan Artiste-peintre -- Inji Efflatoun: Art, Feminism, And Politics In Egypt -- Sue Williamson: Art And The Struggle For South African Liberation -- Lois Mailou Jones: The Grande Dame Of African American Art -- Enda Manley: The Mother Of Modern Jamaican Art -- June Beer: An Artist Of New Nicaragua. By Betty Laduke ; Preface By Elizabeth Catlett. Includes Bibliographical References.",en,,"Height: 11.25 Inches, Length: 8.75 Inches, Weight: 2.10100535686 Pounds, Width: 0.75 Inches",69.95,https://images.isbndb.com/covers/19/80/9780865431980.jpg,Success,6.0,14.4
218 301-889-1,,,,,,,,,,,,,,Error,85.0,14.4
0-8283-1933-2,Single Solutions: An Essential Guide for the Single Career Woman,"Thompson, Charlotte E.",Branden Pub Co,202.0,1990,"Single women--Life skills guides, Single women--United States--Life skills guides, HQ800.2 .T48 1990, 305.48/9652",Paperback,"This inspiring, compassionate, and informative guide, written by a female physician and single mother for over 20 years, offers everything a single career woman needs to know to create balance, harmony, and success in her life. Topics include how to deal with finances, raise happy children, travel alone, conquer fears, and more. (Self-Help/Women's Issues)",en,First Edition,"Height: 9 Inches, Length: 6 Inches, Weight: 0.7936641432 Pounds, Width: 0.75 Inches",1.99,https://images.isbndb.com/covers/93/31/9780828319331.jpg,Success,90.0,14.4
0-920079-09-1,Double Bond: An Anthology of Prairie Women's Fiction,"Heath, Caroline [editor]",Fifth House,,1984,,Paperback,God's Country -- Threshing Time -- Das Engelein Kommt -- O What Venerable And Reverend Creatures -- The Soma Building -- 3 Poems = 1 Story -- Snow Flurries -- Crush -- Companionship -- Various Miracles: A Roundup -- Life Sentences -- In The Clearing -- Quirks And Quarks -- Falling In Love -- The Night Watchman. Edited By Caroline Heath.,en,,,10.95,https://images.isbndb.com/covers/90/96/9780920079096.jpg,Success,56.0,14.4
0-88894-703-8,Deadly Appearances,"Bowen, Gail",Douglas & McIntyre Ltd,222.0,1990,,Hardcover,,en,First Edition,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.2 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/70/31/9780888947031.jpg,Success,57.0,14.4
1-55861-040-5,Eva/Ave: Woman in Renaissance and Baroque Prints,"Russell, H. Diane, Barnes, Bernadine",Feminist Pr,258.0,1990,,Paperback,,en,First Edition,"Height: 11 Inches, Length: 9 Inches, Weight: 1 Pounds, Width: 0.75 Inches",29.95,https://images.isbndb.com/covers/04/08/9781558610408.jpg,Success,53.0,14.4
0-919001-60-2,"Petticoat Doctors, the First 40 Years of Women in Medicine at Dalhousie University","Macleod, Enid",Pottersfield Pr,,1990,,Paperback,Enid Johnson Macleod ; With An Introduction By Barbara Hinds. Includes Bibliographical References (p. 126-127).,en,,"Height: 9 Inches, Length: 6 Inches, Weight: 0.5 Pounds, Width: 0.175 Inches",11.95,https://images.isbndb.com/covers/16/02/9780919001602.jpg,Success,56.0,14.4
0-415-05585-7,Death Comes to the Maiden: Sex and Execution 1431-1933,"Naish, Camille",Routledge,274.0,1991-11-22,,Hardcover,Camille Naish. Includes Bibliographical References (p. 257-262) And Index.,en,,"Height: 10 Inches, Length: 8 Inches, Weight: 1.4550509292 Pounds, Width: 2 Inches",85.0,https://images.isbndb.com/covers/58/57/9780415055857.jpg,Success,106.0,14.4
0-271-00784-2,Engendering Democracy,"Phillips, Anne",Penn State University Press,190.0,1991-06-06,"Feminism, Democracy, Women--Political activity, HQ1236 .P49 1991, 305.42",Paperback,"Democracy Is The Central Political Issue Of Our Age, Yet Debates Over Its Nature And Goals Rarely Engage With Feminist Concerns. Now That Women Have The Right To Vote, They Are Thought To Present No Special Problems Of Their Own. But Despite The Seemingly Gender-neutral Categories Of Individual Or Citizen, Democratic Theory And Practice Continues To Privilege The Male. This Book Reconsiders Dominant Strands In Democratic Thinking - Focusing On Liberal Democracy, Participatory Democracy, And Twentieth Century Versions Of Civic Republicanism - And Approaches These From A Feminist Perspective. Anne Phillips Explores The Under-representation Of Women In Politics, The Crucial Relationship Between Public And Private Spheres, And The Lessons Of The Contemporary Women's Movement As An Experience In Participatory Democracy.",en,First American Edition,"Height: 9 Inches, Length: 6 Inches, Weight: 0.65 Pounds, Width: 0.56 Inches",0.0,https://images.isbndb.com/covers/78/47/9780271007847.jpg,Success,93.0,14.4
0-930846-05-2,Complete Guide to Safe Sex,"McIlvenna, Ted, Lourea, David, Moser, C., Rubenstein",Specific Pr,,1987,"Sexual Behavior, Acquired Immunodeficiency Syndrome--prevention & control, Sex instruction, AIDS (Disease)--Prevention, Safe sex in AIDS prevention, HQ56 .I57 1987, WD 308 C7375 1987",Paperback,"Ted Mcilvenna, Editor ; Authored By Senior Faculty Of The Institute For Advanced Study Of Human Sexuality. Includes Bibliographical References.",en,,"Height: 7 Inches, Length: 4.5 Inches, Weight: 0.3 Pounds, Width: 0.75 Inches",6.95,https://images.isbndb.com/covers/60/53/9780930846053.jpg,Success,44.0,14.4
0-13-381914-0,Caught in the Crossfire: A Year on Abortion's Front Line,"Hertz, Sue",Simon & Schuster,242.0,1991,"Abortion, Abortion--United States, Pro-choice movement, Pro-choice movement--United States, Abortion--Government policy--Citizen participation, Abortion--Government policy--United States--Citizen participation, HQ767.5.U5 H47 1991, 363.4/6/0973",Hardcover,Sue Hertz. Includes Bibliographical References (p. 234-235) And Index.,en,First Edition,"Height: 0.9 Inches, Length: 9.5 Inches, Weight: 1.15 Pounds, Width: 6.5 Inches",1.99,https://images.isbndb.com/covers/91/44/9780133819144.jpg,Success,107.0,14.4
0-89594-517-7,On Women Turning Forty: Coming into Our Fullness,"Rountree, Cathleen",Crossing Press,214.0,1991-10-01,,Paperback,"The candid interviews and beautiful photographs of ON WOMEN TURNING FORTY will inspire all women who are navigating through the mid-life passage. This updated version of the best-selling classic makes it the perfect companion to the later decades of Cathleen Rountree's series on women.

                        <p>This bestselling collection of interviews and photos presents 18 women as they navigate past the half-way mark of life. Judy Chicago, Barbara Boxer, Cokie Roberts, Natalie Goldberg, Maxine Hong Kingston, and many others talk about their lives with candor, hope, and humor. ""It deserves to be read and shared.""-- New Age Journal. (Crossing Press)
</p>",en,,"Height: 11.25 Inches, Length: 8.5 Inches, Weight: 1.8 Pounds, Width: 0.75 Inches",16.0,https://images.isbndb.com/covers/51/74/9780895945174.jpg,Success,86.0,14.4
0-87451-558-0,Latin American Women and the Search for Social Justice,"Miller, Francesca",University Press of New England,348.0,1991-12-15,"Women--History, Women--Latin America--History, Feminism--History, Feminism--Latin America--History, Women's rights--History, Women's rights--Latin America--History, Women--Political activity--History, Women--Political activity--Latin America--History, HQ1460.5 .M55 1991, 305.4/098",Paperback,"1. Women, History, And Creating A New Historical Record -- 2. Precursoras -- 3. Women And Education In Latin America -- 4. Feminism And Social Motherhood, 1890-1938 -- 5. Democracy And The Search For Social Justice, 1938-1958 -- 6. Revolution And Counterrevolution, 1959-1973 -- 7. National Liberation, Redemocratization, And International Feminism, 1974-1990 -- 8. Conclusion. Francesca Miller. Includes Bibliographical References (p. [287]-308) And Index.",en,1,"Height: 9 Inches, Length: 6 Inches, Weight: 1.46827866492 Pounds, Width: 1 Inches",28.87,https://images.isbndb.com/covers/55/89/9780874515589.jpg,Success,92.0,14.4
