ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-935028-24-2,"Don't Be Afraid, Gringo: A Honduran Woman Speaks From the Heart: The Story of Elvia Alvarado","Alvarado, Elvia: Benjamin, Medea (translator, editor)",The Institute for Food and Development Policy,174.0,1989,"Alvarado, Elvia, Rural development, Rural development--Honduras, Women in rural development, Women in rural development--Honduras--Biography, Rural conditions, HN160.Z9 C62 1987, 307.7/2/097283",Paperback,Translated And Edited By Medea Benjamin. A Food First Book. Includes Bibliographies.,en,3rd Printing,Weight: 0.6 Pounds,4.5,https://images.isbndb.com/covers/82/49/9780935028249.jpg,Success,44.0,11.3
0-934411-16-6,Profiles Encourage: Conversations With Twenty Women,"Johnson, Pamela S.",Banned Books,179.0,1988,,Paperback,,en,1,,8.95,https://images.isbndb.com/covers/11/65/9780934411165.jpg,Success,20.0,11.3
0-8161-8823-8,"Afro-American Women Writers, 1746-1933: An Anthology and Critical Guide","Shockley, Ann Allen",G K Hall,465.0,1988,"African American women, African American women--Literary collections, American literature--African American authors--Bio-bibliography, American literature--African American authors, American literature--Women authors--Bio-bibliography, Women and literature, Women and literature--United States, African American women authors, African American women authors--Biography, American literature--Women authors, African American authors, African American authors--Biography, Women authors, American, Women authors, American--Biography, Authors, American, Authors, American--Biography, PS508.N3 A36 1988, 810/.8/09287",Hardcover,"Works Of Afro-american Women Writers Reflect The Climate Of Their Period In American History. Colonial Period To The Civil War, 1746-1862. Chronology Of Writings -- Bars Fight / Lucy Terry Prince -- On Being Brought From Africa To America ; To S.m., A Young African Painter, On Seeing His Works ; On Imagination ; A Funeral Poem On The Death Of C.e., An Infant Of Twelve Months / Phillis Wheatley -- To The First Of August ; Advice To Young Ladies ; Forget Me Not ; Education / Ann Plato -- Mrs. Elaw / Zilpha Elaw -- My Call To Preach The Gospel / Jarena Lee -- Her Return Back To Jamaica, And The State Of Things At That Time / Nancy Gardener Prince -- The Slave Mother ; The Two Offers / Frances Ellen Watkins Harper -- Emancipation Day On St. Helena Island ; A Parting Hymn ; The Angel's Visit / Charlotte L. Forten (grimké) -- A New Home For Me / Harriet E. Adams Wilson -- The Jealous Mistress / Harriet Ann Jacobs [linda Brent, Pseud.]. Reconstruction To The End Of The Century, 1868-1899. Chronology Of Writings. The Council-chamber--president Lincoln / Frances Anne Rollin Whipper [frank A. Rollin, Pseud.] -- The Secret History Of Mrs. Lincoln's Wardrobe In New York / Elizabeth Hobbs Keckley -- De Verne Or Herbert--which? / Clarissa Minnie Thompson -- Churches And Religion / Miss Garrison -- The Reunion / Amelia Etta Hall Johnson -- To Whittier ; The Black Sampson / Josephine Delphine Henderson Heard -- Joy And Sorrow / Emma Dunham Kelley Hawkins [forget-me-not, Pseud.] -- Aunt Lindy : A Story Founded On Real Life / Victoria Earle Matthews -- School-girl Notions ; A Double Standard / Frances Ellen Watkins Harper -- The Higher Education Of Women / Anna Julia Haywood Cooper -- The General Conference At Nashville-- / Amanda Berry Smith -- Gerarda ; Tribute / Eloise Bibb Thompson -- Marguerite Earle / Marie Louise Burgess -- The Case Stated / Ida Bell Wells-barnett [iola, Pseud.] -- Tony's Wife ; I Sit And Sew / Alice Ruth Moore Dunbar-nelson. Pre-world War I To The New Negro Movement, 1900-1923. Chronology Of Writings. The Sewing-circle / Pauline Elizabeth Hopkins -- The Muse's Favor ; Knight Of My Maiden Love / Priscilla Jane Thompson -- On Morris And Other Islands ; Thoughts On Present Conditions / Susie Baker King Taylor -- Uncle Rube On The Race Problem / Clara Ann Thompson -- Verses To My Heart's-sister ; The Enchanted Shell / Henrietta Cordelia Ray -- Home Life / Maud Cuney Hare -- Voices ; Fancies / Olivia Ward Bush Banks -- The Heart Of A Woman ; I Want To Die While You Love Me ; Old Love Letters ; Cosmopolite / Georgia Blanche Douglas Camp Johnson -- John Vance / Sarah Lee Levy Lindo Mcdowell Brown Fleming -- Mammy / Charlotte Hawkins Brown -- Grass Fingers ; A Mona Lisa ; At April / Angelina Weld Grimké -- The Little Orphan / Zara Wright -- Little Silas / Mary Etta Spencer -- The Cloud With A Silver Lining / Lillian E. Wood. The New Negro Movement, 1924-1933. Chronology Of Writings. Rejection / Jessie Redmon Fauset Harris -- The Abyss / Nella Marian Larsen Imes. [edited By] Ann Allen Shockley. Bibliography: P. 456-459.",en,large type edition,"Height: 10 Inches, Length: 6.75 Inches, Weight: 1.97975111276 Pounds, Width: 1.25 Inches",45.0,https://images.isbndb.com/covers/82/39/9780816188239.jpg,Success,71.0,11.3
0-07-069519-9,Safe Encounters,"Whipple, Beverly, Ogden, Gina",McGraw-Hill,222.0,1988,,Hardcover,,en,F First Edition,Weight: 1 Pounds,16.95,https://images.isbndb.com/covers/51/91/9780070695191.jpg,Success,84.0,11.3
0-208-02127-2,"Framing the Criminal: Crime, Cultural Work and the Loss of Critical Perspective, 1830-1900","Papke, David Ray",Archon Books,255.0,1600,"Crime--History, Crime--United States--History--19th century, Crime and the press--History, Crime and the press--History--19th century, Crime in literature--History, Crime in literature--History--19th century, HV6783 .P28 1987, 364.1/0973",Hardcover,David Ray Papke. Includes Index. Bibliography: P. [224]-246.,en,,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.2235655541 Pounds, Width: 1 Inches",27.7,https://images.isbndb.com/covers/12/74/9780208021274.jpg,Success,76.0,11.3
0-934411-12-3,Like Coming Home: Coming-Out Letters,"Meg Umans, Editor",Banned Books,127.0,1988,,Paperback,,en,,"Height: 8.5 Inches, Length: 5.5 Inches, Width: 0.5 Inches",7.95,https://images.isbndb.com/covers/11/27/9780934411127.jpg,Success,20.0,11.3
00 0 00 8 0 8,,,,,,,,,,,,,,Error,78.0,11.3
1-55584-039-6,SANCTUARY: A Story of American Conscience and the Law in Collision,"Crittenden, Ann",Grove Pr,410.0,1988,,Hardcover,,en,First Edition,Weight: 1 Pounds,21.95,https://images.isbndb.com/covers/03/96/9781555840396.jpg,Success,89.0,11.3
0-912078-82-0,Goddesses,"Oda, Mayumi",Volcano Pr,74.0,1989,,Paperback,,en,Expanded,"Height: 8 Inches, Length: 7.75 Inches, Weight: 0.65 Pounds, Width: 0.25 Inches",14.95,https://images.isbndb.com/covers/88/23/9780912078823.jpg,Success,36.0,11.3
0-912078-82-0,Goddesses,"Oda, Mayumi",Volcano Pr,74.0,1989,,Paperback,,en,Expanded,"Height: 8 Inches, Length: 7.75 Inches, Weight: 0.65 Pounds, Width: 0.25 Inches",14.95,https://images.isbndb.com/covers/88/23/9780912078823.jpg,Success,65.0,11.3
1-55583-119-2,Dead Heat,"Kim, Willyce",Alyson Books,125.0,1988,,Paperback,,en,First Edition,"Height: 8.6614 Inches, Length: 5.43306 Inches, Width: 0.43307 Inches",6.95,https://images.isbndb.com/covers/11/96/9781555831196.jpg,Success,76.0,11.3
0-86358-176-5,Looking on: Images of femininity in the visual arts and media (Pandora Press popular culture critical readers),,Pandora,293.0,1987,"Feminism and art, Feminine beauty (Aesthetics), Women in the mass media industry, N72.F45 L6x 1987b",Hardcover,Edited By Rosemary Betterton. Includes Index. Bibliography: P. 280-284.,en,,"x, 293 p. : ill. ; 26 cm.",6.0,https://images.isbndb.com/covers/17/62/9780863581762.jpg,Success,30.0,11.3
0-86358-141-2,Early Ripening: American Women's Poetry Now,,Pandora Pr,280.0,1987,,Paperback,"A Collection Of Contemporary Women's Poetry, Selected And Introduced By Marge Piercy, Which Celebrates The Diverse Racial, Ethnic, And Cultural Experiences Of Poets From All Over The United States, Including Such Well-known Names As Audre Lorde, Adrienne Rich, Lucille Clifton, Sonia Sanchez, Joy Harjo, Celia Gilbert, Marilyn Nelson, And Sharon Olds. Bringing Together Brand New Poems And Some Of Her Own Favorites, Marge Piercy Shows That Women Are Writing Powerful, Witty And Moving Poetry. Poems By Over 60 Poets With Notes On Each. Edited And Introduced By Marge Piercy.",en,,"Height: 9.25 Inches, Length: 6 Inches, Weight: 1.05 Pounds, Width: 1 Inches",14.95,https://images.isbndb.com/covers/14/10/9780863581410.jpg,Success,56.0,11.3
1 04-984314-8,,,,,,,,,,,,,,Error,6.0,11.3
30339937123 5,,,,,,,,,,,,,,Error,78.0,11.3
0-916304-84-1,Struggle to Be Borne,Fran Adler,San Diego State University Press,,1978,,Paperback,,en,First Edition,,0.0,https://images.isbndb.com/covers/48/43/9780916304843.jpg,Success,47.0,11.3
0 03 35 6- -8,,,,,,,,,,,,,,Error,30.0,11.3
95 0-930044-5,,,,,,,,,,,,,,Error,6.0,11.3
04 4- -4 49 9,,,,,,,,,,,,,,Error,30.0,11.3
0-88961-124-6,Imagining Women: Short Fiction,,Women's Press,180.0,1989,,Paperback,,en,First Edition,"Height: 9 Inches, Length: 6.01 Inches, Weight: 0.53792791928 Pounds, Width: 0.5 Inches",14.95,https://images.isbndb.com/covers/12/45/9780889611245.jpg,Success,62.0,11.3
0-87070-299-8,Committed to Print: Social and Political Themes in Recent American Printed Art,"Wye, Deborah",Museum of Modern Art,120.0,1988,"Prints, American, Prints, American--Exhibitions, Prints, Prints--20th century--United States--Exhibitions, Social problems in art, Social problems in art--Exhibitions, Politics in art, Politics in art--Exhibitions, Prints, American--20th century--Exhibitions, NE508 .W94 1988, 769.973/074/0471",Paperback,"Deborah Wye. Published On The Occasion Of The Exhibition, Committed To Print, January 31 To April 19, 1988 ... [held At] The Museum Of Modern Art, New York--t.p. Verso. Includes Index. Bibliography: P. 116-119.",en,First Edition,Weight: 1 Pounds,2.51,https://images.isbndb.com/covers/29/90/9780870702990.jpg,Success,48.0,11.3
0-934996-49-0,,,,,,,,,,,,,,Error,56.0,11.3
6 002 6 004 8,,,,,,,,,,,,,,Error,78.0,11.3
0-89594-318-2,Footprints (Womansleuth Mystery),"Bradford, Kelly",Crossing Press,203.0,1988-10,"Women detectives--Fiction, PS3552.R217 F66 1988, 813/.54",Paperback,By Kelly Bradford.,en,,203 p. ; 18 cm.,0.0,https://images.isbndb.com/covers/31/87/9780895943187.jpg,Success,72.0,11.3
0-89594-318-2,Footprints (Womansleuth Mystery),"Bradford, Kelly",Crossing Press,203.0,1988-10,"Women detectives--Fiction, PS3552.R217 F66 1988, 813/.54",Paperback,By Kelly Bradford.,en,,203 p. ; 18 cm.,0.0,https://images.isbndb.com/covers/31/87/9780895943187.jpg,Success,74.0,11.3
0-06-250147-X,Laughter of Aphrodite: Reflections on a Journey to the Goddess,"Christ, Carol",HarperCollins,258.0,1988,"Religion, Fundamentalism",Paperback,,en,Reprint,"Height: 8 Inches, Length: 5 Inches, Weight: 0.45 Pounds, Width: 0.75 Inches",1.99,https://images.isbndb.com/covers/14/79/9780062501479.jpg,Success,82.0,11.3
002 0 001 8 8,,,,,,,,,,,,,,Error,78.0,11.3
0-908652-26-7,Healing Your Child,"Darragh, Louise, Darragh, Francis",New Womens Pr,,1989,,Paperback,,en,,,0.0,https://images.isbndb.com/covers/22/66/9780908652266.jpg,Success,27.0,11.3
0-88961-133-5,"Never, No Matter What",Mary Leah Otto,Women's Press,24.0,1988,,Paperback,,en,First Edition,"Height: 8.25 Inches, Length: 8.25 Inches, Weight: 0.15 Pounds, Width: 0.25 Inches",8.95,https://images.isbndb.com/covers/13/37/9780889611337.jpg,Success,62.0,11.3
0-86358-060-2,A feminist dictionary,"Kramarae, Cheris",Pandora Press,587.0,1985,"Women--Language, Feminism--Dictionaries, Language and languages--Sex differences, Feminism, Feminism--Encyclopedias, HQ1115 .K73 1985",Hardcover,"Cheris Kramarae And Paula A. Treichler, With Assistance From Ann Russo. Bibliography: P. 515-587.",en,First Edition,"Height: 9.6 Inches, Length: 1.82 Inches, Weight: 2.3 Pounds, Width: 6.47 Inches",0.0,https://images.isbndb.com/covers/06/04/9780863580604.jpg,Success,30.0,11.3
0-919573-81-9,No Way to Live,"Baxter, Sheila",New Star Books,,1988,"Poor women--Case studies, Poor women--British Columbia--Case studies, Women--Social conditions, Women--British Columbia--Social conditions, 362.8/3/09711",Paperback,Sheila Baxter ; Photos By Lori Gabrielson.,en,,Weight: 0.7 Pounds,0.0,https://images.isbndb.com/covers/38/19/9780919573819.jpg,Success,73.0,11.3
0-913175-15-3,Seventeen Syllables and Other Stories,"Yamamoto, Hisaye",KITCHEN TABLE WOMEN OF COLOR,,1988,"Japanese Americans--Fiction, Japanese Americans--Evacuation and relocation, 1942-1945, Japanese Americans--Evacuation and relocation, 1942-1945--Fiction, Concentration camp inmates, Concentration camp inmates--Fiction, Concentration camps, Concentration camps--Fiction, Social life and customs, PS3575.A43 S4 1988, E184.J3 Y33 1988",Paperback,"The High-heeled Shoes, A Memoir -- Seventeen Syllables -- The Legend Of Miss Sasagawara -- Wilshire Bus -- The Brown House -- Yoneko's Earthquake -- Morning Rain -- Epithalamium -- Las Vegas Charley -- Life Among The Oil Fields, A Memoir -- The Eskimo Connection -- My Father Can Beat Muhammad Ali -- Underground Lady -- A Day In Little Tokyo -- Reading And Writing. Hisaye Yamamoto ; Introduction By King-kok Cheung. Bibliography: P. [131]-134.",en,First Edition,Weight: 0.55 Pounds,0.0,https://images.isbndb.com/covers/51/56/9780913175156.jpg,Success,63.0,11.3
0-88795-064-7,Getting the Housework Done for the Dance,"Oughton, Libby","Williams-Wallace International,Canada",64.0,1989-06-01,,Paperback,,en,,Weight: 1.11 Pounds,0.0,https://images.isbndb.com/covers/06/43/9780887950643.jpg,Success,56.0,11.3
10-8395-941-3,,,,,,,,,,,,,,Error,75.0,11.3
0-919888-33-X,Sandino's Daughters: Testimonies of Nicaraguan Women in Struggle,"Randall, Margaret",New Star Books,220.0,1981,"Frente Sandinista de Liberación Nacional., Women and socialism, Women and socialism--Nicaragua, Women soldiers--Interviews, Women soldiers--Nicaragua--Interviews, History, HX546 .R36 1981, 305.4/097285",Paperback,"Margaret Randall ; Lynda Yanz, Editor. Includes Bibliographical References.",en,Third Printing,Weight: 0.65 Pounds,0.0,https://images.isbndb.com/covers/83/33/9780919888333.jpg,Success,45.0,11.3
0-939416-20-4,AIDS: The Women,"Rieder, Ines",Cleis Pr,251.0,1989,"Women's Health, Acquired Immunodeficiency Syndrome, AIDS (Disease)--Social aspects, Women--Diseases, AIDS (Disease) in women--Social aspects, RC607.A26 A3645 1988, WD 308 A28868 1988, 362.1/9697/92",Hardcover,Edited By Ines Rieder And Patricia Ruppelt. Bibliography: P. 247-250.,en,1,Weight: 0.75 Pounds,24.95,https://images.isbndb.com/covers/62/02/9780939416202.jpg,Success,66.0,11.3
0-89594-320-4,Clio Browne: Private Investigator (Womansleuth Mystery),"Komo, Dolores",Crossing Press,193.0,1988-10,"PS3561.O4545 C55 1988, 813/.54",Paperback,By Dolores Komo.,en,,Weight: 0.35 Pounds,0.0,https://images.isbndb.com/covers/32/00/9780895943200.jpg,Success,72.0,11.3
0-89594-320-4,Clio Browne: Private Investigator (Womansleuth Mystery),"Komo, Dolores",Crossing Press,193.0,1988-10,"PS3561.O4545 C55 1988, 813/.54",Paperback,By Dolores Komo.,en,,Weight: 0.35 Pounds,0.0,https://images.isbndb.com/covers/32/00/9780895943200.jpg,Success,74.0,11.3
1-55583-123-0,The Crystal Curtain,"Bayer, Sandy",Alyson Pubns,219.0,1988,,Paperback,,en,First Edition June 1988,Weight: 0.65 pounds,7.95,https://images.isbndb.com/covers/12/33/9781555831233.jpg,Success,76.0,11.3
0-86358-177-3,Looking on: Images of Femininity in the Visual Arts and Media,"Betterton, Rosemary",Pandora Pr,293.0,1987,,Paperback,,en,First Edition,Weight: 1.4 Pounds,0.0,https://images.isbndb.com/covers/17/79/9780863581779.jpg,Success,30.0,11.3
0-8021-1105-X,"Dancing at the Edge of the World: Thoughts on Words, Women, Places",Ursula K. Le Guin,Grove Pr,306.0,1989-01,"Biographies &amp; Autobiographies, General",Hardcover,,en,First Edition,Weight: 1 Pounds,0.0,https://images.isbndb.com/covers/10/50/9780802111050.jpg,Success,84.0,11.3
0-914232-16-9,More Than Meat Joy: Complete Performance Works & Selected Writings,"Schneemann, Carolee, McPherson, Bruce R.",McPherson & Co,288.0,1979,"Schneemann, Carolee , 1939-2019, Performance art, Performance art--United States",Hardcover,Carolee Schneemann ; Edited By Bruce Mcpherson. Includes Index. Bibliography: P. [284]-[285],en,First Edition,Weight: 1 Pounds,0.0,https://images.isbndb.com/covers/21/62/9780914232162.jpg,Success,48.0,11.3
0-7043-4095-X,Lovers and comrades: Women's resistance poetry from Central America,"Hopkinson, Amanda, editor","The Women's Press (U.K.), 1989",176.0,1989,"Poetry, Caribbean & Latin American",Paperback,,en,First edtion,Weight: 0.30423792156 Pounds,1.99,https://images.isbndb.com/covers/09/54/9780704340954.jpg,Success,56.0,11.3
0-86358-142-0,A women's history of sex,"GILBERT, Harriett",Pandora,,1987,"Women--Sexual behavior--History, HQ29, 306.7/088042",Paperback,Written By Harriett Gilbert ; Illustrated By Christine Roche. Includes Bibliography.,en,,Weight: 0.65 Pounds,0.0,https://images.isbndb.com/covers/14/27/9780863581427.jpg,Success,30.0,11.3
0-8021-1024-X,The Notebook (English and French Edition),"Kristof, Agota",Grove Pr,183.0,1988,"World War, 1939-1945, World War, 1939-1945--Fiction, PQ2671.R55 G713 1988, 843/.914",Hardcover,Agota Kristof ; Translated From The French By Alan Sheridan. Translation Of: Le Grand Cahier.,en,1,Weight: 0.25 Pounds,0.0,https://images.isbndb.com/covers/02/44/9780802110244.jpg,Success,83.0,11.3
0-931552-06-0,"Excerpts from a mountain climber's handbook: Selected poems, 1971-1984","Sanchez, Carol Lee",Taurean Horn Press/Out West Ltd,73.0,1985,,Unknown Binding,,en,,,0.0,https://images.isbndb.com/covers/20/69/9780931552069.jpg,Success,56.0,11.3
0-7448-0003-X,Women of Ideas,"Spender, Dale",Ark Paperbacks,,1983,"Biographies &amp; Autobiographies, General",Paperback,,en,,Weight: 1.34922904344 Pounds,0.0,https://images.isbndb.com/covers/00/36/9780744800036.jpg,Success,30.0,11.3
0-06-064769-8,Kiss Sleeping Beauty Goodbye: Breaking the Spell of Feminine Myths and Models,"Kolbenschlag, Madonna",HarperCollins,,1988,,Paperback,,en,1st Paperback Edition,"Height: 8 Inches, Length: 5.5 Inches, Weight: 0.5 Pounds, Width: 0.5 Inches",12.0,https://images.isbndb.com/covers/76/98/9780060647698.jpg,Success,82.0,11.3
0-941483-17-7,High Contrast,"Lattimore, Jessie",Naiad Pr,246.0,1989,,Paperback,,en,1,Weight: 0.75 Pounds,8.95,https://images.isbndb.com/covers/31/79/9780941483179.jpg,Success,66.0,11.3
0-919573-82-7,No Way To Live: Poor Women Speak Out,"Baxter, Sheila , 1933-",New Star Books,,1988,,Hardcover,Sheila Baxter ; Photos By Lori Gabrielson.,en,,,18.95,https://images.isbndb.com/covers/38/26/9780919573826.jpg,Success,73.0,11.3
06 21 61 77 7,,,,,,,,,,,,,,Error,78.0,11.3
0-929230-00-0,"Clearing Your Credit: How To Repair Your Credit Without An Mba, A Cpa, Or A Bmw",Charlene B. Brown,United Resource Press,106.0,1991,,Paperback,,en,1,,5.95,https://images.isbndb.com/covers/00/09/9780929230009.jpg,Success,68.0,11.3
