ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-8129-2980-2,"Expecting Adam: A True Story of Birth, Rebirth, and Everyday Magic","Beck, Martha",Times Books,328,1/19/1999,,Hardcover,,en,First Edition,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.35 Pounds, Width: 1 Inches",23.95,https://images.isbndb.com/covers/98/05/9780812929805.jpg,Success,107,22.1
0-86171-147-5,Be an Island: The Buddhist Practice of Inner Peace,Ayya Khema,Wisdom Publications,135,3/1/1999,"Spiritual life--Buddhism--Psychology, Peace of mind--Religious aspects--Buddhism, Buddhism--Doctrines, BQ5612 .K44 1999, 294.3/444",Paperback,"Offers Contemplative Tools For Using Buddhist Meditative Techniques To Develop A Healthy Sense Of Personal Being. Opening The Heart And Mind. Taking Refuge: A Kind Of Love Affair ; The Dhamma Of The Blessed One -- Building A Strong Foundation. Views And Opinions ; To Control One's Mind ; Ignorance ; Dukkha For Knowledge Andvision ; Malleable Mind -- Living In The World. Harmonious Living ; Talking To One Another ; Accepting Oneself ; Ideal Solitude ; Be Nobody ; War And Peace -- Nuts And Bolts. Manydrops Fill A Bucket ; Nonduality ; Our Underlying Tendencies ; Sorrowless, Stainless, And Secure -- Mature Practice. Relating To Oneself ; Tender Loving Care ; Stretching The Mind To The Impossible ; Renunciation ; Emptying The Heart -- A Glimpse Of Liberation. Liberation Here And Now ; Path And Fruit. Ayya Khema ; Foreword By Sandy Boucher.",en,,"Height: 9 Inches, Length: 6 Inches, Weight: 0.55 Pounds, Width: 0.5 Inches",11.85,https://images.isbndb.com/covers/14/75/9780861711475.jpg,Success,78,22.1
0-465-08364-1,Tales Of The Lavender Menace: A Memoir Of Liberation,"Jay, Karla",Basic Books,296,3/8/1999,,Hardcover,"A Fast-paced Memoir, Serious And Hilarious In Turn, Of The Struggles And Scandals, Politics And Personalities That Made Up The Women's And Gay Liberation Movements Of The 1960s And '70s. Karla Jay, A Direct Participant In The Dramatic History Of The Women's And Gay [liberation Movements, Brings On Stage A Dazzling] Cast Of Unforgettable Characters And Gives Voice To The Sweeping Tale Of The Activists Who Struggled For Their Vision Of Social Justice And Sexual Liberation. Book Jacket.--book Jacket. Men Behaving Very Badly -- Bipolar Sexuality -- Redstockings -- A/k/a Jay -- Stonewall Girl -- Houses Of Fun, Prison Of Pain -- Zapping Rat And The Ladies' Home Journal -- Guns, Bats, And Whistles -- The Lavender Menace -- Triple Trouble -- Sunny Days, Hazy Nights -- Stepping Out, Sitting In -- Marry Me And Help Us Sue -- Changing Landscapes -- California Scheming -- Consciousness-razing. Karla Jay. Includes Index.",en,First Edition ~1st Printing,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1.2 Pounds, Width: 1.25 Inches",25,https://images.isbndb.com/covers/36/40/9780465083640.jpg,Success,35,22.1
0-465-08364-1,Tales Of The Lavender Menace: A Memoir Of Liberation,"Jay, Karla",Basic Books,296,3/8/1999,,Hardcover,"A Fast-paced Memoir, Serious And Hilarious In Turn, Of The Struggles And Scandals, Politics And Personalities That Made Up The Women's And Gay Liberation Movements Of The 1960s And '70s. Karla Jay, A Direct Participant In The Dramatic History Of The Women's And Gay [liberation Movements, Brings On Stage A Dazzling] Cast Of Unforgettable Characters And Gives Voice To The Sweeping Tale Of The Activists Who Struggled For Their Vision Of Social Justice And Sexual Liberation. Book Jacket.--book Jacket. Men Behaving Very Badly -- Bipolar Sexuality -- Redstockings -- A/k/a Jay -- Stonewall Girl -- Houses Of Fun, Prison Of Pain -- Zapping Rat And The Ladies' Home Journal -- Guns, Bats, And Whistles -- The Lavender Menace -- Triple Trouble -- Sunny Days, Hazy Nights -- Stepping Out, Sitting In -- Marry Me And Help Us Sue -- Changing Landscapes -- California Scheming -- Consciousness-razing. Karla Jay. Includes Index.",en,First Edition ~1st Printing,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1.2 Pounds, Width: 1.25 Inches",25,https://images.isbndb.com/covers/36/40/9780465083640.jpg,Success,61,22.1
1-887368-16-7,Are You Loathsome Tonight?,"Brite, Poppy Z.",Gauntlet Pr,193,1998,,Hardcover,,en,"Limited, Signed","Height: 9 Inches, Length: 6.25 Inches, Weight: 1 Pounds, Width: 1 Inches",40,https://images.isbndb.com/covers/81/62/9781887368162.jpg,Success,59,22.1
0-85170-666-5,Women in Film Noir,,British Film Institute,256,10/27/1998,"Women In Motion Pictures, Film Noir, History And Criticism",Paperback,"<p><p>Published in 1978, the first edition of this text assembled scholars and critics committed to understanding the cinema in terms of gender, sexuality, politics, psychoanalysis and semiotics. This edition is expanded to include essays which explore ""neo-noir"", postmodernism and other trends.<p></p> <h3>Library Journal</h3> <p>Film noir flourished in the years during and immediately following World War II, but the genre has never disappeared, as shown by the recent popularity of films like Basic Instinct, Bound, and LA Confidential. These academic essays, compiled by Kaplan (English, SUNY), ponder the ""absent family"" in noir, the role of woman as destroyer and redeemer, the common theme of female duplicity, and the role of women in the narrative structure. Other films considered here are Blue Gardenia, Gilda, Double Indemnity, modern noir films like Klute, and the horror classic The Haunting, which one critic sees as a representation of the ""disruptive force of lesbian desire."" Though few studies of women in this popular genre exist, the book's academic format and language will discourage most general readers. Recommended for academic libraries.--Stephen Rees, Levittown Regional Lib., PA</p>",en,Revised,"Height: 9.21 Inches, Length: 6.1401452 Inches, Weight: 0.86200744442 Pounds, Width: 0.5251958 Inches",39.95,https://images.isbndb.com/covers/66/65/9780851706665.jpg,Success,51,22.1
0-8070-6501-3,The Face of Love: Feminism and the Beauty Question,"Lambert, Ellen Zetzel",Beacon Press,256,7/1/1996,,Paperback,"<p>a Woman Becomes Beautiful When She Believes Her Appearance Reflects Her Essential Self. Ellen Zetzel Lambert Explores The Connection Of Physical Appearance To Self-esteem, Through Photography, Literature, And Life Experience.</p><h3>philadelphia Inquirer</h3><p>an Alluring Book...lambert Makes Palpable To Readers What She Plainly Experienced As A Middle-aged Woman: A Secular Revelation That Beauty Is Very Deep Indeed, As Deep As We're Capable Of Making It.</p>",en,,"Height: 9 Inches, Length: 6 Inches, Weight: 0.78705027534 Pounds, Width: 0.63 Inches",17,https://images.isbndb.com/covers/50/13/9780807065013.jpg,Success,96,22.1
0-812-57181-9,White Chocolate,"Bowman, Elizabeth Atkins",Forge Books,384,6/15/1999,,Mass Market Paperback,,en,,"Height: 6.72 Inches, Length: 4.24 Inches, Weight: 0.440924524 Pounds, Width: 1.02 Inches",6.99,https://images.isbndb.com/covers/18/13/9780812571813.jpg,Success,56,22.1
0-226-72180-9,Gay Lives: Homosexual Autobiography from John Addington Symonds to Paul Monette,"Robinson, Paul",University of Chicago Press,456,3/1/1999,,Hardcover,"<p>In his autobiography, John Addington Symonds relates a glorious night of passion, in which he and his lover ""lay covered from the cold in bed, tasting the honey of softly spoken words and the blossoms of lips pressed on lips."" Christopher Isherwood's first autobiography, on the other hand, was far less direct; he wrote a second autobiography in part because the first was ""not truly autobiographical"" in that ""the author conceals important facts about himself."" These contradictions, evasions, and explicit sexual details of the life stories of fourteen men form <i>Gay Lives</i>, a revealing account of homosexual autobiography.</p>
<p>Paul Robinson reads the memoirs of French, British, and American gay authors—André Gide, Quentin Crisp, and Martin Duberman, among others—through the prism of sexual identity, asking fascinating questions about homosexuality and its relation to literary form. How did these authors discover their sexual identity? Did they embrace it or reject it? How did they express often conflicted desires in their words, which ranged from defiant and brutally frank to ambiguous and abstract? Robinson considers the choices each made—as a man and an author—to accommodate himself to society's homophobia or live in protest against his oppression.</p>
<p>Despite the threads that connect these stories, <i>Gay Lives</i> refutes the notion that there is a typical homosexual ""career"" by showing that gay men have led wildly dissimilar lives—from the exuberant to the miserable—and that they have found no less dissimilar meanings in those lives.</p>",en,1,"Height: 9.25 Inches, Length: 6.375 Inches, Weight: 2.12525620568 Pounds, Width: 1.6 Inches",41,https://images.isbndb.com/covers/18/04/9780226721804.jpg,Success,82,22.1
1-56280-258-5,Captive Heart,"Jones, Frankie J.",Naiad Pr,153,1999,"Lesbians, Lesbians--Fiction, PS3560.O4825 C36 1999, 813/.54",Paperback,Frankie J. Jones.,en,First Edition,"Height: 5.5 Inches, Length: 8.5 Inches, Weight: 0.39 Pounds, Width: 0.5 Inches",11.95,https://images.isbndb.com/covers/25/85/9781562802585.jpg,Success,67,22.1
0-375-50286-6,Layover: A Novel,"Zeidner, Lisa",Random House,288,6/1/1999,"Businesswomen, Businesswomen--Fiction, PS3576.E37 L39 1999, 813/.54",Hardcover,"Depressed By Her Child's Death And Her Husband's Infidelity, Saleswoman Claire Newbold Takes A Holiday By Disappearing. The Novel Describes Her Homeless Existence And Her Affairs Until She Returns To Husband And Job. By The Author Of Limited Partnerships. Lisa Zeidner.",en,First Edition,"Height: 9 Inches, Length: 6 Inches, Weight: 1 Pounds, Width: 1 Inches",24,https://images.isbndb.com/covers/28/66/9780375502866.jpg,Success,106,22.1
0-671-01386-6,My Mama's Waltz,"Agnew, Eleanor",Atria Books,336,3/1/1999,,Paperback,"<p><p><b>she Was My Best Friend When Sober And I Was Her Worst Enemy When She Was Drunk.</b><p>with Stunning Honesty, <i>my Mama's Waltz</i> Brings To Light The Painful Legacy Of Daughters Of Alcoholic Mothers &#151; In The First Book To Focus Solely On This Fractured Relationship. Eleanor Agnew And Sharon Robideaux Share Their Own Personal Accounts Along With The Memories And Experiences Of Hundreds Of Women, From All Ages And Backgrounds, In An Intimate And Powerful Narrative Journey. Their Recollections, Courageous And Unforgettable, Resoundingly Confirm That Women Who Deal With The Remnants Of A Childhood Cut Short By An Alcoholic Mother Are Not Alone. Powerful, Often Wrenching, But Ultimately Hopeful And Inspiring, <i>my Mama's Waltz</i> Offers The Support And Reassurance Adult Daughters Seek To Reconcile The Past And Heal The Heart.<br></p> <h3>publishers Weekly</h3> <p>academics Agnew (english, Georgia Southern) And Robideaux (writing, Univ. Of Missouri) Are Also Offspring Of Alcoholic Mothers. They Recount Stories Of Their Childhoods As Well As The Experiences Of Some 100 Women They Interviewed For Their Book. Their Point Of Departure Is The Persistent View That Alcoholism In Women Is More Shameful Than In Men Because It Suggests Weakness, Inferiority And Promiscuity. However Debatable That Contention, The Authors Argue Convincingly That A Drunken Mother Is More Hurtful To A Daughter Than To A Son, Whose Prescribed Social Role Is To Seek Independence, Whereas It's Traditionally Anticipated That A Daughter Will Bond With Her Mother And Use Her As A Role Model. Thus A Mother Who Abuses Her Daughter Physically Or Verbally Leaves Unhealed Wounds. The Authors Claim That Repercussions Of The Abuse Poison The Daughter's Relations With Both Men And Women, Although, They Report, Most Resolve That Their Children Will Be Spared The Suffering They Endured. Agnew And Robideaux Estimate That At Least Four Million Women In America Are Afflicted By This Legacy. These Women Should Draw Consolation From These Harrowing Accounts, If Only To Realize That Their Upbringing Was Not Unique. (apr.)</p>",en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.94357848136 Pounds, Width: 1 Inches",22.95,https://images.isbndb.com/covers/38/68/9780671013868.jpg,Success,110,22.1
0-684-85598-4,Dantes' Inferno: A Dr. Sylvia Strange Novel,"Lovett, Sarah",Simon & Schuster,320,2001-04,"Strange, Sylvia (Fictitious character), Strange, Sylvia (Fictitious character)--Fiction, Forensic psychiatrists, Forensic psychiatrists--Fiction, Women psychiatrists, Women psychiatrists--Fiction, Bombings, Bombings--Fiction, PS3562.O873 D37 2001, 813/.54",Hardcover,"A Massive Explosion Blasts Through The J. Paul Getty Museum. ... The Police Peg Notorious Bomber John Dantes As The Mastermind, Even Though He's In A Maximum-security Prison, Serving A Life Sentence For Another Bombing He Claims He Did't Commit. Dr. Strange ... Is Called In To Evaluate Dantes. ... She's Not At All Convinced He's The Man Behind The Bombs Now Ripping Through The City--but She Is Convinced He Holds The Key To Finding The Real Bomber. The Problem Remains: How To Get At Dantes?--jacket. Sarah Lovett.",en,First Edition,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.2 Pounds, Width: 1 Inches",24,https://images.isbndb.com/covers/59/81/9780684855981.jpg,Success,56,22.1
1-57230-402-2,The Alcoholic Family in Recovery: A Developmental Model,"Brown, Stephanie, Lewis, Virginia",The Guilford Press,318,12/25/1998,"Recovering Alcoholics, Family Relationships, Alcoholics, Rehabilitation, Temperance, Psychological Aspects, Family Psychotherapy",Hardcover,"<p><p>most Treatments For Alcoholism Have Focused On Abstinence As Their Final Goal And Emphasize Brief Interventions With The Addicted Individual. But Family Relationships Change Dramatically When The Alcoholic Stops Drinking--in Fact, Stress, Turmoil, And Uncertainty Are The Norm. This Volume Details How To Help Families Regroup After Abstinence, Ride Out Periods Of Emotional Upheaval, And Find Their Way To Establishing A More Stable, Yet Flexible, Family System. Using A Compelling Case-study Format To Illustrate The Process Of Change, The Book Presents The Moving Personal Experiences Of Families At Different Stages Of The Recovery Process. Expanding The Therapist's Role To Include Psychoeducation And Supportive Counseling, The Authors Provide Pointers For Assessment At Key Stages Of Recovery And Guide Clinicians Through Bringing About Lasting Change. <p></p> <h3>booknews</h3> <p>explores The Process Of Recovery As It Affects The Entire Family, Presenting An Innovative Model For Understanding And Treating Families In Recovery. Overviews The Family Recovery Process, Identifying Key Stages And Domains, And Highlights The Therapeutic Tasks And Pitfalls That Characterize Each Stage, Giving Suggestions For Expanding The Therapist's Role To Include Psychoeducation And Supportive Counseling. Experiences Of Four Families Are Shared In First-hand Accounts. Annotation C. By Book News, Inc., Portland, Or.</p>",en,1,"Height: 9.5 Inches, Length: 6.25 Inches, Weight: 1.3007273458 Pounds, Width: 1.25 Inches",85,https://images.isbndb.com/covers/40/24/9781572304024.jpg,Success,84,22.1
0-440-50880-0,Venus in Blue Jeans,"Bartle, Nathalie, Lieberman, Susan",Dell,272,6/8/1999,,Paperback,"<p><p>a Landmark Book Offers A New Dialogue For The Next Generation Of Mothers And Daughters.<p>&quot;who Knows What Is Going To Happen When The Hormones Kick In At Age Sixteen And She Falls Madly In Love?&quot; Says One Mother About Her Daughter. Statistically, The Answer Is Alarming&#58; 65 Percent Of Eighteen-year-old Girls Have Had Sex. Four Of Every Ten Sexually Active Girls Get Pregnant, Most Of Them Unintentionally. <p>now More Than Ever, Talking About Sex Is An Essential Rite Of Passage For Both Mothers And Daughters. And In This Groundbreaking Book, Nathalie Bartle Shows Mothers How To Help Guide Their Daughters Safely Through The Fears, Intimacies, And Sexual Choices Of Adolescence. Combining Stories Of Raising Her Own Daughter With The Voices Of Other Families, Bartle Tells Us What Today's Young Women Urgently Want To Know&#151;and What Mothers Need To Tell Them. Practical Strategies And Real-life Examples Help Both Parent And Teen Get The Conversation Right&#151;encouraging Trust, Correcting Misinformation, And Emphasizing The Importance Of Relationships And Values. She Covers&#58;<p>when Is The Right Time To Begin Talking To Girls About Sex?<br> How Can You Get Your Daughter To Listen?<br> How Can You Get Past The Mutual Embarrassment?<br> What Six Strategies Have Other Mothers Found Effective?<br> How Can You Play A Role In Your Daughter's Sexual Education&#151;without Encouraging Her To Be Sexually Active?</p>",en,Reprint,"Height: 8 Inches, Length: 5.25 Inches, Weight: 0.5 Pounds, Width: 0.75 Inches",1.99,https://images.isbndb.com/covers/88/09/9780440508809.jpg,Success,95,22.1
1-56947-146-0,In the Empire of Dreams,"Highbridge, Dianne",Soho Pr Inc,244,1999,,Hardcover,,en,1,"Height: 8.75 Inches, Length: 6.25 Inches, Weight: 1 Pounds, Width: 1 Inches",24,https://images.isbndb.com/covers/14/63/9781569471463.jpg,Success,78,22.1
0-385-49614-1,The New Media Literacy Handbook: An Educator's Guide to Bringing New Media into the Classroom,"Brunner, Cornelia, Tally, William",Anchor,240,5/18/1999,"Educational Aspects of Technology, Interactive Multimedia, Computer Reference - General & Miscellaneous, Computers & Technology in Education, Media - Theory & Philosophy",Paperback,"The New Media Literacy Handbook is an invaluable resource for educators seeking information on, and guidance in, navigating through the vast new media landscape. The book has been designed to help teachers develop their own visual literacy skills, become more sophisticated and reflective users of media in the classroom and in general, and develop evaluation criteria for media products. In addition to their overview and evaluation guide, the authors provide information on how new media can be used in several academic disciplines - language arts, history, science, and art - and specific products and Web sites to explore. Clearly written, with helpful exercises for teachers included in each chapter, The New Media Literacy Handbook is an essential tool for today's educators.",en,Anchor Books ed,"Height: 9.25 Inches, Length: 6 Inches, Weight: 0.6 Pounds, Width: 0.75 Inches",0,https://images.isbndb.com/covers/61/48/9780385496148.jpg,Success,93,22.1
0-8223-2343-5,Bound and Gagged: Pornography and the Politics of Fantasy in America,"Kipnis, Laura",Duke University Press Books,240,12/23/1998,,Paperback,"<p>In a book that completely changes the terms of the pornography debate, Laura Kipnis challenges the position that porn perpetuates misogyny and sex crimes. First published in 1996, <i>Bound and Gagged</i> opens with the chilling case of Daniel DePew, a man convicted—in the first computer bulletin board entrapment case—of conspiring to make a snuff film and sentenced to thirty-three years in prison for merely trading kinky fantasies with two undercover cops.<br>
Using this textbook example of social hysteria as a springboard, Kipnis argues that criminalizing fantasy—even perverse and unacceptable fantasy—has dire social consequences. Exploring the entire spectrum of pornography, she declares that porn isn’t just about gender and that fantasy doesn’t necessarily constitute intent. She reveals Larry Flynt’s <i>Hustler</i> to be one of the most politically outspoken and class-antagonistic magazine in the country and shows how fetishes such as fat admiration challenge our aesthetic prejudices and socially sanctioned disgust. Kipnis demonstrates that the porn industry—whose multibillion-dollar annual revenues rival those of the three major television networks combined—know precisely how to tap into our culture’s deepest anxieties and desires, and that this knowledge, more than all the naked bodies, is what guarantees its vast popularity.<br>
<i>Bound and Gagged</i> challenges our most basic assumptions about America’s relationship with pornography and questions what the calls to eliminate it are really attempting to protect.</p>",en,First Edition,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.70106999316 Pounds, Width: 0.6 Inches",25.95,https://images.isbndb.com/covers/34/33/9780822323433.jpg,Success,83,22.1
