ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
1-890449-04-0,"American Venus: The Extraordinary Life of Audrey Munson, Model and Muse","Rozas, Diane, Bourne, Anita",Balcony Press,128.0,1999,Artists' Models,Hardcover,,en,1,"Height: 10.25 Inches, Length: 8.5 Inches, Weight: 1.56748668282 Pounds, Width: 0.75 Inches",27.95,https://images.isbndb.com/covers/90/49/9781890449049.jpg,Success,19,22.5
1-55583-527-9,Two Gentlemen Sharing: A Novel,"Corlett, William",Alyson Books,400.0,2000-10-01,"Village communities, Village communities--England--Fiction, Gay men, Gay men--England--Fiction, Lesbians, Lesbians--England--Fiction, Manners and customs, Social life and customs, PR6053.O7 T86 1999, 823/.914",Paperback,"<b>An Excerpt</b>
<p>""At Mrs. Sugar's""</p>
<p>""Have you heard, my dears? The Hall House is sold at last."" Mrs. Sugar was slicing ham with studied concentration as she made this announcement. The recipient of the meat, a woman with a distant, distracted expression and clothes to match, was more intent on the carving than on the speaker but the other customers crowded into the little shop all responded with satisfying interest.</p>
<p>""Really, Mrs. Sugar?"" exclaimed a woman in jodhpurs and tweed hacking jacket. ""Do we know who?""</p>
<p>""I'm sorry, Mrs. Daltry, that I have so far not been able to ascertain,"" Mrs. Sugar replied with the carefully assumed vowels she saved for her favoured customers. ""My informant, Miss Briggs at Lashams,"" the local estate agent, ""seemed to think that the purchaser was a gentleman from London.""</p>
<p>""Oh Lord! Not another commuter?"" Heather Daltry groaned. ""The village is becoming nothing more than a dormitory. One can scarcely breathe for exhaust fumes between six thirty and eight, morning and evening.""</p>
<p>Meanwhile, the woman at the counter was trying to catch the carver's attention.</p>
<p>""That's more than enough,"" she said in an agitated voice.</p>
<p>""I'll just give you this one delicious slice, my dear,"" Mrs. Sugar told her, cutting it extra thick. ""The Brigadier will come back for more tonight, Mrs. Jerrold, I'll be bound. Like Oliver Twist he'll be. And no wonder! My ham is the talk of the county on account of the secret ingredient I put in the water."" As she spoke she was now wrapping the meat in grease proof paper. Then laying the little parcel on the scales she gave them a sharp rap with her clenched fist. ""Drat these scales! They stick, you know.""</p>
<p>Heather Daltry turned andraised her eyes in a way loaded with meaning. The slender woman in a flowing cloak standing behind her frowned.</p>
<p>""You should have them checked, Mrs. Sugar,"" she announced, making a statement rather than a suggestion.</p>
<p>""I've had them checked, Mrs. Simpson,"" Mrs. Sugar replied indignantly. ""A man from the ministry came himself.""</p>
<p>""It's Ms.,"" Diana Simpson said impatiently. ""I've told you that before.""</p>
<p>""Yes,"" Mrs. Sugar agreed, wiping her hands on her overall skirt. ""I dare say as it is, but not round here, dear. That's all a bi</p>",en,First Edition,"Height: 7.75 Inches, Length: 5.25 Inches, Weight: 0.75 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/52/79/9781555835279.jpg,Success,9,22.5
0-312-97277-6,Larger Than Death (Josephine Fuller Mysteries),"Murray, Lynne",Minotaur Books,304.0,2000-04-15,,Mass Market Paperback,,en,,"Height: 6.7 Inches, Length: 4.24 Inches, Weight: 0.3637627323 Pounds, Width: 0.79 Inches",5.99,https://images.isbndb.com/covers/27/76/9780312972776.jpg,Success,5,22.5
1-885983-41-7,The Life of Astolphe De Custine,"Muhlstein, Anka",Helen Marx Books,391.0,1999-01-01,,Paperback,"<p>In this biography, Anka Muhlstein presents the fascinating life of Russian Historian Astolphe de Custine, one of the first members of French society to live openly as a homosexual.</p> <h3>Library Journal</h3> <p>A contemporary of Napoleon, Balzac, and Chateaubriand, Astolphe de Custine (1790-1857) achieved fame with his book La Russie en 1839. An unconventional aristocrat who managed to survive the French Revolution, Custine lived openly for most of his life with his partner, Edouard Sainte-Barbe, and wrote a series of unextraordinary books. But after a trip to Russia, he wrote unflinchingly of the fear, violence, and despotism there and thereby achieved fame. Today, many critics consider La Russie en 1839 one of the best books ever written about Russia, offering insights that are both emotional, rational, and prophetic of the Stalin regime. Muhlstein, who won the French Prix Goncourt for this biography in 1996, quotes liberally from Custine's letters and writings, revealing much about the man who became a prominent opponent to abuses of political, social, and moral authority. Highly recommended for public and academic libraries.--Robert Kelly, Fort Wayne Community Schs., IN Copyright 1999 Cahners Business Information.</p>",en,1,"Height: 7.5 Inches, Length: 5.5 Inches, Weight: 1.2235655541 Pounds, Width: 1.1 Inches",16.95,https://images.isbndb.com/covers/34/11/9781885983411.jpg,Success,10,22.5
0-312-25455-5,Jackpot Justice,"Wooley, Marilyn J.",Minotaur Books,311.0,2000,"Forensic psychiatrists, Forensic psychiatrists--Fiction, Women psychologists, Women psychologists--Fiction, Indians of North America, Indians of North America--Fiction, Skinheads, Skinheads--Fiction, PS3573.O6458 J3 2000, 813/.6",Hardcover,"When Cassandra Ringwald, A Psychologist, Accepts An Offer From An Attorney To Do A Psychological Evaluation Of One Of His Clients, She Thinks It Will Be Good For Her Budding Career. Cassie Has No Idea That She Might End Up Nearly Paying With Her Life.--jacket. Marilyn Wooley. Thomas Dunne Books.",en,First Edition,"Height: 8.75 Inches, Length: 6.25 Inches, Weight: 1.07 Pounds, Width: 1 Inches",24.95,https://images.isbndb.com/covers/45/51/9780312254551.jpg,Success,6,22.5
0-86547-579-2,Apples,"Browning, Frank",North Point Pr,241.0,1999,,Paperback,,en,,"Height: 8 Inches, Length: 5.5 Inches, Weight: 1 Pounds, Width: 0.75 Inches",1.99,https://images.isbndb.com/covers/57/93/9780865475793.jpg,Success,10,22.5
0-553-58001-9,Bitch Factor,"Rogers, Chris",Bantam,332.0,1998-10,,Mass Market Paperback,"<p><p>houston Bounty Hunter Dixie Flannigan Is A Legend In The Jails And Courtrooms For Her Combination Of Brains, Cunning, And Macho Style. But She's About To Learn That There Are Limits To Even Her Toughness.<p>parker Dann, Accused Of Killing A Child In A Drunk-driving Accident, Is A Bail Jumper, Fleeing The Prospect Of A Long Prison Term. Dixie Tracks Dann To The Wilds Of North Dakota And Has Him Safely Cuffed And Shackled In The Back Of Her Mustang, When A Massive Blue Norther Blizzard Hits.<p>it Will Take Every Ounce Of Dixie's Superbitch Abilities To Get Them Back To Texas In One Piece, Preferably Before Her Bitch Facade Cracks...and Before She Starts Believing That Parker Dann&#151;drunk, Child-killer, And Bail Jumper&#151;is Innocent.</p><h3>publishers Weekly</h3><p>in This Entertaining Thriller, Houston Bounty Hunter Dixie Flannigan, Toughened Up By 10 Years As An Ada, Agrees To Do A Favor For A Softhearted Friend And Finds Herself With A Worldful Of Trouble. Her Friend, Belle Richards, Is A Lawyer Defending Parker Dann, Accused Of Killing 11-year-old Betsy Keyes In A Hit-and-run Drunk-driving Accident. Parker Has Skipped Bail, And Belle, Who Believes Her Client May Be Innocent, Wants Dixie To Round Him Up Before His Impending Trial. Just Days Before Christmas, Dixie Sets Off After Parker And Quickly Traces Him To A Hotel Room In South Dakota. No Sooner Does She Have Him Handcuffed In The Back Of Her Mustang, However, Than A Blizzard Hits, And Southern-bred Dixie, Who's Never Needed A Snow Tire In Her Life, Is Forced To Rely On Parker To Get Them Both To Safety. But It's Not Until Parker Reveals That Betsy's Sister Has Also Died In A Mysterious Accident That Dixie Begins To Believe That He May Be Innocent And Resolves To Do Some Detective Work Before She Delivers Him Back To Belle. Meanwhile, Gourmet Cook Parker Brings Out The Sympathetic Side Of Dixie, Who's Become So Used To Stoking Her Bitchy Reputation That She Almost Believes It Herself. There Are Some Glaring Flaws Here: Both Dixie And Parker Reveal Their Hearts Of Gold Too Quickly, And Rogers Relies On Too Many Scenes Of Little Girls In Peril To Create Suspense. Yet Snappy Dialogue And Memorable Charactersfrom Dixie's Fearsome Guard Dog, Mud, To Her Young Nephew Obsessed With Finding Her A Husband Through The Internetultimately Make The Narrative Pleasurable Entertainment. (feb.)</p>",en,Reprint,"Height: 6.88 Inches, Length: 4.19 Inches, Weight: 0.65 Pounds, Width: 0.69 Inches",7.99,https://images.isbndb.com/covers/00/13/9780553580013.jpg,Success,5,22.5
1-55595-176-7,Hollis Sigler's Breast Cancer Journal,"Sigler, Hollis, Love, Susan M.",Hudson Hills,96.0,1999-10-01,"Sigler, Hollis , 1948-, Sigler, Hollis, Breast Neoplasms, Breast cancer patients as artists, Breast cancer patients as artists--United States, Art, N6537.S539 A4 1999, WP 870 S577h 1999, 759.13",Paperback,This Book Contains Excerpts From The Pictorial Journal That Sigler Began When She Learned That Her Breast Cancer Had Recurred. This Book Contains Reproductions Of 60 Jewel-toned Paintings That Were Included In The 1993 Nmwa Exhibition And The Artist's Commentary ... 60 Color Illus.--http://www.nmwa.org/museumshop/productdisplay.asp?prdid=5. Foreword / By Susan M. Love -- Hollis Sigler : An Appreciation / By James Yood -- To Kiss The Spirits : My Breast Cancer Journal / By Hollis Sigler. With Texts By Susan M. Love And James Yood. Includes Bibliographical References (page 35).,en,1,"Height: 11.96 Inches, Length: 8.9 Inches, Weight: 1.25002102554 Pounds, Width: 0.41 Inches",25.0,https://images.isbndb.com/covers/17/64/9781555951764.jpg,Success,18,22.5
3-908247-04-7,All Creatures Great and Small,"Carl Haenlein, Kiki Smith",Scalo Verlag Ac,148.0,1999-09-30,,Hardcover,"Edited By Carl Haenlein ; With A Text By Carsten Ahrens. Catalog Of An Exhibition Held At The Kestner Gesellschaft, September 26 Through November 15, 1998. Includes Bibliographical References (p. 137-[139]).",en,,"Height: 8.25 Inches, Length: 6.25 Inches, Weight: 1.10231131 Pounds, Width: 0.75 inches",34.95,https://images.isbndb.com/covers/70/43/9783908247043.jpg,Success,19,22.5
0-8166-3268-5,The Interrogation of Joan of Arc,"Sullivan, Karen",University of Minnesota Press,232.0,1999-11-05,"Trials, Litigation, Etc, Questioning, History, Christian Women Saints",Paperback,"A radical reassessment of the trial of Joan of Arc that gives a new sense of Joan in her time. 
<p>The transcripts of Joan of Arc's trial for heresy at Rouen in 1431 and the minutes of her interrogation have long been recognized as our best source of information about the Maid of Orleans. Historians generally view these legal texts as a precise account of Joan's words and, by extension, her beliefs. Focusing on the minutes recorded by clerics, however, Karen Sullivan challenges the accuracy of the transcript. In The Interrogation of Joan of Arc, she re-reads the record not as a perfect reflection of a historical personality's words, but as a literary text resulting from the collaboration between Joan and her interrogators.</p>
<p>Sullivan provides an illuminating and innovative account of Joan's trial and interrogation, placing them in historical, social, and religious context. In the fifteenth century, interrogation was a method of truth-gathering identified not with people like Joan, who was uneducated, but with clerics, like those who tried her. When these clerics questioned Joan, they did so as scholastics educated at the University of Paris, as judges and assistants to judges, and as pastors trained in hearing confessions.</p>
<p>The Interrogation of Joan of Arc traces Joan's conflicts with her interrogators not to differing political allegiances, but to fundamental differences between clerical and lay cultures. Sullivan demonstrates that the figure depicted in the transcripts as Joan of Arc is a complex, multifaceted persona that results largely from these cultural differences. Discerning and innovative, this study suggests a powerful new interpretive model and redefines our sense of Joan and her time.</p>
<p>Karen Sullivan is associate professor of literature at Bard College.</p>",en,First Edition,"Height: 9 Inches, Length: 5.875 Inches, Weight: 0.65 Pounds, Width: 0.5 Inches",24.0,https://images.isbndb.com/covers/26/88/9780816632688.jpg,Success,15,22.5
0-525-94525-3,The Kid: What Happened After My Boyfriend and I Decided to Go Get Pregnant,"Savage, Dan",Dutton Adult,246.0,1999-09-01,"Gay adoption, Gay adoption--United States, Gay parents, Gay parents--United States, HV875.72.U6 S28 1999, 362.73/4/086/64",Hardcover,Dan Savage.,en,,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.9 Pounds, Width: 1 Inches",0.0,https://images.isbndb.com/covers/52/53/9780525945253.jpg,Success,11,22.5
1-892065-06-1,Queen Of Denial,"Rosen, Selina","Meisha Merlin Publishing, Inc.",244.0,1999-06-05,,Paperback,,en,1,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 0.6503636729 Pounds, Width: 0.5 Inches",12.0,https://images.isbndb.com/covers/50/63/9781892065063.jpg,Success,27,22.5
0-385-32377-8,Innuendo : A Todd Mills Mystery,"Zimmerman, R.D.",Delacorte Press,320.0,1999-11-09,,Hardcover,,en,,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 1.05 Pounds, Width: 1 Inches",21.95,https://images.isbndb.com/covers/37/72/9780385323772.jpg,Success,8,22.5
0-8263-2078-3,American Indian Grandmothers: Traditions and Transitions,,University of New Mexico Press,247.0,1999-09-01,"Indian Women, Grandmothers, Indians Of North America, Kinship, Intergenerational Relations",Paperback,"These Nine Essays Blend Documentary History, Oral History, And Ethnographic Observation To Shed Light On The Complex World Of Grandmothering In Native America. The Cultural And Emotional Resources Of Their Ethnic Traditions Help Grandmothers Grapple With The Myriad Social, Economic, Cultural, And Political Challenges They Face In The Late Twentieth Century. Indian Grandmothers Are Almost Universally Occupied With Child Care And Child Rearing At Some Time, But Such Variables As Lineal Descent, Clan Membership, Kinship Patterns, Individual Behavior, And Cultural Ideology Change The Definition, Role, And Status Of A Grandmother From Tribe To Tribe. Although Late-twentieth-century Society Often Impoverishes And Marginalizes Them, Many Indian Grandmothers Provide Grandchildren With Social Stability And A Cultural Link To Native History And Wisdom. The Contributors' Case Studies Explore Grandmothering Among Navajos, Puget Sound Salish, Tewas, Hopis, Otoe-missourias, Choctaws, And Sioux.--jacket. Thinking Good : The Teachings Of Navajo Grandmothers / Karen Ritts Benally -- Give-and-take : Navajo Grandmothers And The Role Of Craftswomen / Ann Lane Hedlund -- Coyote Looks At Grandmother : Puget Sound Salish Grandmothers In Myth And Message / Pamela Amoss -- Discontinuities In The Statuses Of Puget Sound Grandmothers / Bruce G. Miller -- Being A Grandmother In The Tewa World / Sue-ellen Jacobs -- The Two Aspects Of Hopi Grandmotherhood / Alice Schlegel -- Otoe-missouria Grandmothers : Linking Past, Present, And Future / Marjorie M. Schweitzer -- Powwow Princesses And Gospelettes : Cross-generational Enculturation In American Indian Families / Joan Weibel-orlando -- Daughters Of Church Rock / Patricia Mccabe. Edited By Marjorie M. Schweitzer. Includes Bibliographical References (p. [215]-232) And Index.",en,1,"Height: 9 Inches, Length: 6 Inches, Weight: 0.7 Pounds, Width: 0.56 Inches",33.6,https://images.isbndb.com/covers/07/80/9780826320780.jpg,Success,15,22.5
0-375-70489-2,No More Dying Then: An Inspector Wexford Mystery,"Rendell, Ruth",Vintage Crime/Black Lizard,203.0,1999-03-30,,Paperback,"<p>What kind of a person would kidnap two children?<p>That is the question that haunts Wexford when a five-year-old boy and a twelve-year-old girl disappear from the village of Kingsmarkham. When a child's body turns up at an abandoned country home one search turns into a murder investigation and the other turns into a race against time.&#160;&#160;Filled with pathos and terror, passion, bitterness, and loss, <b>No More Dying Then</b> is Rendell at her most chillingly astute.<p>With her Inspector Wexford novels, Ruth Rendell, winner of the Mystery Writers of America Grand Master Award, has added layers of depth, realism and unease to the classic English mystery. For the canny, tireless, and unflappable policeman is an unblinking observer of human nature, whose study has taught him that under certain circumstances the most unlikely people are capable of the most appalling crimes.<p><i>From the Trade Paperback edition.</i></p><h3>Newgate Callendar</h3><p>She writes like a dream, and she never lets the tension down. &#151; <I>The New York Times Book Review</i></p>",en,~,"Height: 7.98 Inches, Length: 5.18 Inches, Weight: 0.54 Pounds, Width: 0.5 Inches",14.0,https://images.isbndb.com/covers/48/95/9780375704895.jpg,Success,5,22.5
0-553-57956-8,No Time to Die (Mali Anderson),"Edwards, Grace F.",Bantam,240.0,2000-02-29,,Mass Market Paperback,"When A Friend Fails To Show Up To A Dinner Date And Then Turns Up Dead, Excop Mail Anderson Suspects The Woman's Brutal Exhusband And Steers A Course Through Harlem's Mean Streets To Prove It. Reprint.",en,,"Height: 6.95 Inches, Length: 4.2 Inches, Weight: 0.25 Pounds, Width: 0.5 Inches",0.0,https://images.isbndb.com/covers/95/67/9780553579567.jpg,Success,4,22.5
0-553-10713-5,Night Work: A Kate Martinelli Mystery,"King, Laurie R.",Bantam,339.0,2000-02-01,,Hardcover,By Laurie R. King.,en,First Edition,"Height: 9.25 Inches, Length: 6.5 Inches, Weight: 1 Pounds, Width: 0.75 Inches",23.95,https://images.isbndb.com/covers/71/35/9780553107135.jpg,Success,4,22.5
0-312-86551-1,"The Merlin of St. Gilles' Well (Joan of Arc Tapestries, Book 1)","Chamberlin, Ann",Tor Books,320.0,1999,,Hardcover,Ann Chamberlin. A Tom Doherty Associates Book.,en,First Edition,"Height: 8.75 Inches, Length: 6 Inches, Weight: 1.07365121594 Pounds, Width: 1.25 Inches",23.95,https://images.isbndb.com/covers/55/11/9780312865511.jpg,Success,27,22.5
0-312-26244-2,Unnatural Causes,"Bettle, Janet",Minotaur Books,320.0,2000-06-09,"Women lawyers, Women lawyers--England--London--Fiction, Food poisoning, Food poisoning--England--London--Fiction, PR6052.E84 U56 2000",Hardcover,Janet Bettle. Thomas Dunne Books.,en,First Edition,"Height: 8.56 Inches, Length: 6.26 Inches, Weight: 1.1 Pounds, Width: 1.105 Inches",23.95,https://images.isbndb.com/covers/24/40/9780312262440.jpg,Success,5,22.5
1-56512-250-X,Comfort and Joy,"Grimsley, Jim",Algonquin Books,291.0,1999-01-10,"Body, Mind & Health - Fiction, Gay & Lesbian Fiction, Holidays - Fiction",Hardcover,"<br>Ford McKinney leads a charmed life: he's a young doctor possessing good looks, good breeding, and money. He comes from an old Savannah family where his parents, attentive to his future, focus their energies on finding their son--their golden boy--a girl to marry. But how charmed is this life when Ford's own heart suspects that he is not meant to spend his life with a woman? His suspicions are confirmed when he meets Dan Crell.<p>Dan is a quiet man with a great voice. Behind the tempered facade of the shy hospital administrator is a singer who can transform a room with his soaring voice, leaving his listeners in awe and reverence. Ford catches one such Christmas concert and his life is never quite the same; he is touched in a place he keeps hidden, forbidden. When Ford and Dan begin to explore the limits of their relationship, Dan's own secrets are exposed--and his mysterious and painful childhood returns to haunt him.</p><p>In Comfort and Joy Jim Grimsley finds a marriage between the stark and stunning pain of his prize-winning Winter Birds and the passion of critically acclaimed Dream Boy. In this, his fourth novel, he considers pressing questions. How does a man reconcile the child he was raised to be with the man that he truly is? What happens when an adult has to choose between his parents and a lover?</p>",en,First Edition,"Height: 8.17998364 Inches, Length: 5.499989 Inches, Weight: 0.46 Pounds, Width: 1.10999778 Inches",1.99,https://images.isbndb.com/covers/25/05/9781565122505.jpg,Success,8,22.5
0-8077-6297-0,"Pedagogies of Resistance: Women Educator Activists, 1880-1960 (Athene Series)","Margaret Smith Crocco, Petra Munro, Kathleen Weiler",Teachers College Press,132.0,1999-03-01,"Feminism and education--History, Feminism and education--United States--History--19th century, Feminism and education--United States--History--20th century, Women educators, Women educators--United States--Biography, Women political activists, Women political activists--United States--Biography, LC197 .C76 1999, 370/.82",Paperback,"In Search Of Subjectivity -- Political Activism As Teaching: Jane Addams And Ida B. Wells / Petra Munro -- The Price Of An Activist Life: Elizabeth Almira Allen And Marion Thompson Wright / Margaret Smith Crocco -- The Struggle For Democratic Public Schools In California: Helen Heffernan And Corinne Seeds / Kathleen Weiler. Margaret Smith Crocco, Petra Munro, Kathleen Weiler ; Foreword By Nel Noddings. Includes Bibliographical References And Index.",en,1,"Height: 9.25 Inches, Length: 6.5 Inches, Weight: 0.45 Pounds, Width: 0.5 Inches",22.95,https://images.isbndb.com/covers/29/74/9780807762974.jpg,Success,14,22.5
