ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
,,,,,,,,,,,,,,Error,,15.4
0-7043-3864-5,Our Mothers' Daughters,"Arcana, Judith",Womens Pr Ltd,256.0,1993,"Mothers and daughters, Daughters, HQ777 .A8 1981",Paperback,Judith Arcana ; Introduced By Phyllis Chesler. Bibliography: P. 227-235.,en,,"Height: 8 Inches, Length: 4.75 Inches, Weight: 0.42769678828 Pounds, Width: 0.75 Inches",15.95,https://images.isbndb.com/covers/86/47/9780704338647.jpg,Success,91.0,15.4
0-918273-95-1,The Price of Eggs,"Panning, Anne",Coffee House Press,160.0,1992-01-01,,Paperback,This Is Salvation -- Happy Valentines -- The Price Of Eggs -- Pigs -- Insomnia -- What We Found -- Rollie Wishes -- Rudy And Bette's New Year -- Hired Hand -- Trailer Court Days. By Anne Panning.,en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.46737999544 Pounds, Width: 0.4 Inches",11.95,https://images.isbndb.com/covers/39/56/9780918273956.jpg,Success,94.0,15.4
0-9609376-1-7,A Wac's Story,"Dammann, Nancy",Social Change Pr,168.0,1991,"Dammann, Nancy, United States. Army. Women's Army Corps, World War, 1939-1945--Personal narratives, American, World War, 1939-1945, World War, 1939-1945--Pacific Area, Women soldiers, Women soldiers--United States--Biography, D811.5 .D288 1992, IN PROCESS, 940.54/8373",Paperback,By Nancy Dammann. Includes Bibliographical References (p. 167).,en,Reprint,Weight: 0.55 Pounds,3.98,https://images.isbndb.com/covers/76/15/9780960937615.jpg,Success,97.0,15.4
0-918471-17-6,Florence Henri: Artist-Photographer of the Avant-Garde,"Diana C. Du Pont, Florence Henri",San Francisco Museum of Art,160.0,1990-11-02,"Henri, Florence , 1893-, Henri, Florence , 1893-1982, Photography, Artistic, Photography, Artistic--Exhibitions, TR647 .H46 1990, 779/.092",Paperback,"Diana C. Du Pont. Published On The Occasion Of The Exhibition ... Organized By The San Francisco Museum Of Modern Art, San Francisco Museum Of Modern Art, December 13, 1990-february 10, 1991 ... [and Other Museums]--t.p. Verso. Includes Bibliographical References (p. 145-152).",en,First Edition,"Height: 12 Inches, Length: 9.5 Inches, Weight: 1.7 Pounds, Width: 0.75 Inches",24.95,https://images.isbndb.com/covers/11/78/9780918471178.jpg,Success,80.0,15.4
0-944092-22-5,108 Portraits,"Van Sant, Gus",Twin Palms Pub,120.0,1993-03-01,Literary Collections,Hardcover,,en,First Edition,"Height: 0 Inches, Length: 0 Inches, Width: 0 Inches",50.0,https://images.isbndb.com/covers/22/24/9780944092224.jpg,Success,78.0,15.4
3 - -51 190 9,,,,,,,,,,,,,,Error,92.0,15.4
0-9625921-0-2,Perversion: Poems and Three Stories,Roy Gonsalves,"The Renaissance Press, Brooklyn, NY",80.0,1990,,Unknown Binding,,en,,,0.0,https://images.isbndb.com/covers/21/02/9780962592102.jpg,Success,76.0,15.4
0-920813-62-3,The Colour of Resistance: A Contemporary Collection of Writing by Aboriginal Women,"Fife, Connie",Sister Vision,1.0,1998-08-26,"Indian women--Literary collections, Indian women--Canada--Literary collections, American literature--Indian authors, American literature--Women authors, American literature, American literature--20th century, Indian women--United States--Literary collections, Indians, North American, Indians, North American--Canada, PR9194.5.I5 C64 1993, C810.8/0897",Paperback,"A Collection Of Poetry, Fiction And Non-fiction Written By Aboriginal Women. Poetry -- The Real Indian Leans Against / Chrystos -- Ancestors / Carolyn Dunn -- Death Mummur ; First People / Jeannette Armstong -- Grandmother ; Oldways Keeper / Vickie Sears -- Resistnace ; Stone Memory / Connie Fife -- Squaw Poems ; Helen Betty Osborne ; Memories Of A Really Good Brown Girl / Marilyn Dumont -- Sewing Memeories: This Poem I've Wanted To Write ; Living History ; Certificate Of Live Birth: Escape From The Third Dimension -- Reveal His Name / Gail Tremblay -- Breaking Trail ; First Languabe / Roberta Hill Whiteman -- Grandmother, Grandfather ; Why This Woman ; To You Who Would Wage War ; Against Me / Kateri Damm -- Ogokwe ; Where Will The Children Play ; Half Breed / Nicole Tanguay -- Bad Taste In My Mouth / Kim Caldwell -- He Fights ; Eagle Dance ; O Canada / Lenore Keeshig-tobias -- The Watchmen -- Raven Comes Aboard -- Untitled / Nancy Cooper -- It Must Be / Linda Hogan -- For Anna Mae Pictou Aquash ; The Real Revolution Is Love / Joe Harjo --^ The Anglais, They Say / Beth Cuthand -- For Paula Gunn Allen / Lee Maracle -- On Getting Published ; Well I Too Am Through With All ; That Stuff / Doris Seale -- Metis Woman -- Other Dreams / Colleen Fielder -- I Am 1000 Years Old / Debra Haaland Toya -- Another Saturday Night ; Untitled ; Storyteller / Jeanetta Calhoun -- Blueberry Canoe / Annharte -- Blue Horses Running / Laura Tohe -- Woman ; Sisters / Haunani-kay Trask / The Tree That's Gone / Heid Ellen Erdrich -- Shaman ; The Old Hag-woman / Heather Macleod -- Blanket Poem #2: The Pox / Charlotte De Clue -- Ester ; Corell, Ok, 1950 / Kathryn Bell -- Musical Scream / Leona Hammerton -- The Native Ones ; Braiding / Ribbons Of Revolution / Victoria Lena Manyarrows -- Jesus Christ ; She Lived While Others Talked ; My Own Grandmother ; You See This Body ; This Woman That I Am Becomming / Marcie Rendon -- Fiction -- Taino Woman-child / Edna H. King -- The Laundry Basket / Lee Maracle -- Vision Quest / Janet Beaver --^ This Is History / Beth Brant -- Dying / Carolyn Dunn -- The Story Of The People / Ruth Huntsinger -- The Buckskin Jacket / Jan Bourdeau (waboose) -- Diamonds In The Forest / Shirley Bear -- There Was A Yaqui Woman / Anita Endreeze -- A Memory Of My Sister / Scott Kayla Morrison -- For Crystal / Carol Mcfadden -- Articles & Non-fiction -- Gays And Lesbians Of The First Nations / Susan Beaver -- A Maidu In The City Of Gold: Some Thoughts On Censorship And American Indian Poetry / Janice Gould -- Cherokee Eden, An Alternative / Marilou Awiakta -- Historical Uses And Contemporary Abuses Of Alcohol And Drugs By Indigenous Americans / Janet Mccloud -- Interview / Chrystos. Anthologized By Connie Fife.",en,First Edition,"Height: 8.96 Inches, Length: 6.01 Inches, Weight: 1.1 pounds, Width: 0.68 Inches",6.56,https://images.isbndb.com/covers/36/21/9780920813621.jpg,Success,90.0,15.4
1-979603-07-1,,,,,,,,,,,,,,Error,77.0,15.4
