ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-918393-38-8,Integrated Identity for Gay Men and Lesbians: Psychotherapeutic Approaches for Emotional Well-Being,"Coleman, Edmond J",Routledge,360.0,1987-09-01,,Paperback,"<p>immensely Helpful For Professionals, This Book Provides Valuable Insights Into Psychotherapy With Gay People. Highly Competent Clinicians And Researchers Discuss Typical Psychological Problems Of Gay Men And Lesbians And The Most Effective Contemporary Psychotherapeutic Treatment Methods. Each Of The Treatment Methods--examined From A Theoretical Viewpoint--is Designed To Maximize Potential, Improve Psychological And Interpersonal Functioning, And Develop A Positive Self And Sexual Identity. Topics Addressed Include Assessment Of Sexual Orientation, Internalized Homophobia, Coping With The Threat Of Aids, Counseling For Family Members, And Sexual Control.</p>",en,,"Height: 8.5 Inches, Length: 6 Inches, Weight: 1.19931470528 Pounds, Width: 1 Inches",47.5,https://images.isbndb.com/covers/33/88/9780918393388.jpg,Success,75.0,10.4
0-89733-173-7,Memoirs of an Ex-Prom Queen,Alix Kates Shulman,Academy Chicago Publishers,274.0,1990,,Paperback,,en,,"Height: 8 Inches, Length: 5.25 Inches, Weight: 0.65 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/17/39/9780897331739.jpg,Success,58.0,10.4
239 813-952-1,,,,,,,,,,,,,,Error,72.0,10.4
0-03-070757-9,Women shaping art: Profiles of power,"Collischan, Judy",Praeger,300.0,1984,,Hardcover,Judy K. Collischan Van Wagner. Includes Index. Bibliography: P. 245-290.,en,First Edition,Weight: 1.5 Pounds,0.0,https://images.isbndb.com/covers/75/75/9780030707575.jpg,Success,53.0,10.4
0-8109-0996-0,Eileen Gray: Architect/Designer,"Adam, Peter",Harry N Abrams Inc,400.0,1987,"Gray, Eileen , 1878-1976, Architects, Architects--France--Biography, Designers, Designers--France--Biography, Architects--Ireland--Biography, Architecture, Architecture--20th century--France, NA1053.G73 A83 1987, 745.4/4924 B",Hardcover,Peter Adam. Includes Index. Bibliography: P. 392-395.,en,First Edition,"Height: 10.75 Inches, Length: 7.75 Inches, Weight: 2.85057704766 Pounds, Width: 1.25 Inches",39.95,https://images.isbndb.com/covers/99/60/9780810909960.jpg,Success,52.0,10.4
8 06-015716-X,,,,,,,,,,,,,,Error,88.0,10.4
0-940283-02-6,"Georgiana: Feminist Reformer of the West : The Journal of Georgiana Bruce Kirby, 1852-1860",Georgiana Bruce Kirby,Santa Cruz Museum of Art & History,122.0,1987-11-01,"DiariesKirby, Georgiana Bruce , 1818-1887, Feminists--Diaries, Feminists--California--Santa Cruz--Diaries, Frontier and pioneer life, Frontier and pioneer life--California--Santa Cruz, HQ1413.K57 A3 1987, 305.4/2/0924",Paperback,"With Biography Based On Research Of Helen Giffen, Carolyn Swift, And Judith Steen ; Edited By Carolyn Swift And Judith Steen ; Foreword By Madeleine B. Stern. Includes Index. Includes Bibliographical References (p. [111]-112).",en,First Edition,Weight: 0.65 Pounds,4.95,https://images.isbndb.com/covers/30/22/9780940283022.jpg,Success,30.0,10.4
0-934770-32-8,The Computer is Down,"Vigil-Pinon, Evangelina",Arte Publico Press,64.0,1987-12-01,"Literary Criticism, Poetry",Paperback,,en,2nd ed.,"Height: 8.5 Inches, Length: 5.38 Inches, Weight: 0.22 Pounds, Width: 0.17 Inches",7.0,https://images.isbndb.com/covers/03/23/9780934770323.jpg,Success,73.0,10.4
0-930100-21-2,Little Brother of the Wilderness: The Story of Johnny Appleseed,"Le Sueur, Meridel",Holy Cow Pr,4.0,1605,,Hardcover,"<p>A humorous, lyrical retelling of the story of Johnny Appleseed by Midwestern poet and social activist Meridel Le Sueur.</p>


                        <p>Recounts the story of the man who carried apple seeds and started apple orchards throughout the midwestern states.
</p>",en,,Weight: 0.6 Pounds,10.95,https://images.isbndb.com/covers/02/16/9780930100216.jpg,Success,74.0,10.4
0-961-74060-4,Out Here Flying: Lesbian Poetry,,"Sidewalk Revolution Press: Pittsburgh, PA",31.0,1986,,Paperback,By Jan Hardy.,en,First Edition,,0.0,https://images.isbndb.com/covers/06/03/9780961740603.jpg,Success,35.0,10.4
0-934770-73-5,Terms of Survival,"Cofer, Judith Ortiz",Arte Publico Press,64.0,1987,"PS3565.R7737 T4 1987, 811/.54",Paperback,By Judith Ortiz Cofer.,en,,"Height: 8.5 Inches, Length: 0.25 Inches, Width: 5.25 Inches",0.0,https://images.isbndb.com/covers/07/36/9780934770736.jpg,Success,73.0,10.4
0-06-021623-9,An Enchanted Hair Tale,Alexis De Veaux,HarperCollins Publishers,40.0,1987-09,,Hardcover,"Sudan Suffers From The General Ridicule Of His Strange-looking Hair, Until He Comes To Accept And Enjoy Its Enchantment.",en,First Edition,"Height: 9.35 Inches, Length: 0.42 Inches, Width: 7.29 Inches",0.0,https://images.isbndb.com/covers/62/38/9780060216238.jpg,Success,50.0,10.4
0-86358-168-4,A State of Fear,"Du Plessis, Menan",Pandora Pr,,1987,"South African fiction (English), South African fiction (English)--20th century, 823",Paperback,"Menán Du Plessis. Originally Published: Claremont, South Africa : David Philip, 1983.",en,,190 p. ; 20 cm.,0.0,https://images.isbndb.com/covers/16/87/9780863581687.jpg,Success,68.0,10.4
0-87701-464-7,Creatures,"Van Hoesen, Beth",Chronicle Books,104.0,1987-09-01,,Paperback,,en,First Edition,"Height: 10 Inches, Length: 12 Inches, Weight: 1.65 Pounds, Width: 0.5 Inches",16.95,https://images.isbndb.com/covers/46/45/9780877014645.jpg,Success,53.0,10.4
0-941483-07-X,The Other Side of Venus,"Verel, Shirley",Naiad Pr,224.0,1988,"Literary Collections, English, Irish, Scottish, Welsh",Paperback,,en,First Thus,Weight: 0.64595442766 Pounds,0.0,https://images.isbndb.com/covers/30/70/9780941483070.jpg,Success,64.0,10.4
0-8184-0442-6,Duncan Grant and the Bloomsbury Group,"Turnbaugh, Douglas Blair",Carol Pub Group,64.0,1987,"Friends And Associates, Painters, Painting, British, Bloomsbury Group",Hardcover,,en,First American Edition,Weight: 3 Pounds,18.95,https://images.isbndb.com/covers/44/29/9780818404429.jpg,Success,53.0,10.4
0-553-23436-6,LET THE CIRCLE BE UNBROKEN,"Taylor, Mildred D.",Starfire,,1983-09-01,,Mass Market Paperback,,en,,Weight: 0.425 Pounds,3.5,https://images.isbndb.com/covers/43/67/9780553234367.jpg,Success,49.0,10.4
0-8070-7031-9,The Desert and the Sown (Virago/Beacon Travelers),"Bell, Gertrude Lowthian",Beacon Pr,347.0,1987,"Travel, Description And Travel, Social Life And Customs",Paperback,,en,First Edition,Weight: 0.7 Pounds,9.95,https://images.isbndb.com/covers/03/14/9780807070314.jpg,Success,26.0,10.4
95 0-14- 11-1,,,,,,,,,,,,,,Error,48.0,10.4
0-553-25450-2,"Roll of Thunder, Hear My Cry","Taylor, Mildred D.",Starfire,,1984-02-01,,Paperback,,en,,"Height: 6.8 Inches, Length: 0.7 Inches, Weight: 0.2625 Pounds, Width: 4.3 Inches",3.5,https://images.isbndb.com/covers/45/01/9780553254501.jpg,Success,49.0,10.4
0-8070-7019-X,North-west by north: A journal of a voyage (Virago/Beacon travelers),"Birtles, Dora",Beacon Press,432.0,1987,"Biographies &amp; Autobiographies, Historical",Paperback,,en,First Edition,Weight: 0.9 Pounds,1.99,https://images.isbndb.com/covers/01/92/9780807070192.jpg,Success,25.0,10.4
0-89733-069-2,The Home-Maker,Dorothy Canfield,Academy Chicago Publishers,320.0,2005-08-30,,Paperback,,en,New edition,"Height: 7.75 Inches, Length: 5 Inches, Weight: 0.70988848364 Pounds, Width: 0.7 Inches",16.95,https://images.isbndb.com/covers/06/95/9780897330695.jpg,Success,58.0,10.4
0-934422-47-3,,,,,,,,,,,,,,Error,73.0,10.4
1-914610-48-5,,,,,,,,,,,,,,Error,75.0,10.4
0-8037-0342-2,Alfred Hitchcock's Tales to Send Chills Down Your Spine,,Davis/Dial,4.0,1979,"Detective And Mystery Stories, American",Hardcover,,en,,Weight: 1 Pounds,16.99,https://images.isbndb.com/covers/34/21/9780803703421.jpg,Success,49.0,10.4
0-88706-535-X,The Positive Image: Women Photographers in Turn-of-the-Century America (SUNY Series in the New Cultural History),"Gover, C. Jane",SUNY Press,191.0,1988-01-01,"Women photographers--History, Women photographers--United States--History--19th century, Women photographers--United States--History--20th century, TR23 .G68 1988, 770/.88042",Paperback,C. Jane Gover. Includes Index. Bibliography: P. 167-183.,en,,"Height: 9.25 Inches, Length: 6 Inches, Weight: 0.50044933474 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/53/54/9780887065354.jpg,Success,78.0,10.4
0-8070-7037-8,Untrodden Peaks and Unfrequented Valleys,Amelia B. Edwards,Beacon Pr,357.0,1987,,Paperback,"<p>Amelia Ann Blandford Edwards (1831-1892) was an English novelist, a journalist, a lady traveller and an Egyptologist. She published her first poem at the age of 7 and her first story at the age of 12. Amelia thereafter proceeded to publish a variety of poetry, stories and articles in a large number of magazines that included Chamber's Journal, Household Words and All the Year Round. She also wrote for the newspapers, the Saturday Review and the Morning Post. Her first full-length novel was My Brother's Wife (1855). Her early novels were well received, but it was Barbara's History (1864), a novel of bigamy, that solidly established her reputation as a novelist. Her last novel, Lord Brackenbury (1880), emerged as a run-away success which went to 15 editions. She wrote a book in 1876 under the title of A Thousand Miles up the Nile. Enhanced with her own hand-drawn illustrations, the travelogue became an immediate bestseller.</p>",en,First Edition,Weight: 0.8 Pounds,1.99,https://images.isbndb.com/covers/03/76/9780807070376.jpg,Success,26.0,10.4
0-399-21213-2,White Romance A,"Hamilton, Virginia",Philomel,191.0,1987-10-23,,Hardcover,,en,,"Height: 8.75 Inches, Length: 6 Inches, Weight: 0.75 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/21/30/9780399212130.jpg,Success,49.0,10.4
0-86358-133-1,Munster Village/90830 (Mothers of the Novel Reprints),"Hamilton, Mary",Unwin Hyman,150.0,1987,,Paperback,Mary Hamilton ; Introduced By Sarah Baylis. First Published In 1788--cover.,en,,Weight: 0.35714886444 Pounds,1.98,https://images.isbndb.com/covers/13/35/9780863581335.jpg,Success,70.0,10.4
0-8070-7023-8,Roughing It in the Bush or Life in Canada (Virago/Beacon Travelers),"Moodie, Susanna Strickland",Beacon Pr,518.0,1987,"Moodie, Susanna , 1803-1885, Frontier and pioneer life, Frontier and pioneer life--Ontario, Pioneers--Biography, Pioneers--Ontario--Biography, Women pioneers, Women pioneers--Ontario--Biography, Description and travel, F1057 .M82 1987, 917.13/042",Paperback,"Susanna Moodie ; With A New Introduction By Margaret Atwood. Reprint. Originally Published: London : R. Bentley, 1852.",en,,Weight: 1.1 Pounds,10.95,https://images.isbndb.com/covers/02/39/9780807070239.jpg,Success,25.0,10.4
0-06-026479-9,"Not Separate, Not Equal","Wilkinson, Brenda Scott",Harpercollins Childrens Books,152.0,1987,,Hardcover,,en,First Edition,Weight: 0.8 Pounds,12.95,https://images.isbndb.com/covers/47/96/9780060264796.jpg,Success,49.0,10.4
0-932194-41-9,The Journey Within: A Spiritual Path to Recovery,"Fishel, Ruth",HCI,192.0,1987-07-01,,Paperback,,en,1,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.59965735264 Pounds, Width: 0.44 Inches",14.95,https://images.isbndb.com/covers/44/11/9780932194411.jpg,Success,75.0,10.4
0-295-96358-1,Chinese Women of America: A Pictorial History,"Yung, Judy",University of Washington Press,128.0,1986,,Paperback,Judy Yung. Bibliography: P. 125-126.,en,First Edition,"Height: 9.5 Inches, Length: 8.75 Inches, Weight: 0.85 Pounds, Width: 0.25 Inches",16.95,https://images.isbndb.com/covers/35/87/9780295963587.jpg,Success,51.0,10.4
0-86358-139-0,Low Overheads,Margaret Mulvihill,HarperCollins Publishers Ltd,180.0,1987,,Hardcover,,en,First Edition,Weight: 0.58202037168 Pounds,0.0,https://images.isbndb.com/covers/13/97/9780863581397.jpg,Success,70.0,10.4
0-8070-7033-5,The Gobi Desert (Virago/Beacon Travelers),"Cable, Mildred, French, Francesca",Beacon Pr,303.0,1987,,Paperback,,en,,Weight: 0.65 Pounds,2.86,https://images.isbndb.com/covers/03/38/9780807070338.jpg,Success,26.0,10.4
0-86553-190-0,Overcoming Endometriosis: New Help from the Endometriosis Association,"Ballweg, Mary Lou, Deutsch, Susan",Congdon & Weed,328.0,1987-11,,Paperback,"The latest, most up-to-date information on drug therapies, laser surgery, and alternative treatments.",en,First Edition,"Height: 9.54 Inches, Length: 1.04 Inches, Weight: 1.11774366834 Pounds, Width: 6.47 Inches",1.99,https://images.isbndb.com/covers/19/01/9780865531901.jpg,Success,85.0,10.4
0 86232 752 0,,,,,,,,,,,,,,Error,54.0,10.4
09930100-22-0,,,,,,,,,,,,,,Error,74.0,10.4
0-88706-440-X,Geography of Gender in the Third World,,SUNY Press,424.0,1987-08-01,"Women in development, Sexual division of labor, Sexual division of labor--Developing countries, Sex role, Sex role--Developing countries, Social change, HQ1240 .G46 1987, 305.4/2/091724",Paperback,"Women Farmers And Traders In Oyo State, Nigeria : A Case Study Of Their Changing Roles / Heather M. Spiro -- Carrying Heavier Burdens But Carrying Less Weight : Some Implications Of Villagization For Women In Tanzania / Michael Mccall -- Women, Migration And Work In Lesotho / Clive Wilkinson -- Gender Roles In Colonization Of Rainforest : A Colombian Case Study / Janet Townsend And Sally Wilson De Acosta. Edited By Janet Henshall Momsen And Janet G. Townsend. Includes Papers From A Meeting Of The Women And Geography Study Group Of The Institute Of British Geographers. Includes Index. Bibliography: P. [373]-409.",en,,"Height: 9.01573 Inches, Length: 5.98424 Inches, Weight: 0.50044933474 Pounds, Width: 0.98425 Inches",0.0,https://images.isbndb.com/covers/44/01/9780887064401.jpg,Success,78.0,10.4
0-87701-376-4,Helen Hunt Jackson (The Literary West series),"May, Antoinette",Chronicle Books,146.0,1987-04-01,,Paperback,By Antoinette May. Includes Index. Bibliography: P. 139-142.,en,,,5.95,https://images.isbndb.com/covers/37/61/9780877013761.jpg,Success,88.0,10.4
0-918949-02-5,When I am an old woman I shall wear purple: An anthology of short stories and poetry,"Martz, Sandra H. (editor)",Papier-Mache Press,177.0,1987,,Paperback,"Warning / Jenny Joseph -- Sitty Victoria / Vicki Salloum -- Grandma Sits Down / Rick Kempa -- Aunt Marie At 99 / Tom Benediktsson -- Here, Take My Words / Karen Brodine -- The Trouble Was Meals / Elizabeth Bennett -- Like Mother, Like Daughter / Susan S. Jacobson -- Near Places, Far Places / Sarah Barnhill -- The Changes / Fionna Perkins -- For My Mother / Michele Wolf -- A Place For Mother / Joanne Seltzer -- Birthday Portrait In Muted Tones / Dori Appel -- Old Woman / Billie Lou Cantwell -- A Woman At Forty / Enid Shomer -- New Directions / Susan A. Katz -- Late Autumn Woods / Rina Ferrarelli -- Athlete Growing Old / Grace Butcher -- Body / Lillian Morrison -- I Know The Mirrors / Janice Townley Moore -- Investment Of Worth / Terri Jewell -- Gracefully Afraid / Mary Anne Ashley -- Words Never Spoken / Doris Vanderlipp Manley -- Clearing The Path / Elisavietta Ritchie -- Dear Paul Newman / Marie Kennedy Robins -- Reaching Toward Beauty / Hyacinthe Hill -- Love At Fifty / Marcia Woodruff -- A Letter From Elvira / Bettie Sellers -- Tin Of Tube Rose / Sandra Redding -- Survived By His Wife / Margaret Flanagan -- Making The Wine / Marisa Labozzetta -- Come To Me / Sue Saniel Elkind -- Two Willow Chairs / Jess Wells -- Planting / Cinda Thompson -- Maybe At Eighty? / S. Minanel -- Endurance / Fran Portley -- Becoming Sixty / Ruth Harriet Jacobs -- Social Security / Barbara Bolz -- Litany For A Neighbor / Ellin Carter -- The Wildcat / Catherine Boyd -- Out Of The Lion's Belly / Carole L. Glickfeld. Hurricane / Edna J. Guttag -- Oh, That Shoestore Used To Be Mine / Randeane Doolittle Tetu -- Tending The Flock / Jennifer Lagier -- Livvy Caldwell / Barbara Nector Davis -- Translations / Margaret H. Carson -- To An Old Woman / Rafael Jesus Gonzalez -- The Pianist / Carolyn J. Fairweather Hughes -- Occupation / Bonnie Michael Pratt -- All The Time / Michael Andrews -- Bag Ladies In L.a. / Savina A. Roxas -- Glory / Charlotte Watson Sherman -- Old Women / Barbara Lau -- Bag Ladies / Ruth Harriet Jacobs -- Endings / Lynn Kozma -- Last Visit To Grandmother / Enid Shomer -- Words For Alice After Her Death / Angela Peckenpaugh -- The Thugs / Mura Dehn -- The Coming Of Winter / Shirley Vogler Meister -- Post Humus / Patti Tana -- Life's Rainbow / Sheila Banani. [editor, Sandra Martz].",en,First Edition,Weight: 0.94 Pounds,30.89,https://images.isbndb.com/covers/90/28/9780918949028.jpg,Success,64.0,10.4
0-02-043520-8,,,,,,,,,,,,,,Error,48.0,10.4
0-8037-0418-6,The Friendship,"Taylor, Mildred D.",Dial,53.0,1987-09-30,,Hardcover,,en,First Edition,"Height: 20 Inches, Length: 20 Inches, Weight: 0.7 Pounds, Width: 20 Inches",13.89,https://images.isbndb.com/covers/41/83/9780803704183.jpg,Success,49.0,10.4
0-89733-116-8,Down Among the Women,"Weldon WELDON, Fay",Academy Chicago Publishers,222.0,2005-08-30,,Paperback,,en,Reissue,"Height: 8 Inches, Length: 5 Inches, Weight: 0.42108292042 Pounds, Width: 0.5 Inches",14.0,https://images.isbndb.com/covers/11/66/9780897331166.jpg,Success,58.0,10.4
0-904526-42-9,More Tales I Tell My Mother,"Wandor, Michelene",Pluto Press,304.0,1987-01-01,"Short stories, English--Women authors, English fiction, English fiction--20th century, Short stories in EnglishWomen writers, 1945- - Anthologies, PR1286.W6, 823/.01/089287",Paperback,By Zöe Fairbairns ... [et Al.],en,First Edition,"viii, 203 p. ; 20 cm.",0.0,https://images.isbndb.com/covers/64/24/9780904526424.jpg,Success,72.0,10.4
0-914232-84-3,A Wreath for the Enemy,"Frankau, Pamela",McPherson & Co,310.0,1987,,Paperback,,en,,"Height: 8 Inches, Length: 5.5 Inches, Weight: 1.15 Pounds, Width: 1.25 Inches",10.0,https://images.isbndb.com/covers/28/41/9780914232841.jpg,Success,72.0,10.4
0-295-96148-1,Lee Krasner,Barbara Rose,University of Washington Press,,1983,,,,en,,,0.0,https://images.isbndb.com/covers/14/84/9780295961484.jpg,Success,51.0,10.4
0-86358-142-0,A women's history of sex,"GILBERT, Harriett",Pandora,,1987,"Women--Sexual behavior--History, HQ29, 306.7/088042",Paperback,Written By Harriett Gilbert ; Illustrated By Christine Roche. Includes Bibliography.,en,,Weight: 0.65 Pounds,0.0,https://images.isbndb.com/covers/14/27/9780863581427.jpg,Success,69.0,10.4
0-932194-50-8,Taming Your Turbulent Past: A Self-Help Guide for Adult Children of Alcoholics,"Rosellini, Gayle, Worden, Mark",Hci,183.0,1987,,Paperback,,en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.6 Pounds, Width: 0.5 Inches",1.99,https://images.isbndb.com/covers/45/03/9780932194503.jpg,Success,75.0,10.4
0-87358-198-9,Mary Colter - Builder upon the Red Earth,Grattan,UNKNO,131.0,1981,"Colter, Mary Elizabeth Jane , 1869-1958, Architects, Architects--United States--Biography, NA737.C64 G7",Paperback,"On The South Rim Of The Grand Canyon Are Remarkable Stone Buildings Looking As Old As The Canyon Itself, Resembling The Ancient Structures Left By The Tribes That Inhabited This Region Long Before Columbus Reached America. They Are The Works Of Mary Elizabeth Jane Colter, Chief Architect And Decorator For The Fred Harvey Company From 1902 To 1948. Trained In San Francisco In The 1880s, She Became A Major Exponent Of The Revival Of Southwestern Cultural Influence In Architecture. The Grand Canyon Remains The Show Place For This Singular Woman's Art. Her Buildings Mark The Far Extremities Of The South Rim--hermit's Rest, Eight Miles To The West Of The Grand Canyon Village, And The Watchtower, Twenty-five Miles To The East. In Between Are Half A Dozen More Of Her Designs, Including Rustic Bright Angel Lodge, Phantom Ranch, Hopi House, And The Lookout. This Is The First Biography Of This Extraordinary Woman. It Will Appeal To A Variety Of Readers: Those Interested In The History Of The Grand Canyon Buildings, The Fred Harvey Company, And The Santa Fe Railway, As Well As Those With An Interest In Architecture, Interior Design, Indian Art, And Women Of Accomplishment -- Back Cover. By Virginia L. Grattan. Includes Index. Bibliography: P. 119-123.",en,1,Weight: 3.05 Pounds,1.99,https://images.isbndb.com/covers/19/81/9780873581981.jpg,Success,52.0,10.4
0-7043-3833-5,Sister Gin,June Arnold,The Women's Press,215.0,1979,,Paperback,,en,,"Height: 7.83463 Inches, Length: 4.92125 Inches, Weight: 0.551155655 Pounds, Width: 0.66929 Inches",0.0,https://images.isbndb.com/covers/83/33/9780704338333.jpg,Success,43.0,10.4
