ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-380-76546-2,"Tombstone Courage (Joanna Brady Mysteries, Book 2)","Jance, J.A.",Avon,416,4/1/1995,,Mass Market Paperback,,en,,"Height: 6.75 Inches, Length: 4.19 Inches, Weight: 0.440924524 Pounds, Width: 1.08 Inches",7.99,https://images.isbndb.com/covers/54/61/9780380765461.jpg,Success,62,18.2
0-385-47365-6,AND SAY HI TO JOYCE-P345906/2 (next),"Murdoch, Joyce",Doubleday,353,5/1/1995,"Gays, Lesbian couples, Gay columns in newspapers",Hardcover,"Deb Price and Joyce Murdoch are the first gay couple to enter many an American home. They breeze through the front door, courtesy of daily newspapers from Palm Springs to Niagara Falls. Whether newspaper readers are appalled or delighted to discover an openly lesbian columnist trying to strike up a conversation, they find themselves drawn to Deb's words week after week as she injects a long-overdue gay perspective into mainstream journalism. Deb and Joyce join forces in these pages, not just to share the first twenty months of Deb's award-winning column and the inspiring story of its birth, but to tell the touching tale of how the column is changing lives by knocking down barriers that set people apart.

                        <p>The landscape of mainstream journalism changed forever on May 8, 1992, when the conservative Detroit News announced the first weekly column ever written from a gay perspective. Deb Price's objective was to write about the positive aspects of gay life. Enlightening and humorous, this inspiring work is sure to touch many reader's lives.
</p>",en,First Edition,"Height: 9.75 Inches, Length: 6.25 Inches, Weight: 1.3 Pounds, Width: 1.5 Inches",23.95,https://images.isbndb.com/covers/36/51/9780385473651.jpg,Success,78,18.2
0-385-32031-0,I Hadn't Meant to Tell You This,"Woodson, Jacqueline",Delacorte Books for Young Readers,115,4/1/1994,"Race Relations, African Americans, Friendship, Incest, Sexual Abuse, Fathers And Daughters",Hardcover,"Twelve-year-old Marie, The Only Black Girl In The Eighth Grade Willing To Befriend Her White Classmate Lena, Discovers That Lena's Father Is Doing Horrible Things To Her In Private.",en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.54895103238 Pounds, Width: 0.5 Inches",0,https://images.isbndb.com/covers/03/13/9780385320313.jpg,Success,87,18.2
0-9633970-6-0,Worlds of Women,"TAN, Cecilia (ed.)",Circlet Press Boston,,1993,,Paperback,,en,,,0,https://images.isbndb.com/covers/70/65/9780963397065.jpg,Success,77,18.2
0-385-47311-7,A Map of the World,"Hamilton, Jane",Anchor,400,5/1/1992,,Paperback,,en,First Edition,"Height: 8 Inches, Length: 1 Inches, Weight: 0.8 Pounds, Width: 5.5 Inches",12.95,https://images.isbndb.com/covers/31/18/9780385473118.jpg,Success,80,18.2
0-934971-14-5,Indian Singing 20th Century (Old Edition),"Tremblay, Gail",CALYX Books,72,1990-03,,Hardcover,Gail Tremblay.,en,,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.5 Pounds, Width: 0.25 Inches",19.95,https://images.isbndb.com/covers/11/40/9780934971140.jpg,Success,59,18.2
0-921331-23-1,Mouthpiece,Kathryn Macleod,Tsunami Editions,101,1996,,Paperback,,en,,,8.95,https://images.isbndb.com/covers/12/30/9780921331230.jpg,Success,63,18.2
0-671-50561-0,"Friends, Lovers, and Soulmates: A Guide to Better Relationships Between Black Men and Women","Hopson, Dr. Darlene",Touchstone,240,2/1/1995,,Paperback,,en,Reprint,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.6834330122 Pounds, Width: 0.6 Inches",16.95,https://images.isbndb.com/covers/56/15/9780671505615.jpg,Success,89,18.2
1-85649-146-3,Women and Violence: Realities and Responses Worldwide,,Zed Books,272,12/1/1994,"Women--Crimes against, Women--Crimes against--Prevention, Violence, HV6250.4.W65 W653 1994, 362.88/082",Paperback,"Violence Against Women Is A Global Problem. Over The Past Twenty Years Women Have Campaigned Vigorously Against Abuses Such As Wife-beating, Rape And Sexual Harassment. More Recently, Persistent Lobbying By Feminists From Both North And South Has Succeeded In Establishing Official International Recognition Of Gender-based Violence As A Fundamental Violation Of Human Rights. Yet Throughout The World It Remains Very Much A Hidden Problem, The Scale Of Which Is Vastly Underestimated Everywhere. This Book Highlights The Extent Of The Problem Through The Experiences And Analysis Of Individual Women And Groups From Over 30 Countries As Diverse As Papua New Guinea, Argentina, Tanzania, France, Scotland, Bosnia, India, And Tibet. Broadly Divided By Theme, Their Writings Examine The Incidence Of Domestic Violence And Child Sexual Abuse, Sexual Harassment In The Workplace, Rape And Torture In War, Genital Mutilation, And The Effects Of Male Violence On Women's Reproductive Health. But This Is Also A Positive And Inspiring Book. The Pieces Are Illustrated Throughout By A Collection Of Cartoons And Posters Which Attests To The Wealth Of Activity Generated By Grassroots Women's Organizations Throughout The World. The Authors Assess The Efforts Being Made Worldwide To Find Solutions, Such As The Introduction Of Women's Police Stations In Brazil And Pakistan, Strategies To Change The Law In The Usa And Bangladesh, And Population Education Projects In Canada, Jamaica, And Australia. The Hidden Problem : Domestic Violence. Understanding The Problem / (from The United Nations Resource Manual Strategies For Confronting Domestic Violence) -- Why Male Violence Against Women Is A Development Issue : Reflections From Papua New Guinea / Christine Bradley -- Domestic Violence : The Northern Ireland Response / Women's Aid -- In Search Of Solutions : Women's Police Stations In Brazil / Dorothy Q. Thomas -- India : From Sati To Sex-determination Tests / Sakuntala Narasimhan. Beyond The Family. Maltreatment Of Maids In Kuwait / Michele Beasley -- Women's Organizations Against Rape In India : Report Of A National Meeting / Forum Against The Oppression Of Women -- How Common Is Sexual Harassment In Tanzania? / Tanzania Media Women's Association -- Sexual Harassment At Work In France : What Stakes For Feminists? / Marie-victoire Louis -- Child Sexual Abuse : Why The Silence Must Be Broken-- Notes From The Pacific Region -- Women And Violence In Post-communist Czechoslovakia / Jiřina Šiklova And Jana Hradilková. Health And Sexuality. Gender Violence And Women's Health In Central America / Elizabeth Shrader Cox -- 'we Have No Rights, Not Even Our Bodies'/ Adapted From A Report Compiled For Campaign Free Tibet -- Female Genital Mutilation / Efua Dorkenoo And Scilla Elworthy -- Militarism And The Sex Industry In The Philippines / Sister Mary Soledad Perpinan -- Olongapo : Exploited By The Army / Anon -- Rape And Torture In War. Surviving Beyond Fear : Women And Torture In Latin America / Ximena Bunster Burotto. The Rape Of Women In Bosnia / Slavenka Drakulić -- Government Measures And The Law. Government Measures To Confront Violence Against Women / Jane Connors -- Violence Against Women As Bias-motivated Hate Crime : Defining The Issues In The Usa / Leslie Wolff And Lois Copeland -- The Experience In Pakistan / Farida Shaheed -- ' ... On Suspicion Of Illicit Relations' / Beena Sarwar -- Education For Change. Talking Feminist Popular Education / Popular Education Research Group -- No! To Sexual Violence In Jamaica / Honor Ford-smith -- Domestic Violence : Breaking The Cycle In Argentina / Lucrecia Oller -- The Circle Of Healing : Aboriginal Women Organizing In Canada / Match International Centre. Helping Women To Help Themselves : Counselling Against Domestic Violence In Australia / Kathy Silard -- Bridging The Gap : Feminist Development Work In Glasgow / Jan Macleod, Patricia Bell And Janette Forman. Compiled By Miranda Davies. Subtitle On Cover: Realities And Responses World Wide. Includes Bibliographical References (p. 256-258) And Index.",en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.64 Pounds, Width: 0.62 Inches",1.99,https://images.isbndb.com/covers/14/64/9781856491464.jpg,Success,76,18.2
0-451-18296-0,Too Many Crooks Spoil the Broth (A Pennsylvania-Dutch Mystery with Recipes),"Myers, Tamar",A Signet Book,256,8/1/1995,,Paperback,"In the first book of a wickedly funny new mystery series, Tamar Myers has created a memorable cast of eccentric characters and spiked her plot with a tasty selection of authentic Pennsylvania Dutch recipes. Magdalena Yoder, practical Mennonite proprietor of the determinedly quaint PennDutch Inn, has succeeded in converting a tranquil family farm into a thriving hostelry catering to sophisticated urbanites with a yen for charm and Amish ambience. With rooms in constant demand, Magdalena is usually able to select a compatible group of guests from her permanent waiting list. But a touchy situation develops when an arrogant congressman, his elegant wife, and an eager aide arrive for the start of deer hunting season, and a second contingent of customers turns out to be a curious assortment of animal rights activists. Then one strangely reclusive visitor is found dead, apparently as the result of a fall down Magdalena's quaintly steep staircase. Worried about lawsuits, infuriated by her wayward sister, attracted to one rough-edged reformed hunter, Magdalena does her best to mediate the conflicts between finicky vegetarian diners and a stubborn Amish cook, and to puzzle out the complex personal connections among her divergent group of visitors. With the kitchen a battleground between culinary lifestyles, Magdalena prevails upon her guests to cook the second night's dinner. The result is a farcical communal meal - and another death, this one no more an accident than the first turns out to have been. Everyone at the inn is under suspicion, including a most perplexed proprietor, whose stolid good nature won't stretch much farther.

                        <p>When a guest takes a fatal fall down the PennDutch Inn's quaintly steep stairs, Magdalena Yoder, the no-nonsense owner, is more worried about a lawsuit than foul play. But when a second guest is found dead on Magdalena's handsome quilt, she's sure there's a killer somewhere on the premises. This first book in a new series includes authentic Pennsylvania-Dutch recipes. Original.
</p>",en,,"Height: 7 Inches, Length: 4 Inches, Weight: 0.25 Pounds, Width: 0.75 Inches",1.99,https://images.isbndb.com/covers/29/68/9780451182968.jpg,Success,61,18.2
0-87286-300-X,"In a Different Light: Visual Culture, Sexual Identity, Queer Practice",,City Lights Publishers,351,1995,"General & Miscellaneous American Art, Arts & Entertainment - Gay & Lesbian Studies, United States History - General & Miscellaneous, Peoples & Nationalities in Art",Paperback,"In a Different Light documents a landmark exhibition at the University Art Museum, and features curatorial essays, over 100 reproductions of all the artwork in the exhibition, and a selection of fiction, personal essays, rants, and image-text projects on the power of visual culture. This book explores the resonances of gay, lesbian and queer experience in American culture, particularly in the past thirty years. In a Different Light engages a range of queer issues, aesthetic concerns, and formal styles. Instead of inquiring What does lesbian or gay art look like? the curators ask: How are queer artists looking at the world? This is the first time that a major American museum has considered this important subject in a broad cross-generational context. The inclusion of literary work in the context of this exhibition catalog brings into focus the relationships between artists and writers in lesbian and gay culture, the interaction of genres and media in these representations, and the impact of visual culture - the arts, popular iconography, advertising, and style - on the formation of identity.",en,First Edition,"Height: 8.25 Inches, Length: 6 Inches, Weight: 1.3 Pounds, Width: 1 Inches",29.99,https://images.isbndb.com/covers/30/02/9780872863002.jpg,Success,59,18.2
1-56455-303-5,Creating Health: Honoring Women's Wisdom,"Northrup, Christiane","Sounds True, Incorporated",,1995,,Audio Cassette,,en,,,17.95,https://images.isbndb.com/covers/30/34/9781564553034.jpg,Success,56,18.2
1-56455-309-4,Mother Loss,"Edelman, Hope","Sounds True, Incorporated",,3/1/1995,,Audio Cassette,,en,,"Height: 7 Inches, Length: 4.5 Inches, Weight: 0.35 Pounds, Width: 0.75 Inches",17.95,https://images.isbndb.com/covers/30/96/9781564553096.jpg,Success,57,18.2
0-8217-5037-2,Friends for Life,"Wolitzer, Meg",Zebra,,8/1/1995,,Mass Market Paperback,,en,,"Height: 6.75 Inches, Length: 4.25 Inches, Weight: 0.3 Pounds, Width: 0.75 Inches",4.99,https://images.isbndb.com/covers/03/77/9780821750377.jpg,Success,86,18.2
0-449-14839-4,Grievous Sin,"Kellerman, Faye",Fawcett,390,7/31/1994,,Mass Market Paperback,,en,First Edition,"Height: 6.75 Inches, Length: 1 Inches, Weight: 0.425 Pounds, Width: 4 Inches",5.99,https://images.isbndb.com/covers/83/96/9780449148396.jpg,Success,60,18.2
1-56023-856-9,Tending Inner Gardens: The Healing Art of Feminist Psychotherapy,Lesley Irene Shore,Routledge,210,12/7/1994,,Paperback,,en,1,"Height: 8.35 Inches, Length: 5.98 Inches, Weight: 0.7495716908 Pounds, Width: 0.47 Inches",30.95,https://images.isbndb.com/covers/85/60/9781560238560.jpg,Success,74,18.2
0-9643650-0-6,In a Family Way,"Schwab, Rochelle Hollander",Orlando Place Pr,316,1995,"Gay Parents, Fiction",Paperback,,en,,"Height: 8.5 Inches, Length: 5.25 Inches, Weight: 0.8 Pounds, Width: 0.75 Inches",10.95,https://images.isbndb.com/covers/50/01/9780964365001.jpg,Success,70,18.2
1-55022-212-0,Mina's Story: A Doctor's Memoir Of The Holocaust,Dr. Mina Deutsch,Ecw Press,184,1994,"Deutsch, Mina , 1911-, Deutsch, Mina , 1911-2004, Holocaust, Jewish (1939-1945)--Personal narratives, Holocaust, Jewish (1939-1945)--Poland--Personal narratives, Jewish physicians, Jewish physicians--Poland--Biography, Jewish physicians--Canada--Biography, Juifs--Extermination (1939-1945)--Récits personnels, Juifs--Extermination (1939-1945)--Pologne--Récits personnels, Médecins juifs--Biographies, Médecins juifs--Pologne--Biographies, Médecins juifs--Canada--Biographies, Jews--Biography, Jews--Poland--Biography, DS135.P63 D48 1994, 940.53/18/092",Paperback,"Mina Kimmel Grew Up In A Small Town In Galicia, Eastern Poland, Around The Time Of World War I. Because Her Hometown Had No Secondary School, She Left Home At 13 To Pursue Her Education, And Finally Realized Her Dream Of Studying Medicine In Czechoslovakia. There She Met Her Future Husband, Leon Deutsch, A Fellow Medical Student, And Spent Some Of The Happiest Years Of Her Life. When The Nazi Regime Came To Power, Mina And Her Husband Lived Each Day In The Shadow Of The Holocaust. The Young Couple Returned To Poland And Fled Further And Further Eastward With Their Infant Daughter. They Were Put In Charge Of Fighting A Typhus Epidemic In 17 Villages Under The Nazi Occupation, And Were Later Forced To Hide In An Underground Bunker Beneath A Chicken Coop Until They Were Liberated By The Russians. The Story Ends In Canada, Where Mina And Leon Again Had To Struggle To Establish Themselves In Their New Country. Mina Deutsch.",en,,184 p. : ill. ; 19 cm.,14.95,https://images.isbndb.com/covers/21/28/9781550222128.jpg,Success,63,18.2
0-399-51936-X,100 Things I'm Not Going to Do Now That I'm over 50,"Crisp, Wendy Reid",Tarcherperigree,208,1995,"Middle Age, Men, Women & Relationships - Humor, Phases of Life - Humor",Hardcover,"Wise, witty, and whimsical, this list of things not to do is the work of a woman who knows that in order to make the most of being over 50, you have to remember those hard-earned life lessons - about the value of freedom, fun, and feeling good. She resolves not to...introduce body parts as topics of conversation. Wear a corsage. Talk like the kids. Miss an eclipse. And ninety-six other spirited refusals that will inspire anyone over 50 (and some under-50s too) to kick up their heels, kick up a fuss - and keep getting a kick out of life.                        <p>Women who have lived through 50 years of hard-learned lessons are entitled to live the way they want to during the next 50 years. This universal list of things not to do is for women who have gained an appreciation of the value of freedom, fun and feeling good. Accompanied by humorous line drawings, these 100 spirited refusals celebrate the best part of a woman's life.</p>",en,First Edition,"Height: 6.5 Inches, Length: 5.75 Inches, Weight: 0.55 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/93/69/9780399519369.jpg,Success,80,18.2
0-9638183-1-7,Simplicity (Paris Press),"Stone, Ruth",Paris Press,128,1/1/1995,"Poetry, Poetry--Women authors, American poetry, American poetry--20th century, PS3537.T6817 S5 1995",Paperback,Ruth Stone. Poems.,en,First Edition,"Height: 9 Inches, Length: 6 Inches, Weight: 0.45 Pounds, Width: 0.4 Inches",16.95,https://images.isbndb.com/covers/83/17/9780963818317.jpg,Success,65,18.2
0-930810-11-2,Memory loss,"Nettles, Bea",Inky Press Productions,,1997,,Unknown Binding,,en,,,0,https://images.isbndb.com/covers/01/15/9780930810115.jpg,Success,59,18.2
