ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-435-98906-5,Her True-True Name (Caribbean Writers Series),,Heinemann,202.0,1989,,Paperback,"31 women writers from throughout the Caribbean express the loss and the longing, the pride and passion of the Caribbean identity.",en,,"Height: 7.75 Inches, Length: 5.25 Inches, Weight: 0.4 Pounds, Width: 0.75 Inches",11.95,https://images.isbndb.com/covers/90/64/9780435989064.jpg,Success,32.0,12.4
0-934411-25-5,Intricate Passions,,Edward William Pub Co,164.0,1989,,Paperback,Tee Corinne has edited Lammy Award-winning collection of erotic fiction and sensual fantasy by women who reflect the diversity of the [lesbian] experience. [erotica][fiction][women],en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.5 Pounds, Width: 0.5 Inches",14.95,https://images.isbndb.com/covers/12/57/9780934411257.jpg,Success,82.0,12.4
0-89594-360-3,,,,,,,,,,,,,,Error,84.0,12.4
0-15-630120-2,Familiar Faces Hidden Lives: The Story Of Homosexual Men In America Today,"Brown, Howard",Harvest,264.0,1989-10-02,"Gay & Lesbian Studies, Gay & Lesbian Biographies",Paperback,<p><P>A former senior health-services official speaks honestly and plainly about what it is like to be gay in America. A classic of gay history. Introduction by Randy Shilts.</p>,en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.56 Pounds, Width: 0.66 Inches",15.2,https://images.isbndb.com/covers/12/06/9780156301206.jpg,Success,76.0,12.4
0-374-12078-1,Charley Bland,"Settle, Mary Lee",Farrar Straus & Giroux,,1989,"Romance fiction, PS3569.E84 C475 1989",Hardcover,A Widow Of Thirty-five Returns To Visit Her Parents In West Virginia And Becomes Involved In A Love Affair With The Town's Most Eligible Bachelor. Mary Lee Settle.,en,First Edition,Weight: 1 Pounds,18.95,https://images.isbndb.com/covers/07/88/9780374120788.jpg,Success,94.0,12.4
0-934459-56-8,Simple acts of kindness: Volunteering in the age of AIDS,John Griggs,United Hospital Fund of New York,127.0,1989,,Unknown Binding,,en,,,0.0,https://images.isbndb.com/covers/95/63/9780934459563.jpg,Success,76.0,12.4
0-8909-6375-4,One Woman's Army: A Black Officer Remembers the Wac (Texas A&m University Military History Series),"Earley, Charity Adams",Texas A & M Univ Pr,218.0,1989,,Hardcover,,en,First Edition,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 1.25 Pounds, Width: 1 Inches",32.95,https://images.isbndb.com/covers/37/53/9780890963753.jpg,Success,37.0,12.4
0-87332-570-2,Women in Management Worldwide,"Adler, Nancy, Izraeli, Dafna N.",Routledge,232.0,1989-01-01,,Paperback,,en,1,"Height: 9 Inches, Length: 5.75 Inches, Weight: 0 Pounds, Width: 0.75 Inches",59.95,https://images.isbndb.com/covers/57/07/9780873325707.jpg,Success,34.0,12.4
0-87351-237-5,"The Checkered Years: A Bonanza Farm Diary, 1884-88 (Borealis Books)",Mary Dodge Woodward,Minnesota Historical Society Press,320.0,1989-05-15,,Paperback,"<p>Mary Dodge Woodward, a fifty-six-year-old widow, moved from Wisconsin with her two grown sons and a daughter to a 1,500-acre bonanza wheat farm in Dakota Territory's Red River valley in 1882. For five years she recorded the yearly farm cycle of plowing and harvesting as well as the frustrations of gardening and raising chickens, the phenomenon of mirages on the plains, the awesome blizzard of 1888, her reliance on her family, and her close relationship with her daughter. She noted ""blots, mistakes, joys, and sorrows"" in her ""olf friend."" This Borealis edition brings back to print a valuable record of a frontier woman's life.</p>",en,Reprint,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.9590108397 Pounds, Width: 0.9 Inches",26.95,https://images.isbndb.com/covers/23/74/9780873512374.jpg,Success,30.0,12.4
1-5555-3066-4,There Is Confusion (New England Library Of Black Literature),"Fauset, Jessie Redmon",Northeastern University Press,297.0,1989-11-07,African American Women,Paperback,"The Black Middle Class's Quest For Social Equality In The Early Twentieth Century And Of The Limited Vocational Choices Confronting Both Black And White American Women In That Era. Set In Philadelphia Some 60 Years Ago, The Book Traces The Lives Of Joanna Mitchell And Peter Bye, Whose Families Must Come To Terms With An Inheritance Of Prejudice And Discrimination As They Struggle For Legitimacy And Respect. By Jessie Redmon Fauset ; With A New Foreword By Thadious M. Davis. Includes Bibliographical References.",en,,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.95 Pounds, Width: 1 Inches",19.95,https://images.isbndb.com/covers/06/62/9781555530662.jpg,Success,39.0,12.4
0-915306-60-3,Granddaughters of Corn: portraits of Guatemalan women,"ANDERSON, MARILYN, photos (with text by Jonathan Garlock)","Willimantic, Curbstone Press",,1988,,Paperback,Photographs And Text Describing The Struggle For Human Rights In Guatemala And Central America. Marilyn Anderson And Jonathan Garlock. Bibliography: P. 123-124.,en,,Weight: 1.6 Pounds,0.0,https://images.isbndb.com/covers/66/02/9780915306602.jpg,Success,70.0,12.4
0-8135-1420-7,Shadowed Dreams: Women's Poetry of the Harlem Renaissance,,Rutgers University Press,264.0,1989-09-01,"Women, Women--Poetry, African American women, African American women--Poetry, American poetry--African American authors, American poetry, American poetry--New York (State)--New York, American poetry--Women authors, American poetry--20th century, Harlem Renaissance, PS591.N4 S54 1989, 811/.52/0809287",Paperback,"White Things -- The Sévignés -- Letter To My Sister -- Innocence -- Before The Feast At Shushan -- [terence Macswiney] -- Lady, Lady / Anne Spencer -- Prejudice -- Common Dust -- Calling Dreams -- Wishes -- The Suppliant -- Armageddon -- Your World -- Motherhood -- Smothered Fires -- The Heart Of A Woman / Georgia Douglas Johnson -- The Bird In The Cage -- The Baker's Boy -- Exodus / Effie Lee Newsome -- Northboun' / Lucy Ariel Williams -- Carry Me Back To Old Virginny / Elma Ehrlich Levinger -- Croweded Out / Rosalie M. Jonas -- Little Grey Dreams / Angelina Weld Grimke -- I Sit And Sew -- The Proletariat Speaks / Alice Dunbar Nelson -- Four Walls -- A Dark Actress, Somewhere / Blanche Taylor Dickinson -- The Palm Wine Seller / Gladys Mae Casely Hayford -- The Negro Laughs Back -- Secret / Mary Jenness -- Epitome / Ruth G. Dixon -- Nordic -- Chalk Dust / Lillian Byrnes -- Class Room / Virginia A. Houston -- A Brown Aesthete Speaks -- A Prayer / Mae V. Cowdery --^ The Lynching / Dorothea Mathews -- The Road / Helene Johnson -- Bottled -- Sonnet To A Negro In Harlem -- Poem -- Magalu -- My Race / Helene Johnson -- Heritage -- To Usward -- Song -- To A Dark Girl / Gwendolyn B. Bennett -- The Shining Parlor -- Black Faces -- Negro Laughter -- Black Baby / Anita Scott Coleman -- Baby Cobina / Gladys Mae Casely Hayford -- Lullaby / Aqua Laluah -- Rime For The Christmas Baby (at 48 Webter Place, Orange) -- Grapes: Still-life / Anne Spencer -- The Bronze Legacy (to A Brown Boy) -- Morning Light (the Dew-drier) / Effie Lee Newsome -- Heritage / Mae V. Cowdery -- Beauty / Octavia Beatrice Wynbush -- The True American / Georgia Douglas Johnson -- Oriflamme / Jessie Fauset -- To Keep The Memory Of Charlotte Forten Grimke, 1915 / Angelina Weld Grimke -- An Old Slave Woman / Joyce Sims Carrington -- Longings -- Exultation -- Insatiate -- Farewell -- Having Had You -- Some Hands Are Lovlie -- Poem ... For A Lover -- If I Must Know --^ Lines To A Sophisticate -- Dusk / Mae V. Cowdery -- To A Dark Dancer -- Night's Protege / Marjorie Marshall -- Joy -- Interim -- The Mask / Clarissa Scott Delany -- To Clarissa Scott Delany -- A Mona Lisa -- I Weep -- El Beso -- The Want Of You / Angelina Weld Grimke -- Rainy Season Love Song -- The Serving Girl / Gladys May Casely Hayford -- To E.j.j. -- Last Night / Ethel M. Caution -- Stars In Alabama -- Fragment -- Touche / Jessie Fauset -- Fantasy -- Secret -- Hatred / Gwendolyn B. Bennett -- Afterglow -- To A Young Wife -- I Want To Die While You Love Me / Georgia Douglas Johnson -- A Kiss Requested / Eda Lou Walton -- All Things Insensible -- Hunger / Kathleen Tankersley Young -- Ectasy / Virginia A. Houston -- Dark Dreaming / Dorothy Kruger -- Lines To A Nasturtium (a Lover Muses) -- At The Carnival / Anne Spencer -- Summer Matures -- Fulfillment / Helene Johnson -- At The Spring Dawn -- Dawn -- A Winter Twilight -- Dusk -- Grass Fingers -- The Black Finger --^ Tenebris / Angelina Weld Grimke -- Snow In October / Alice Dunbar-nelson -- October / Isabel Neill -- Autumn -- Desire -- Nostalgia / Marjorie Marshall -- December Portrait / Kathleen Tankersley Young -- Want -- Interlude -- The Wind Blows -- Four Poems / Mae V. Cowdery -- Portraiture / Anita Scott Coleman -- Locust Trees / Margaret L. Thomas -- Solace / Clarissa Scott Delany -- Substitution -- [god Never Planted A Garden] -- Creed / Anne Spencer -- [night Is Like An Avalanche] -- [skylines] / Bessie Mayle -- Mattinate -- Memory -- Wild Roses -- Sassafras Tea / Effie Lee Newsome -- After Reading Bryant's Line To A Waterfowl / Eloise Bibb Thompson -- The River / Ethel M. Caution -- Theft -- Night Comes Walking / Esther Popel -- Escape / Georgia Douglas Johnson -- What Do I Care For Morning -- Invocation -- Trees At Night / Helene Johnson -- To An Icicle / Blanche Taylor Dickinson -- Nocturne -- Quatrain 2 -- Street Lamps In Early Spring / Gwendolyn B. Bennett. Edited And With An Introduction By Maureen Honey. Bibliography: P. 233-238.",en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.82232423726 Pounds, Width: 0.7 Inches",0.0,https://images.isbndb.com/covers/42/08/9780813514208.jpg,Success,78.0,12.4
0-8090-3957-5,Double Identity: A Memoir,"Kubar, Zofia S.",Hill & Wang Pub,208.0,1989,"Jews, Persecutions, Holocaust, Jewish (1939-1945), Personal Narratives, Ethnic Relations",Hardcover,,en,First Edition,Weight: 5.4 Pounds,17.95,https://images.isbndb.com/covers/95/79/9780809039579.jpg,Success,94.0,12.4
0-8061-2200-5,"Medicine Women, Curanderas and Women Doctors","Bobette Perrone, H. Henrietta Stockell, Victoria Krueger",University of Oklahoma Press,252.0,1989,"Kahn, Annie, Moonwalker, Tu, Ywahoo, Dhyani, Herrera, Sabinita, Rodriguez, Gregorita , 1901-, Aragón, Jesusita , 1908-, Ward, Molly Radford, Patterson, Jane, Puck, Stirling, Mondanaro, Josette, Women healers--Cross-cultural studies, Women physicians--Cross-cultural studies, Medical anthropology, Indians of North America--Medicine, Physicians, Women, Anthropology, Medical, Medicine, Traditional, R692 .P47 1989, WB 50 AA1 P45m 1989, 610/.82",Hardcover,"The Stories Of Ten Women Healers Form The Core Of This Provocative Journey Into Cultural Healing Methods Utilized By Women. In A Truly Grass-roots Project, The Authors Take The Reader Along To Listen To The Voices Of Native American Medicine Women, Southwest Hispanic Curanderas, And Women Physicians As They Describe Their Healing Paths. This Book Will Fascinate Anyone Interested In The Relationship Between Illness And Healing-medical Practitioners And Historians, Patients, Anthropologists, Feminists, Psychologists, Psychiatrists, Theologians, Sociologists, Folklorists, And Others Who Seek Understanding About Our Relationship To The Forces Of Both Illness And Healing. Preface (p.xi) -- Acknowledgments (p.xvii) -- Bridges : An Introduction (p.3) -- Part One: Medicine Women -- Introduction (p.21) -- Annie Kahn: The Flower That Speaks In A Pollen Way (p.29) -- Tu Moonwalker : Apache Weaver Of Healing (p.47) -- Dhyani Ywahoo : Priestcraft Holder Of The Ani Gadoah Clan, Tsalagi (cherokee) Nation (p.57) -- Part Two: Las Curanderas -- Introduction (p.85) -- Savinita Herrera : Curandera Y Yerbera (p.99) -- Gregorita Rodriguez : Curandera Y Sobardora (p.107) -- Jesusita Aragon : Curandera Y Partera (p.115) -- Part Three: Women Doctors -- Introduction (p.123) -- Molly Radford Ward, M.d. (p.133) -- Jane Patterson, M.d. (p.143). Cont.): Stirling Puck, M.d. (p.149) -- Josette Mondanaro, M.d. (p.159) -- Part Four: The Dark Side Of Healing -- Witchcraft In History (p.169) -- Inside The Darkness : Three Cultural Views Of Witchcraft (p.177) -- Part Five: The Authors Speak -- Talking And Listening : Bobette Perrone (p.199) -- A Philosophy Of Comprehensive Healing : H. Henrietta Stockel (p.213) -- Reflections : Victoria Krueger (p.225) -- Notes (p.231) -- Bibliography (p.239) -- Index (p.245). By Bobette Perrone, H. Henrietta Stockel, Victoria Krueger. Includes Bibliographical References (p. 239-244) And Index.",en,First Edition,Weight: 1.09 Pounds,1.99,https://images.isbndb.com/covers/20/07/9780806122007.jpg,Success,39.0,12.4
0-7766-0226-8,Osteoporosis: The Long Road Back : One Woman's Story,"Horner, Pamela",Univ of Ottawa Pr,144.0,1989,,Paperback,,en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.5 Pounds, Width: 0.5 Inches",12.0,https://images.isbndb.com/covers/22/64/9780776602264.jpg,Success,44.0,12.4
1-85327-023-7,Title: Feminism and Censorship: The Current Debate (Ultra,"Chester, Gail; Dickey, Julienne (eds)",PRISM PRESS,288.0,1988,,Paperback,,en,1st Ed.,Weight: 0.000625 Pounds,0.0,https://images.isbndb.com/covers/02/39/9781853270239.jpg,Success,29.0,12.4
0-913111-26-0,Abortion Rights and Fetal 'Personhood',"Doerr, Edd",Centerline Pr,,1989,,Paperback,"Introduction / Edd Doerr -- Assaults On Choice / Fredrica F. Hodges -- Symbiosis, Biology, And Personalization / Marjorie Reiley Maguire -- Fetus As Person: A Biblical Perspective / Paul D. Simmons -- Legal Perspective On The Status Of The Fetus: Who Will Guard The Guardians? / Judith C. Rosen, With The Assistance Of Kate G. Turnbull -- Fetal 'personhood' And The Law: A Comment On Judith Rosen / Janet Benshoof -- Thinking About The Silent Scream: An Audio Documentary Produced By Patricia Jaworski -- Neuromaturation And The Moral Status Of Human Fetal Life / Michael J. Flower -- Personhood From A Neuroscientific Perspective / Michael V.l. Bennett -- Birth Ceremony As A Rite Of Passage Into Infant Personhood / Leigh Mintum -- When Does Life Begin? A Cross-cultural Perspective On The Personhood Of Fetuses And Young Children / Lynn M. Morgan -- Personality Profiles Of 'pro-choice' And 'anti-choice' Individuals And Cultures / James W. Prescott -- Summing Up The Linchpin Question: When Does A Human Become A Person, And Why? / Robert T. Francoeur. Edited By Edd Doerr & James W. Prescott. Includes Bibliographical References.",en,,Weight: 0.6 Pounds,12.95,https://images.isbndb.com/covers/12/60/9780913111260.jpg,Success,83.0,12.4
1-55017-000-7,Girls in the Last Seat Waving,"McCarthy, Maureen",Harbour Publishing,61.0,1989,,Paperback,,en,1,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.27998707274 Pounds, Width: 0.75 Inches",16.95,https://images.isbndb.com/covers/00/09/9781550170009.jpg,Success,98.0,12.4
63 76 -0 01 9,,,,,,,,,,,,,,Error,46.0,12.4
0-929730-08-9,,,,,,,,,,,,,,Error,78.0,12.4
1-55595-005-1,Eye to Eye: The Camera Remembers,"Ashton, Dore, Motherwell, Robert",Hudson Hills Pr,120.0,1989,,Paperback,,en,Not Indicated,Weight: 1.7 Pounds,19.95,https://images.isbndb.com/covers/00/57/9781555950057.jpg,Success,71.0,12.4
0-932499-66-X,Reader,"Gluck, Robert",Lapis Pr,59.0,1989,,Paperback,,en,,,0.0,https://images.isbndb.com/covers/96/60/9780932499660.jpg,Success,75.0,12.4
0 907343 09 0,,,,,,,,,,,,,,Error,65.0,12.4
0-19-558178-4,Yellow Pencils: Contemporary Poetry by New Zealand Women,,Oxford University Press,248.0,1989-01-05,,Paperback,"<p>In 1977, <b>Private Gardens</b>, a pioneering anthology of New Zealand women's poetry, appeared in print. Now eleven years later, we have a new thoroughly up-to-date anthology that spans the entire century and reveals how the boundaries of woman as poet have shifted and enlarged.<br>
 Helping to establish a literary history of New Zealand women, <b>An Anthology of Poetry by New Zealand Women</b> presents a body of work that represents not only the well-known poets—such as Lauris Edmond, Janet Frame, Keri Hulme, Riemke Ensing, Rachel McAlpine, Elizabeth Smither, and Heather Macpherson—but also a large selection of previously-unknown younger poets—including Michelle Leggott, Jenny Bornholdt, and Susan Allpress—who deserve recognition for their diversity, energy, and expansion of ideas.<br>
 Focusing on the exploration of identity, the business of being a poet, and the constructions and deconstructions of language, these poems raise many essential social, cultural, and political questions concerning the importance of gender in writing and publishing not only in New Zealand but throughout the world. They openly treat many taboo subjects and emotions, including menstruation, sex, pregnancy, rape, incest, anger and hostility, in order to exorcise past stereotypes. Using lovers, wives, mothers, and daughters as subjects in their poetry, the poets re-examine gender relationships and question received identities. Together, their voices reveal the woman poet's changing perception of herself and desire to maintain humanity amongst the dominating anxieties of the late twentieth century.</p>",en,,"Height: 8.31 Inches, Length: 5.44 Inches, Width: 0.63 Inches",13.95,https://images.isbndb.com/covers/17/82/9780195581782.jpg,Success,77.0,12.4
0-8070-6807-1,"The World, the Flesh, and Angels (Barnard New Women Poets Series)",Mary B. Campbell,Beacon Press,73.0,1989,"PS3553.A486 W67 1989, 811/.54",Paperback,Mary B. Campbell ; With An Introduction By Carolyn Forché.,en,,Weight: 0.3 Pounds,0.0,https://images.isbndb.com/covers/80/76/9780807068076.jpg,Success,77.0,12.4
0-04-445185-7,The Women's movement in Latin America: Feminism and the transition to democracy (Thematic studies in Latin America),"Jaquette, Jane S. \ (edited by)",Unwin Hyman,215.0,1989,"Women--Political activity--Case studies, Women--Political activity--South America--Case studies, Feminism--Case studies, Feminism--South America--Case studies, Democracy, Politics and government, HQ1236.5.S63 W66 1989, 305.4/2/098",Paperback,Edited By Jane S. Jaquette. Includes Index.,en,First Edition,Weight: 0.66579603124 Pounds,0.0,https://images.isbndb.com/covers/18/53/9780044451853.jpg,Success,34.0,12.4
0-08-036568-X,Feminist Perspectives on Peace and Peace Education (The Athene Series),"Brock-Utne, Birgit",Pergamon Press,199.0,1989,,Hardcover,,en,First Edition,,0.0,https://images.isbndb.com/covers/56/88/9780080365688.jpg,Success,16.0,12.4
0-8166-1778-3,"Unruly Practices: Power, Discorse, and Gender in Contemporary Social Theory","Fraser, Nancy",Univ Of Minnesota Press,216.0,2008-11-14,"Social Sciences, Gender Studies",Paperback,"Fraser (philosophy And Literature, Northwestern U.) Deals With Varied Forms Of Dominance And Subordination In Modern, Industrial, And Late- Capitalist Societies. She Considers State-bureaucratic Forms Of Organization, The Institutional Politics Of Knowledge And Expertise, And The Structure And Function Of Social-welfare Programs. Cloth Edition (unseen), $35. Annotation Copyrighted By Book News, Inc., Portland, Or",en,2,"Height: 9 Inches, Length: 6 Inches, Weight: 0.50044933474 Pounds, Width: 0.6 Inches",0.0,https://images.isbndb.com/covers/77/84/9780816617784.jpg,Success,34.0,12.4
0-919926-94-0,,,,,,,,,,,,,,Error,66.0,12.4
0-435-98810-7,The Boy Sandwich (Caribbean Writers Series),"Gilroy, Beryl",Heinemann,122.0,1989,,Paperback,"This book is currently out of stock with a ready about date of September 30, 1999In her second novel, Beryl Gilroy vividly conveys the ways in which three generations of a West Indian family have been affected by life in Britain. For the grandparents, confined to the tyranny of an old people's home, a collection of sepia photos and memories are a vital link to the Caribbean and a rosy past. Their recollections instill in their grandson, born in the UK and brought up in an environment of racial conflict, the desire to take the family back to their homeland and regain a sense of belonging.",en,,"Height: 8 Inches, Length: 5.25 Inches, Weight: 0.25 Pounds, Width: 0.5 Inches",9.95,https://images.isbndb.com/covers/81/04/9780435988104.jpg,Success,32.0,12.4
0-19-282699-9,Orient Express (Oxford Paperbacks),"Tartler, Grete",Oxford University Press,64.0,1989-12-14,,Paperback,"Grete Tartler is a Romanian, born in 1948, who has seven collections of poems published in Romania. Her family comes from Transylvania, and she has German ancestry. This is the first time a full volume has been devoted to her work in English, and with the benefit of a single translator.",en,,"Height: 8.5 Inches, Length: 5.31 Inches, Weight: 0.2 Pounds, Width: 0.195 Inches",10.95,https://images.isbndb.com/covers/69/92/9780192826992.jpg,Success,77.0,12.4
1-55017-004-X,Tales of the Cairds,"Cameron, Anne",Harbour Publishing,192.0,1989-01-01,"Social Sciences, Folklore & Mythology",Paperback,,en,1,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.67902376696 Pounds, Width: 0.6 Inches",0.0,https://images.isbndb.com/covers/00/47/9781550170047.jpg,Success,83.0,12.4
0-89950-370-5,Read All Your Life: A Subject Guide to Fiction,"Davis, Barbara Kerr",McFarland Publishing,296.0,1989,"Fiction, Stories, Plots, Etc, Themes, Motives",Hardcover,,en,,"Height: 9.5 Inches, Length: 6.25 Inches, Weight: 1.3007273458 Pounds, Width: 1 Inches",39.95,https://images.isbndb.com/covers/37/07/9780899503707.jpg,Success,30.0,12.4
0-08-036567-1,Feminist Perspectives on Peace and Peace Education (Athene),Birgit Brock-Utne,Pergamon Press,220.0,1989,,Paperback,By Birgit Brock-utne. Includes Index. Bibliography: P. 177-192.,en,1,Weight: 0.75 Pounds,0.0,https://images.isbndb.com/covers/56/71/9780080365671.jpg,Success,16.0,12.4
0-8240-7543-9,"American Women's Magazines : An Annotated Historical Guide (Garland Reference Library of the Humanities, 789)",Nancy K Humphreys,Garland Publishing,303.0,1989-02-01,"Women's periodicals, American--History, Women's periodicals, American--History--Bibliography, Women--Periodicals, Women--United States--Periodicals--Bibliography, Feminism--Periodicals, Feminism--United States--Periodicals--Bibliography, Women's rights, Women's rights--United States--Bibliography, Women's studies, Women's studies--United States--Bibliography, Z6944.W6 H85 1989, PN4879, 015.73034/088042",Hardcover,Nancy K. Humphreys. Includes Index.,en,,"Height: 10 Inches, Length: 8 Inches, Width: 2 Inches",14.3,https://images.isbndb.com/covers/54/39/9780824075439.jpg,Success,31.0,12.4
0-86091-931-5,Women's Oppression Today: The Marxist/Feminist Encounter (Cognition),"Barrett, Michele",Verso,304.0,1989-02-17,,Paperback,"In this classic work, Barrett addresses crucial questions concerning the construction of femininity and the relationship between feminism and socialism.",en,Revised ed.,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.95019234922 Pounds, Width: 0.65 Inches",24.95,https://images.isbndb.com/covers/93/15/9780860919315.jpg,Success,35.0,12.4
0-08-037457-3,The Sexual liberals and the attack on feminism (The Athene series),,Pergamon Press,244.0,1990,"Feminism--Congresses, Feminism--United States--Congresses, Women's rights, Women's rights--United States--Congresses, Sexual ethics, Sexual ethics--United States--Congresses, Pornography--Social aspects, Pornography--Social aspects--United States--Congresses, HQ1403 .S49 1990, HQ1403 .S49 1989, 305.4/2/0973",Paperback,"Liberalism And The Death Of Feminism / Catharine A. Mackinnon -- Sexology And Antifeminism / Sheila Jeffreys -- Woman-hating Right And Left / Andrea Dworkin -- Making An Issue Of Incest / Louise Armstrong -- Taking Our Eyes Off The Guys / Sonia Johnson -- Family Matters / Ann Jones -- Confronting The Liberal Lies About Prostitution / Evelina Giobbe -- The New Reproductive Technologies / Gena Corea -- Mothers On Trial / Phyllis Chesler -- Sexual And Reproductive Liberalism / Janice G. Raymond -- In The Best Interest Of The Sperm / Pauline B. Bart -- Abortion And Pornography / Twiss Butler -- When Women Defend Pornography / Dorchen Leidholdt -- Eroticizing Women's Subordination / Sheila Jeffreys -- Resistance / Andrea Dworkin -- Sex Resistance In Heterosexual Arrangements / Southern Women's Writing Collective -- Toward A Feminist Praxis Of Sexuality / Wendy Stock -- Sexual Liberalism And Survivors Of Sexual Abuse / Valerie Heller -- The Many Faces Of Backlash. Edited By Dorchen Leidholdt And Janice G. Raymond. Essays Which Originated As Speeches And Panel Presentations At A Conference On April 6, 1987, At The New York University Law School. Includes Bibliographical References And Index.",en,First Edition,Weight: 0.79 Pounds,0.0,https://images.isbndb.com/covers/45/74/9780080374574.jpg,Success,16.0,12.4
