ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
2306 7 0 37 2,,,,,,,,,,,,,,Error,13,8.4
0 1 2 08 -6 1,,,,,,,,,,,,,,Error,46,8.4
0 0 0- - - -4,,,,,,,,,,,,,,Error,9,8.4
68139 60626-8,,,,,,,,,,,,,,Error,54,8.4
0-918393-16-7,The Marriage Bargain: Women and Dowries in European History,Marion A. Kaplan,Harrington Park Press,196.0,1985-05-01,,Paperback,"From Brideprice To Dowry In Mediterranean Europe / Diane Owen Hughes -- Women, Dowries, And Capital Investment In Thirteenth-century Siena / Eleanor S. Riemer -- Trousseau As Treasure: Some Contradictions Of Late Nineteenth-century Change In Sicily / Jane Schneider -- For Love Or Money: The Marriage Strategies Of Jews In Imperial Germany / Marion A. Kaplan -- Dowry In Modern Greece: An Institution At The Crossroads Between Persistence And Decline / Jane Lambiri-dimaki. Edited By Marion A. Kaplan. Reprint. Originally Published: New York : Institute For Research In History : Haworth Press, 1985. Includes Bibliographical References And Index.",en,,"Height: 8.5 inches, Length: 5.75 Inches, Weight: 0.6503636729 Pounds, Width: 0.75 inches",42.5,https://images.isbndb.com/covers/31/66/9780918393166.jpg,Success,46,8.4
0-930044-74-6,The Lesbian Periodicals Index,"Potter, Clare",Naiad Pr,413.0,1986,"Lesbianism, Lesbianism--Bibliography, Lesbianism--Periodicals, Lesbianism--United States--Periodicals--Indexes, HQ75.6.U5 P68 1986",Paperback,Compiled & Edited By Clare Potter. Includes Index.,en,,"Height: 11 Inches, Length: 8.5 Inches, Width: 0.75 Inches",29.95,https://images.isbndb.com/covers/47/49/9780930044749.jpg,Success,30,8.4
0-918393-07-8,"Women Changing Therapy: New Assessments, Values, and Strategies in Feminist Therapy","Robbins, Joan H, Siegel, Rachel J",Routledge,260.0,1985-04-01,,Paperback,"Edited By Joan Hamerman Robbins, Rachel Josefowitz Siegel. Reprint. Originally Published: New York : Haworth Press, C1983. Has Also Been Published As Women & Therapy, Volume 2, Numbers 2/3 Summer/fall 1983--t.p. Verso. Includes Bibliographies.",en,1,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.8487797087 Pounds, Width: 0.75 Inches",29.95,https://images.isbndb.com/covers/30/74/9780918393074.jpg,Success,46,8.4
0-910923-21-3,Saint,"Bell, Christine",Pineapple Press,236.0,1985-11-01,"Americans, Americans--Latin America--Fiction, PS3552.E489 S26 1985",Hardcover,By Christine Bell.,en,First Edition,"Height: 8.6 Inches, Length: 5.79 Inches, Weight: 1 Pounds, Width: 0.92 Inches",14.95,https://images.isbndb.com/covers/32/17/9780910923217.jpg,Success,55,8.4
0-89594-175-9,Winter's edge,"Miner, Valerie",Crossing Press,184.0,1985,"City And Town Life, Fiction, Friendship, Violence, Women",Paperback,Valerie Miner.,en,,Weight: 0.4 Pounds,0.0,https://images.isbndb.com/covers/17/56/9780895941756.jpg,Success,6,8.4
00332233679 0,,,,,,,,,,,,,,Error,13,8.4
1985 032366 9,,,,,,,,,,,,,,Error,13,8.4
