ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
1-56341-025-7,The Black Back-Ups: Poetry,"Rushin, Kate",Firebrand Books,93.0,1993-02,,Paperback,"This Book Is A Collection Of Kate Rushin's Poetry. The Author Attempts To Capture The Faces, Voices, Feelings, Words, And Stories Of Her African-american Family, People In The Neighborhood And Town Where She Grew Up. The Ancestors -- The Black Back-ups -- The Breast Milk Poem -- The Bridge Poem -- Cabin Fever -- Camden, New Jersey -- Comparative History: Our Stories -- The Construction Workers -- The Coward -- Everybody Says Miss Lindy Brown Is A Witch -- Family Tree -- Gramom And My Great-aunt Rachel Sit At The Kitchen Table -- Have You Seen Them? -- Home -- Horace Chandler Wasn't Quite Right -- I Am Afraid Of The Noise So My Aunt Hilda Rides -- I Never See You -- I've Got Something To Say About This: A Survival Incantation -- If I Were An Epic Poem -- In Answer To The Question: Have You Ever Considered Suicide -- The Invisible Woman -- It Was In Ibadan -- It's The Saturday Morning Before School Starts -- Making Way For Sister -- Miss Mary 'n' Martha Run The Little Candy Store -- A Northern Ohio Love Poem -- The Old Woman With The Ramrod Back Looks Me Up -- One Day At The Museum Of Natural History -- One Sunday Even Junie Hightower Gets Saved -- Our Second-grade Teacher, Mrs. Ionelli, -- A Pacifist Becomes Militant And Declares War -- Penny Has Freckles And Red Hair And A Process. -- Poppy Sits In His Armchair In The Corner With His Bad Leg -- Reading Lists -- Reba Is A State Child And What You Call Fast. -- Rosa Revisited -- Ruby Laughs Too Loud, Drinks Too Much -- Sundays. After Church. In The Summertime. -- Syracuse, By Night, In Transit -- They Stand On The Sidelines, My Uncles -- The Tired Poem: .. Unemployed Black Professional Woman -- To Be Continued -- The Tv Will Not Come On Until You Put A Quarter In -- Up From The Ladder -- We Play In The Do-it-yourself Family Rooms -- Wednesday Night At Mt. Calvary Evening Youth Service -- When An Old Man Dies -- When I Came Home -- When My Gramom Got Baptized At Grace Temple -- Whenever There's A Thunderstorm, My Aunt Puts On Her -- Why I Like To Go Places: Flagstaff, Arizona, June 1978. By Kate Rushin.",en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.25 Pounds, Width: 0.25 Inches",9.95,https://images.isbndb.com/covers/02/53/9781563410253.jpg,Success,82.0,15.5
0-06-020269-6,Cherokee Bat and the Goat Guys,"Block, Francesca Lia",Harpercollins Childrens Books,116.0,1992,"Rock Music, Fiction, Bands (music)",Hardcover,"With Their Parents Away, Four Young People Form A Rock Band That Becomes Wildly Popular, Carrying Them Into A Freer Life Than They Can Cope With.",en,First Edition,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.3 Pounds, Width: 0.75 Inches",14.95,https://images.isbndb.com/covers/26/99/9780060202699.jpg,Success,35.0,15.5
0-87830-033-3,The Classical Monologue: Women,,Theatre Arts Books,144.0,1992,"Monologues, Acting, Auditions, Women, Drama",Paperback,,en,,"Height: 7.75 Inches, Length: 0.5 Inches, Weight: 1.01 Pounds, Width: 5.25 Inches",11.99,https://images.isbndb.com/covers/03/34/9780878300334.jpg,Success,103.0,15.5
0-87773-561-1,"Men's Dreams, Men's Healing","Hopcke, Robert H.",Shambhala,220.0,1990-11-21,,Paperback,"A Dream Of Ants And Spiders : Men And Feelings -- The Dream Of The Adolescent Cop : Men And Authority -- From Iron Lung To Ménage à Trois : Heterosexual Men, Femininity, And The Anima -- Dreams Of The Dark Young Man : Gay Men, Masculinity, And The Male Anima -- The Dream Of The Italian Father : Fatherhood As Embodiment And Redemption -- The Dream Of A Daughter's Baptism : Fatherhood As Initiation And Relationship. Robert H. Hopcke. Includes Bibliographical References (p. [207]-210) And Index.",en,First Edition,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 0.6724098991 Pounds, Width: 0.75 Inches",13.0,https://images.isbndb.com/covers/56/18/9780877735618.jpg,Success,79.0,15.5
0-06-250194-1,"Outercourse: The be-dazzling voyage : containing recollections from my Logbook of a radical feminist philosopher (be-ing an account of my time/space travels and ideas--then, again, now, and how)","Daly, Mary","Harper Collins, 1992",477.0,1992,,Hardcover,"This Extraordinary Book - The Resplendent Philosophical Autobiography Of The World's Foremost Radical Feminist Philosopher - Offers An Imaginative Chronicle Of Momentous Moments In Mary Daly's A-mazing Voyage. Daly Sees Her Work As That Of A Pirate Righteously Plundering Treasures Of Knowledge That Have Been Stolen And Hidden From Women. In This Inventive Blend Of Autobiography And Visionary Philosophy, She Reveals Her Struggles To Smuggle Back These Treasures And To Distinguish Them From Their Mindbinding Trappings. As Daly Unfolds Her Be-dazzling Voyage, Sparkling With True Adventure Stories And Philosophical Insights, She Invites Readers To Time Travel With Her Across The Vast Realm Of The Subliminal Sea Into Four Spiral Galaxies. This Is A Courageous Journey Which Involves Leaping Beyond The Mental, Physical, Emotional, And Spiritual Walls Of Patriarchy And, Through The Process Of Re-membering, Coming Into The Fullness Of The Expanding Now. Outercourse Brilliantly Recounts Daly's Debunking Of Patriarchal Thought And Blazes New Paths To Freedom By Enabling Women To Dis-cover The Hidden Connections That Make Sense Of Their Lives. Bespeaking: Moments Of Prophecy And Promise (oh! 1970) -- Befalling: Moments Of Breakthrough And Recalling (1971-1974) -- Bewitching: Moments Of Spinning (1975-1987) -- Bedazzling Now: Moments Of Momentous Remembering (off The Calendar, Off The Clock) -- Great Summoning And The Great Summation. Mary Daly. A Partial List Of Publications By Mary Daly: P. 455-458. Includes Bibliographical References (p. 417-454) And Index.",en,First Edition,"Height: 9.52 Inches, Length: 1.52 Inches, Weight: 2.3 Pounds, Width: 6.37 Inches",0.0,https://images.isbndb.com/covers/19/43/9780062501943.jpg,Success,96.0,15.5
0-8020-0654-6,,,,,,,,,,,,,,Error,92.0,15.5
0-0624626-4-0,,,,,,,,,,,,,,Error,83.0,15.5
0-415-90652-0,Women in Movement: Feminism and Social Action (Revolutionary Thought and Radical Movements),"Rowbotham, Sheila",Routledge,390.0,1992-11-10,"Feminism--History, Women radicals--History, Women political activists--History, Women social reformers--History, HQ1154 .R769 1992, 305.42",Paperback,By Sheila Rowbotham. Includes Bibliographical References And Index.,en,,"Height: 9 Inches, Length: 6 Inches, Weight: 1.2 Pounds, Width: 1 Inches",0.0,https://images.isbndb.com/covers/65/24/9780415906524.jpg,Success,103.0,15.5
0-06-063124-4,Come Home!: Reclaiming Spirituality and Community As Gay Men and Lesbians,"Glaser, Chris",HarperCollins,216.0,1990,"Gays--Religious life, Homosexuality--Religious aspects--Christianity, Lesbianism--Religious aspects--Christianity, Lesbians--Religious life, BV4596.G38 G57 1990, 208/.664",Paperback,Chris Glaser. Includes Bibliographical References.,en,First Edition,Weight: 0.69 Pounds,0.0,https://images.isbndb.com/covers/12/46/9780060631246.jpg,Success,80.0,15.5
1-85649-076-9,A Matter of Honour: Experiences of Turkish Women Immigrants (Inquiry),"Kocturk, Tahire",Zed Books,160.0,1992-10-01,,Paperback,Tahire Kocturk. Includes Bibliographical References (p. [132]-141) And Index.,en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.46 Pounds, Width: 0.370078 Inches",32.95,https://images.isbndb.com/covers/07/64/9781856490764.jpg,Success,92.0,15.5
0-7043-4902-7,"You Worry Me Tracey, You Really Do!","Martin, Angela",The Women's Press,96.0,1987,,Paperback,,en,First Edition,Weight: 0.1763698096 Pounds,0.0,https://images.isbndb.com/covers/90/25/9780704349025.jpg,Success,55.0,15.5
0-415-90451-X,Feminist Epistemologies (Thinking Gender),,Routledge,324.0,1992-12-21,,Paperback,Edited And With An Introduction By Linda Alcoff And Elizabeth Potter. Includes Bibliographical References (p. 295-301) And Index.,en,1,"Height: 9.02 Inches, Length: 5.98 Inches, Weight: 1.3007273458 Pounds, Width: 0.73 Inches",0.0,https://images.isbndb.com/covers/45/13/9780415904513.jpg,Success,102.0,15.5
0-395-62134-8,Finding My Voice,Marie G. Lee,Houghton Mifflin Harcourt,165.0,1992,"Korean Americans, Juvenile Fiction, Fiction, High Schools, Schools, Parent And Child, College Choice, Prejudices",Hardcover,"As She Tries To Enjoy Her Senior Year And Choose Which College She Will Attend, Korean American Ellen Sung Must Deal With The Prejudice Of Some Of Her Classmates And Pressure From Her Parents To Get Good Grades.",en,First Edition,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.75 Pounds, Width: 0.75 Inches",13.95,https://images.isbndb.com/covers/13/49/9780395621349.jpg,Success,89.0,15.5
1-56341-030-3,Stone Butch Blues: A Novel,"Feinberg, Leslie",Firebrand Books,301.0,1993,"Transsexuals, Transsexuals--Fiction, Coming out (Sexual orientation), Coming out (Sexual orientation)--Fiction, Transgender people, Transgender people--Fiction, Lesbians, Lesbians--Fiction, PS3556.E427 S7 1993, 813/.54",Hardcover,Jess Goldberg Decides To Come Out As A Butch In The Bars And Factories Of The Prefeminist '60s And Then To Pass As A Man In Order To Survive When She Is Left Without Work Or A Community In The Early '70s. Leslie Feinberg.,en,First Edition,"Height: 8.75 Inches, Length: 5.75 Inches, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/03/07/9781563410307.jpg,Success,82.0,15.5
1-55597-173-3,The Sacraments of Desire: Poems,"Gregg, Linda",Graywolf Press,88.0,1992-10-01,,Paperback,,en,Reprint,"Height: 9 Inches, Length: 5.999988 Inches, Weight: 0.36 Pounds, Width: 0.23 Inches",12.0,https://images.isbndb.com/covers/17/31/9781555971731.jpg,Success,90.0,15.5
0-929005-31-7,A Ghost in My Mirror,"Hebert, Marie-Francine",Second Story Press,54.0,1992-06-12,,Paperback,,en,Illustrated,"Height: 7.47 Inches, Length: 5.23 Inches, Weight: 0.15873282864 Pounds, Width: 0.21 Inches",4.95,https://images.isbndb.com/covers/53/17/9780929005317.jpg,Success,54.0,15.5
0-920544-93-2,The Cracks,"Dandurand, Anne",Inbook,142.0,1997,,Paperback,,en,First Edition,"Height: 8.75 Inches, Length: 5.5 Inches, Width: 0.5 Inches",11.95,https://images.isbndb.com/covers/49/38/9780920544938.jpg,Success,90.0,15.5
0-941300-19-6,Mega,"Holmes, B. L.",Mother Courage Pr,,1991,,Paperback,,en,,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.5 Pounds, Width: 0.5 Inches",8.95,https://images.isbndb.com/covers/01/93/9780941300193.jpg,Success,84.0,15.5
0-86571-214-X,How to Tell the Difference: A Checklist for Evaluating Native American Children's Books,"Slapin, Beverly, Gonzales, Rosemary",New Society Pub,,1991,Literary Criticism,Paperback,,en,,"Height: 11 Inches, Length: 8.5 Inches, Weight: 0.24912235606 Pounds, Width: 0.25 Inches",0.0,https://images.isbndb.com/covers/21/40/9780865712140.jpg,Success,33.0,15.5
0-19-276109-9,Tasty Poems,"Bennett, Jill",Oxford University Press,28.0,1992,,Paperback,,en,,"Height: 8.38 Inches, Length: 8.31 Inches, Weight: 0.49163084426 Pounds, Width: 0.343 Inches",9.95,https://images.isbndb.com/covers/10/95/9780192761095.jpg,Success,93.0,15.5
0-941300-18-8,Hodag Winter,"Wiese, Deborah",Mother Courage Pr,197.0,1991,,Paperback,,en,First Edition,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.52 Pounds, Width: 0.5 Inches",8.95,https://images.isbndb.com/covers/01/86/9780941300186.jpg,Success,84.0,15.5
1-55597-169-5,The Graywolf Annual Nine: Stories from the New Europe,,Graywolf Press,205.0,1992-10-01,,Paperback,,en,2nd,"Height: 8.5 Inches, Length: 5.25 Inches, Weight: 0.6 Pounds, Width: 0.75 Inches",11.0,https://images.isbndb.com/covers/16/94/9781555971694.jpg,Success,90.0,15.5
0-345-37500-9,The Ragged World,"Moffett, Judith",Del Rey,276.0,1992-04-22,,Mass Market Paperback,,en,,"Height: 6.75 Inches, Length: 4.25 Inches, Weight: 0.3438 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/50/01/9780345375001.jpg,Success,77.0,15.5
1-56280-029-9,A Dooryard Full of Flowers and Other Short Pieces,"Miller, Isabel",Naiad Pr,160.0,1993,"Lesbians, Lesbians--Fiction, PS3563.I39 D66 1993, 813/.54",Paperback,"A short-story collection from the author of one of the most cherished lesbian novels of all time, this contains the continuation of Isabel MillerÆs classic Patience and Sarah.",en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.45 Pounds, Width: 0.75 Inches",9.95,https://images.isbndb.com/covers/02/91/9781562800291.jpg,Success,85.0,15.5
1-56280-029-9,A Dooryard Full of Flowers and Other Short Pieces,"Miller, Isabel",Naiad Pr,160.0,1993,"Lesbians, Lesbians--Fiction, PS3563.I39 D66 1993, 813/.54",Paperback,"A short-story collection from the author of one of the most cherished lesbian novels of all time, this contains the continuation of Isabel MillerÆs classic Patience and Sarah.",en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.45 Pounds, Width: 0.75 Inches",9.95,https://images.isbndb.com/covers/02/91/9781562800291.jpg,Success,107.0,15.5
1-55885-052-X,"Heartbeat, Drumbeat","Hernandez, Irene B",Arte Publico Press,134.0,1992-01-01,"Teen Fiction - Girls & Young Women, Fiction - Native Americans, Teen Fiction - Peoples & Cultures",Paperback,"<p>A young woman finds the course of her life influenced by her Navajo and Mexican heritage and especially by an older Navajo woman and a young Indian lawyer.</p><h3>Publishers Weekly</h3><p>Morgana Cruz has always felt herself caught between the worlds of her Navajo mother and her Mexican father. But when her Navajo spiritual teacher, Isadora, dies, Morgana is brought closer to her Native American roots and to a mysterious man named Eagle Eyes. The two fight their attraction for each other but are thrown together time and again as Morgana develops Rocky Mountain spotted fever, faces her father's possible death after a bear mauling,stet comma and copes with the sudden death of her mother. Except for the Navajo rituals, which Beltran-Hernandez writes about lovingly and with a fine eye for detail, the novel seems rather contrived and rushed. Character development is sacrificed to some notion of ``magnetic attraction,'' while the story's tragic events swirl around Morgana in the space of a mere month and a half. Ages 12-up. (July)</p>",en,First Edition,"Height: 8.5 Inches, Length: 5.43 Inches, Weight: 0.4 Pounds, Width: 0.41 Inches",1.99,https://images.isbndb.com/covers/05/21/9781558850521.jpg,Success,90.0,15.5
0-689-31761-1,"Wild Magic (Immortals, The)","Pierce, Tamora",Atheneum,208.0,1992-10-31,,Hardcover,"The Mage Numair, The Knight Alanna, And Queen Thayet Enlist Thirteen-year-old Daine's Help To Battle The Dreadful Immortal Creatures That Have Recently Begun To Attack The Kingdom Of Tortall.",en,First Edition,"Height: 8.75 Inches, Length: 6 Inches, Weight: 1.0692419707 Pounds, Width: 1.25 Inches",17.0,https://images.isbndb.com/covers/76/13/9780689317613.jpg,Success,78.0,15.5
11 6 5 2 21 3,,,,,,,,,,,,,,Error,57.0,15.5
0-02-743785-X,The Case of the Weeping Witch: A McGurk Fantasy,"Hildick, E. W.",Macmillan Publishing Company,158.0,1992,Literary Collections,Hardcover,,en,,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.75 Pounds, Width: 1 Inches",15.0,https://images.isbndb.com/covers/78/50/9780027437850.jpg,Success,78.0,15.5
0-89793-116-5,"Helping Teens Stop Violence: A Practical Guide for Counselors, Educators, and Parents","Creighton, Allan",Hunter House,176.0,1993-01-28,,Paperback,"<p>Based on programs developed by the Oakland Men's Project, this book offers a proactive, multicultural approach for getting at the roots of violent behavior. The activities and workshops described in the book explore how violence manifests in families and dating; how issues of race, gender, and age are involved; and how teens can work to stop the violence in their lives. It includes curricula for classrooms and support groups, and strategies to support peer counselors and help abused teens.</p>",en,Revised ed.,"Height: 9.25 Inches, Length: 7.5 Inches, Weight: 0.74 Pounds, Width: 0.36 Inches",19.95,https://images.isbndb.com/covers/11/68/9780897931168.jpg,Success,92.0,15.5
0-8037-1040-2,Amazing Grace (Grace-picture Books),"Hoffman, Mary",Dial Books,32.0,1991-09-02,,Hardcover,"<p>grace Can Do Or Be Anything She Wants To Be! Now Grace S Aspirations Come To Life With Paper Dolls That Make It Possible For Children And Adults To Dress Her In Many Of The Roles She Plays In The Best-selling Book <em>amazing Grace.</em> <em>amazing Grace Paper Dolls</em> Will Provide Children With Hours Of Fun, While At The Same Time Encouraging Them To Develop Confidence And Self-esteem. For Optimum Sales Appeal, Several Enhancements Have Been Included: - A Press-out Theater Trunk For Storing The Entire Wardrobe - A Stage Backdrop Featuring A Foil Spotlight To Show How Grace Will Look On Stage Playing Any Of Her Many Roles - A Special Page For Designing And Coloring One S Own Creations</p><h3>publishers Weekly</h3><p>``grace Was A Girl Who Loved Stories.'' Empowered By The Strength Of Her Imagination And The Love Of Her Mother And Nana, This Dramatic, Creative Girl Constantly Adopts Roles And Identities: Joan Of Arc, Anansi The Spider, Hiawatha, Mowgli, Aladdin. When Her Class Plans A Presentation Of Peter Pan , ``grace Knew Who She Wanted To Be.'' She Holds Fast Despite Her Classmates' Demurrals; Nana, Meanwhile, Reminds Her Granddaughter That She Can Do Anything She Imagines. When Nana Takes Grace To See A Famous Black Ballerina--``from Back Home In Trinidad''--the Determined Youngster Is Aroused By The Performance, And Wins The Role Of Her Dreams. Featuring Colloquial Dialogue And Endearing Characters, Hoffman's ( My Grandma Has Black Hair ) Tale Is Truly Inspiring. First-timer Birch Contributes Evocative, Carefully Detailed Watercolor Paintings, Which Add Their Own Share Of Emotional Power And Personal Passion. Ages 4-8. (sept.)</p>",en,First Edition,"Height: 10.94 Inches, Length: 8.88 Inches, Weight: 0.85 Pounds, Width: 0.34 Inches",17.99,https://images.isbndb.com/covers/04/05/9780803710405.jpg,Success,38.0,15.5
200 5 3 2 2 1,,,,,,,,,,,,,,Error,57.0,15.5
0-940975-26-2,"Book of Black Heroes: Great Women in the Struggle (New, Updated Edition)","Toyomi Igus, Venorica Freeman Ellis, Valerie Wilson Wesley, Diane Patrick",Just Us Books,107.0,2018-11-19,,Paperback,,en,First Edition,"Height: 11 Inches, Length: 8.5 Inches, Weight: 0.7 Pounds, Width: 0.5 inches",12.95,https://images.isbndb.com/covers/52/62/9780940975262.jpg,Success,27.0,15.5
0-940975-26-2,"Book of Black Heroes: Great Women in the Struggle (New, Updated Edition)","Toyomi Igus, Venorica Freeman Ellis, Valerie Wilson Wesley, Diane Patrick",Just Us Books,107.0,2018-11-19,,Paperback,,en,First Edition,"Height: 11 Inches, Length: 8.5 Inches, Weight: 0.7 Pounds, Width: 0.5 inches",12.95,https://images.isbndb.com/covers/52/62/9780940975262.jpg,Success,37.0,15.5
1-56280-031-0,Silverlake Heat,"Schmidt, Carol",Naiad Pr,226.0,1993,,Paperback,"Meet Laney Samms, on the very morning when her life will change forever. Laney is plunged into an undreamed-of foment of darkness, homicide and passion when she gets involved with a married woman and a homicide.",en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.65 Pounds, Width: 0.75 Inches",9.95,https://images.isbndb.com/covers/03/14/9781562800314.jpg,Success,85.0,15.5
1-56280-031-0,Silverlake Heat,"Schmidt, Carol",Naiad Pr,226.0,1993,,Paperback,"Meet Laney Samms, on the very morning when her life will change forever. Laney is plunged into an undreamed-of foment of darkness, homicide and passion when she gets involved with a married woman and a homicide.",en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.65 Pounds, Width: 0.75 Inches",9.95,https://images.isbndb.com/covers/03/14/9781562800314.jpg,Success,107.0,15.5
0-88961-147-5,Jin Guo: Voices of Chinese Canadian Women,Chinese Canadian National Council's Women's Book Staff,Canadian Scholars Press,353.0,1993,"Chinese--History, Chinese--Canada--History, Chinese, Chinese--Canada--Biography, Women immigrants, Women immigrants--Canada--Biography, Emigration and immigration--History, F1035.C5 J56 1992, 971/.004951",Paperback,"The value of oral history lies in the truth of experience; from the silence of exclusion, racism and sexism, Jin Guo resounds strongly and clearly.",en,First Edition,"Height: 8.48 Inches, Length: 5.54 Inches, Weight: 0.75 Pounds, Width: 0.68 Inches",24.95,https://images.isbndb.com/covers/14/74/9780889611474.jpg,Success,88.0,15.5
0-929005-38-4,Katherine and the Garbage Dump,"Morris, Martha",Second Story Pr,24.0,1992,,Paperback,,en,,"Height: 8.5 Inches, Length: 8.5 Inches, Weight: 0.2 Pounds, Width: 0.25 Inches",12.95,https://images.isbndb.com/covers/53/86/9780929005386.jpg,Success,54.0,15.5
0-943233-36-4,"Wild Women: Crusaders, Curmudgeons, and Completely Corsetless Ladies in the Otherwise Virtuous Victorian Era (For Fans of Women of Means and Women Who Run with the Wolves)","Stephens, Autumn",Conari Press,256.0,1992-11-15,"Political & Legal Figures - Women's Biography, Political Activists & Social Reformers - U.S. Political Biography, Radicals & Extremists - Biography",Paperback,A fascinating and hilarious glimpse into the lives of 150 nineteenth-century American women who refused to whittle themselves down to the Victorian model of proper womanhood.                        <p>A fascinating and sometimes humorous glimpse into the lives of 150 19th-century American women who refused to whittle themselves down to the Victorian model of proper womanhood. 50-black-and-white photos.</p>,en,1st Paperback Edition,"Height: 7 Inches, Length: 7 Inches, Weight: 0.75 pounds, Width: 0.75 Inches",14.95,https://images.isbndb.com/covers/33/69/9780943233369.jpg,Success,91.0,15.5
0-8118-0215-9,Frida Kahlo: the Camera Seduced,"Stellweg, Carla",Chronicle Books,128.0,1992-06-01,"PortraitsKahlo, Frida, ND259.K33 F7 1992, 759.972",Paperback,A Collection Of Photographs By A Diverse Group Of Photographers Of The Famous Mexican Artist Along With A Short Essay. Photographs By Ansel Adams ...[et Al.] ; Memoir By Elena Poniatowska ; Essay By Carla Stellweg. A Lookout Book. Includes Bibliographical References (p. 124).,en,First Trade Paperback,"Height: 11.35 Inches, Length: 9.26 Inches, Weight: 1.5652820602 Pounds, Width: 0.45 Inches",0.0,https://images.isbndb.com/covers/21/54/9780811802154.jpg,Success,75.0,15.5
0-415-07188-7,Mothers Surviving Child Sexual Abuse,Carol-Ann. Hooper,Routledge,240.0,1992-10-22,"Sexually abused children--Family relationships--Case studies, Sexually abused children--United States--Family relationships--Case studies, Incest victims--Family relationships--Case studies, Incest victims--United States--Family relationships--Case studies, Mothers--Attitudes--Case studies, Mothers--United States--Attitudes--Case studies, HV6570.7 .H66 1992, 362.7/63/0973",Paperback,Carol-ann Hooper. Simultaneously Published In The Usa And Canada. Includes Bibliographical References (p. [183]-194) And Index.,en,,"Height: 10 Inches, Length: 8 Inches, Weight: 0.6172943336 Pounds, Width: 2 Inches",0.0,https://images.isbndb.com/covers/18/88/9780415071888.jpg,Success,104.0,15.5
0-938179-32-2,Recovering from Sexual Abuse and Incest: A Twelve-Step Guide,"Gust, Jean, Sweeting, Patricia D.",Mills & Sanderson Pub,182.0,1992,,Paperback,,en,,"Height: 8 Inches, Length: 5.5 Inches, Weight: 0.54895103238 Pounds, Width: 0.25 Inches",9.95,https://images.isbndb.com/covers/93/20/9780938179320.jpg,Success,92.0,15.5
