ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-935312-92-7,Seeds,"Leonard, Ann",The Feminist Press at CUNY,256.0,1990,"Women in development--Case studies, Women in development--Developing countries--Case studies, HQ1240.5.D44 S43 1989, 305.42/09172/4",Hardcover,Edited By Ann Leonard ; Introduction By Adrienne Germain ; Afterwords By Marguerite Berger ... [et Al.]. Originally Published In A Pamphlet Series Seeds.,en,3,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.2 Pounds, Width: 1 Inches",35.0,https://images.isbndb.com/covers/29/28/9780935312928.jpg,Success,62.0,12.6
0-380-70807-8,The Truth About Lorin Jones,"Lurie, Alison",Avon Books,,1990,,Paperback,,en,Reprint,"Height: 8 Inches, Length: 5.5 Inches, Weight: 0.65 Pounds, Width: 1 Inches",11.0,https://images.isbndb.com/covers/80/79/9780380708079.jpg,Success,80.0,12.6
0-8161-4933-X,Silver (Thorndike Press Large Print Paperback Series),"Wolitzer, Hilma",G K Hall & Co,384.0,1990,,Paperback,,en,,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.15 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/93/39/9780816149339.jpg,Success,15.0,12.6
0-7145-2902-8,A World Without Wool Shops: A Novel,"Barber, Dulan",Marion Boyars,288.0,1991,Literary Collections,Hardcover,,en,First Edition,Weight: 1 Pounds,19.95,https://images.isbndb.com/covers/90/28/9780714529028.jpg,Success,41.0,12.6
0-674-54831-0,Mapping the Moral Domain: A Contribution of Women’s Thinking to Psychological Theory and Education,,Harvard Graduate School of Education,432.0,1990-02-01,"Developmental Psychology, Women's Studies - General & Miscellaneous, Ethics & Moral Philosophy - Applied - General & Miscellaneous",Paperback,"<p><P>In the fourteen articles collected in this volume, Gilligan and her colleagues expand the theoretical base of <i>In A Different Voice</i> and apply their research methods to a variety of life situations. The contrasting voices of justice and care clarify different ways in which women and men speak about relationships and lend different meanings to connection, dependence, autonomy, responsibility loyalty, peer pressure, and violence. By examining the moral dilemmas and self-descriptions of children, high school students, urban youth, medical students, mothers, lawyers, and others, the authors chart a new terrain&#58; a mapping of the moral domain that includes the voices of women. In this new terrain the authors trace far-reaching implications of the inclusion of women's voices for developmental psychology, for education, for women, and for men.</p>",en,Reprint,"Height: 9.25 Inches, Length: 6.5 Inches, Weight: 1.1 Pounds, Width: 0.75 Inches",16.63,https://images.isbndb.com/covers/83/12/9780674548312.jpg,Success,76.0,12.6
0-345-36694-8,Sweet Summer: Growing Up With and Without My Dad,"Campbell, Bebe Moore",Ballantine Books,272.0,1990-05-19,,Paperback,"This acclaimed memoir by Bebe Moore Campbell, the bestselling author of <i>Brothers and Sisters</i> and <i>Singing in the Comeback Choir,</i> recalls the sweet summers spent with her father—an extraordinary man of dreams and inspiration—in the American South of the 1960s. 
<p>Bebe Moore Campbell is the author of <i>Brothers and Sisters</i>, <i>Singing in the Comeback Choir</i>, and <i>Your Blues Ain't Like Mine</i>. She is a frequent contributor to NPR's ""Morning Edition"" and is a contributing editor to <i>Essence</i> magazine.</p>",en,Reissue,"Height: 8 Inches, Length: 5.25 Inches, Weight: 0.5 Pounds, Width: 0.75 Inches",12.0,https://images.isbndb.com/covers/69/48/9780345366948.jpg,Success,81.0,12.6
0-393-02786-4,Life Sentence: Selected Poems,"Cassian, Nina",W. W. Norton & Company,129.0,1990-01,,Hardcover,"Nina Cassian ; Edited, And With An Introduction, By William Jay Smith. Translated From Romanian.",en,First Edition,"Height: 7.99211 Inches, Length: 4.99999 Inches, Weight: 0.92373687778 Pounds, Width: 0.98425 Inches",1.99,https://images.isbndb.com/covers/78/60/9780393027860.jpg,Success,51.0,12.6
0-531-05795-X,A B Cedar: An Alphabet of Trees,"Lyon, George Ella, Parker, Tom",Orchard Books,32.0,1989,"Nature, Children - Learning Basic Concepts, Plants & Fungi",Hardcover,,en,SECOND PRINTING,"Height: 9.5 Inches, Length: 0.3 Inches, Weight: 1.15 Pounds, Width: 11.7 Inches",1.99,https://images.isbndb.com/covers/79/57/9780531057957.jpg,Success,21.0,12.6
0-08-036555-8,Speaking Freely: Unlearning the Lies of Father's Tongues.,Julia PENELOPE,Teachers College Press,281.0,1990,"English language--Sex differences, English language--Social aspects, English language--Gender, Sexism in language, Nonsexist language, Women--Language, Men--Language, Patriarchy, Feminism, PE1074.75 .P46 1990, 306.4/4/082",Paperback,By Julia Penelope. Includes Bibliographical References.,en,"Ex-library, o/wise good (no markings to text). 283",Weight: 1 Pounds,61.71,https://images.isbndb.com/covers/55/58/9780080365558.jpg,Success,78.0,12.6
1-55670-063-6,I Dream a World: Portraits of Black Women Who Changed America,,Stewart Tabori & Chang,167.0,1989,"African Americans - General & Miscellaneous, Portrait Photography - General & Miscellaneous, Women's Biography - Interviews",Hardcover,"First published in 1989, I Dream a World, a collection of 75 portraits, has become a landmark in publishing history. Now the 10th anniversary of this book is being celebrated with this completely revised and updated edition that charts the achievements of a remarkable group of African-American women and their continued impact on the world.<p>Many changes have occurred since Brian Lanker set out to capture the faces of both the prominent and unsung women who've made a difference. Sixteen of the original 76 women are no longer among us, including Septima Clark, Barbara Jordan, Clara McBride (Mother) Hale, and Betty Shabazz. But, as this new edition reveals, all of them have left behind an enduring legacy for future generations.</p><p> Most importantly, in revising and updating I Dream a World, we celebrate not only the event of its publication, but the continued achievements of an extraordinary group of women who remain vitally alive as role models for the next century.</p>                        <p>A celebration of great African-American women, I Dream a World presents compelling portraits of 75 women who have changed our nation and our times. This handsome volume will be cherished as a tribute to some of the most inspiring individuals in the ranks of black history and the women's movement.</p>",en,First Edition,"Height: 11.25 Inches, Length: 11.5 Inches, Weight: 3.15040572398 Pounds, Width: 1 Inches",3.94,https://images.isbndb.com/covers/06/37/9781556700637.jpg,Success,42.0,12.6
0-929701-01-1,Thirteen: Stories,"Molinaro, Ursule",McPherson,122.0,1989-05,,Paperback,,en,First Edition,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.44974301448 Pounds, Width: 0.5 Inches",9.0,https://images.isbndb.com/covers/10/11/9780929701011.jpg,Success,86.0,12.6
0-295-96113-9,,,,,,,,,,,,,,Error,46.0,12.6
1-55583-150-8,From Female To Male,"Sullivan, Louis",Alyson Books,183.0,1990,"Garland, Jack Bee , 1869-1936, Transsexuals, Transsexuals--United States--Biography, Female-to-male transsexuals, Female-to-male transsexuals--United States--Biography, HQ77.8.G37 S85 1990, 305.3 B",Paperback,By Louis Sullivan. Includes Bibliographical References.,en,First Edition,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.55 Pounds, Width: 0.5 Inches",8.07,https://images.isbndb.com/covers/15/09/9781555831509.jpg,Success,69.0,12.6
0-935480-41-2,There Never Was a Once Upon a Time (Discoveries),"Naranjo, Carmen",Latin American Literary Review Press,96.0,1989-08-01,"PQ7489.2.N3 N8413 1989, 863",Paperback,By Carmen Naranjo ; Translated By Linda Britt. Translation Of: Nunca Hubo Alguna Vez.,en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.3 Pounds, Width: 0.3 Inches",13.0,https://images.isbndb.com/covers/04/12/9780935480412.jpg,Success,67.0,12.6
0-932379-76-1,Exile in the Promised Land: A Memoir,"Freedman, Marcia",Firebrand Books,234.0,1990-04-01,,Paperback,"Marcia Freedman's Lively First-person Account Of Her Fourteen Years In Israel, The Story Of A Modern Jewish Woman's Longing To Be At Home In The Homeland Of The Jews. Founder Of The Women's Liberation Movement, Former Member Of The Knesset, She Examines The Contradictions Between Idealistic Vision And Flawed Reality In Her Adopted Country.--jacket. Marcia Freedman.",en,,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.62 Pounds, Width: 0.5 Inches",8.95,https://images.isbndb.com/covers/97/64/9780932379764.jpg,Success,58.0,12.6
0-88878-291-8,You Are Not Who You Claim,"Lau, Evelyn",Dundurn Press,59.0,1994-03-16,,Paperback,Evelyn Lau.,en,First Edition,"Height: 9 Inches, Length: 6 Inches, Weight: 0.2645547144 Pounds, Width: 0.2 Inches",9.95,https://images.isbndb.com/covers/29/15/9780888782915.jpg,Success,51.0,12.6
0-295-96554-1,Katharine Lane Weems: Sculpture and Drawings,"Ambler, Louise Todd",Boston Athenaeum Library,111.0,1987,"Sculptors, Biography, Animals In Art",Hardcover,Louise Todd Ambler. Includes Index. Bibliography: P. 105-106.,en,First Edition,Weight: 1 Pounds,25.0,https://images.isbndb.com/covers/55/43/9780295965543.jpg,Success,46.0,12.6
0-912078-85-5,Women's Health Perspectives: An Annual Review,Carol J. Leppa,Volcano Pr,,1989,,Paperback,,en,,,14.95,https://images.isbndb.com/covers/88/54/9780912078854.jpg,Success,68.0,12.6
0-934411-29-8,Two Women Revisited: Poetry of Jeannette Foster&Valerie Taylor,"Foster, Jeannette, Taylor, Valerie",Edward William Pub Co,120.0,1991-03,,Paperback,,en,,Weight: 0.35 Pounds,0.0,https://images.isbndb.com/covers/12/95/9780934411295.jpg,Success,70.0,12.6
1-55652-079-4,Our Sisters' London: Feminist Walking Tours,"Sturtevant, Katherine",Chicago Review Pr,218.0,1990-05,"Feminism--History--Guidebooks, Feminism--England--London--History--Guidebooks, Women--History--Guidebooks, Women--England--London--History--Guidebooks, Walking--Guidebooks, Walking--England--London--Guidebooks, Feminists--Monuments, Feminists--Monuments--England--London--Guidebooks, Women--Monuments, Women--Monuments--England--London--Guidebooks, Feminism--History, Feminism--England--London--History, Women--History, Women--England--London--History, Tours, Guidebooks, DA679 .S89 1990, 914.2104/858",Paperback,Bloomsbury -- Holborn -- The City -- The East End -- The Strand And Fleet Street -- Covent Garden -- Trafalgar Square -- Soho And Fitzrovia -- Westminster -- Westminster Abbey -- St. James's -- Mayfair -- Marylebone -- Hyde Park And South Kensington -- Chelsea. Katherine Sturtevant. Includes Bibliographical References (pages 209-210).,en,First Edition,"Height: 9 Inches, Length: 6.25 Inches, Weight: 0.6 Pounds, Width: 0.5 Inches",11.95,https://images.isbndb.com/covers/07/92/9781556520792.jpg,Success,65.0,12.6
1-55652-079-4,Our Sisters' London: Feminist Walking Tours,"Sturtevant, Katherine",Chicago Review Pr,218.0,1990-05,"Feminism--History--Guidebooks, Feminism--England--London--History--Guidebooks, Women--History--Guidebooks, Women--England--London--History--Guidebooks, Walking--Guidebooks, Walking--England--London--Guidebooks, Feminists--Monuments, Feminists--Monuments--England--London--Guidebooks, Women--Monuments, Women--Monuments--England--London--Guidebooks, Feminism--History, Feminism--England--London--History, Women--History, Women--England--London--History, Tours, Guidebooks, DA679 .S89 1990, 914.2104/858",Paperback,Bloomsbury -- Holborn -- The City -- The East End -- The Strand And Fleet Street -- Covent Garden -- Trafalgar Square -- Soho And Fitzrovia -- Westminster -- Westminster Abbey -- St. James's -- Mayfair -- Marylebone -- Hyde Park And South Kensington -- Chelsea. Katherine Sturtevant. Includes Bibliographical References (pages 209-210).,en,First Edition,"Height: 9 Inches, Length: 6.25 Inches, Weight: 0.6 Pounds, Width: 0.5 Inches",11.95,https://images.isbndb.com/covers/07/92/9781556520792.jpg,Success,72.0,12.6
7294-0850 0-8,,,,,,,,,,,,,,Error,84.0,12.6
0-380-70937-6,The Girls of Slender Means,"Spark, Muriel",Avon Books,,1990-03,,Paperback,,en,Reprint,"Height: 8 Inches, Length: 5.25 Inches, Weight: 0.25 Pounds, Width: 0.5 Inches",7.95,https://images.isbndb.com/covers/93/73/9780380709373.jpg,Success,80.0,12.6
0-356-18768-3,Green Parenting,"Solomon, Juliet",Century Hutchinson (A Division of Random House Group),176.0,1990-04-12,,Paperback,,en,,Weight: 0.63052206932 Pounds,0.0,https://images.isbndb.com/covers/76/86/9780356187686.jpg,Success,39.0,12.6
0-7145-2863-3,A Time and a Time: An Autobiography,"Manning, Rosemary",Marion Boyars,160.0,1986,"Manning, Rosemary, Authors, English, Authors, English--20th century--Biography, Lesbians, Lesbians--Great Britain--Biography, PR6063.A385 Z47 1986, 823/.914",Paperback,Rosemary Manning.,en,"Revised, Subsequent",158 p. ; 22 cm.,9.95,https://images.isbndb.com/covers/86/32/9780714528632.jpg,Success,40.0,12.6
0-934770-96-4,Across the Great River,"Hernandez, Irene B",Arte Publico Press,136.0,1989-01-01,,Paperback,"Across The Great River Is Irene Beltran Hernandez's First Novel, Which Chronicles, Through The Eyes Of A Young Girl, A Mexican Family's Illegal Entry Into The United States. The Family's Experiences With Labor Smugglers, A Folk Healer, Rape And Violence Are All Told With The Innocence And Directness Of A Young Girl Who Must Face The Harshness And Reality Of Life At An Early Age. Irene Beltran Hernandez.",en,,"Height: 8.49 Inches, Length: 5.5 Inches, Weight: 0.41 Pounds, Width: 0.45 Inches",9.95,https://images.isbndb.com/covers/09/65/9780934770965.jpg,Success,37.0,12.6
0-394-58444-9,Near Changes,"Van Duyn, Mona",Knopf,69.0,1990-05-12,,Hardcover,"Mona Van Duyn's Near Changes Is A Valuable Addition To Contemporary American Poetry. This Work Provides A Variety Of Riches Surpassing Even That Of Her Earlier Work. For Wit, Inventiveness, True Feeling And A Sharp Eye For The Passing Scene, There Is No One Better Than She. Birthstones -- Falling In Love At Sisty-five -- Late Loving -- First Trip Through The Automatic Carwash -- Views -- At The New Orleans Zoo -- Pigeon Eggs -- In Bed With A Book -- Near Changes -- To A Friend Who Threw Away Hair Dyes -- On A Majolica Sunflower Plate -- The Balloon Globe -- The Ferris Wheel -- On Receiving A Postcard From Japan -- The Burning Of Yellowstone -- Lines Written In A Guest Book (addendum For A Future Visit To The Hecht Kitchen ; Addendum For A Future Visit To The Hecht Study) -- The Insight Lady Of St. Louis On Zoos -- For David Kalstone -- Misers -- Journal Jottings -- Cotton Wagons -- The Block -- The Accusation -- Mockingbird Month -- Tears -- A Bouquet Of Zinnias -- Glad Heart At The Supermarket -- Condemned Site -- Memoir -- Last Words Of Pig No. 6707 -- Headlines -- Double Sonnet For Minimalists -- Sonnet For Minimalists. Mona Van Duyn.",en,1,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 0.7 pounds, Width: 0.5 Inches",18.95,https://images.isbndb.com/covers/44/47/9780394584447.jpg,Success,51.0,12.6
1-85224-063-6,Selected Poems,"Akhmatova, Anna",Bloodaxe Books,338.0,1989-06-22,,Paperback,,en,First Edition,"Height: 8.4 Inches, Length: 5.4 Inches, Weight: 1.05 Pounds, Width: 0.9 Inches",0.0,https://images.isbndb.com/covers/06/39/9781852240639.jpg,Success,52.0,12.6
0-380-70779-9,Borrowed Time: An Aids Memoir,"Monette, Paul",Avon Books,342.0,1990-03-01,,Paperback,,en,1,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.7 Pounds, Width: 1.25 Inches",12.5,https://images.isbndb.com/covers/77/99/9780380707799.jpg,Success,53.0,12.6
0-918273-54-4,Surface Tension,"Equi, Elaine",Coffee House Press,96.0,1989-09-01,"PS3555.Q5 S8 1989, 811/.54",Paperback,"<p>""Equi is that rarity—someone with natural comic talent who is also capable of delicacy and lyricism.""—David Lehman, <i>Newsday</i></p>",en,Special Edition,"Height: 8.9 Inches, Length: 6 Inches, Weight: 0.27998707274 Pounds, Width: 0.2 Inches",1.99,https://images.isbndb.com/covers/35/43/9780918273543.jpg,Success,93.0,12.6
0-941483-61-4,Montana Feathers,"Hayes, Penny",Naiad Pr,256.0,1990,"PS3558.A835 M66 1990, 813/.54",Paperback,High adventure in the old westàromantic and satisfying. An authentic portrait of women finding and loving each other in AmericaÆs frontier days.,en,First Edition,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.66 Pounds, Width: 0.5 Inches",1.99,https://images.isbndb.com/covers/36/12/9780941483612.jpg,Success,54.0,12.6
0-8032-8156-0,A Stranger in Her Native Land: Alice Fletcher and the American Indians (Women in the West),"Mark, Joan T.",Bison Books,428.0,1989-01-01,,Paperback,"<p>Called ""Her Majesty"" because of her resemblance to Queen Victoria and known as ""the measuring woman"" among the Indians whose land allotments she administered, Alice Fletcher (1838&#8211;1923) commanded respect from both friend and foe. She was the foremost woman anthropologist in the United States in the nineteenth century and instrumental in the adoption of the policy of severalty that dominated Indian affairs in the 1880s. This is the full and intimate story of a woman who, as she grew in understanding of Indian ways, came to recognize that she was the one who was alien, a stranger in her native land. <P>Joan Mark recreates the long and active life of Alice Fletcher from diaries, correspondence, and other records, placing her achievements for the first time in a feminist perspective. Sustained by a sense of mission, Alice Fletcher challenged her society's definition of what women could be and do.</P></p> <h3>Publishers Weekly</h3> <p>Written from a feminist viewpoint, this intriguing, scholarly biography recounts the life of Alice Fletcher, a 19th century anthropologist who championed the rights of American Indians. In 1881 at age 43, Fletcher gave up her career as a public lecturer and traveled west to the Dakota Territory where she observed the Sioux. From there she went to Nebraska to live with the Omaha, and then on to Idaho where she camped with the Nez Perce. Among the remarkable woman's political accomplishments was a congressional bill providing for individual land allotments to reservation Indians. Using Fletcher's personal journals and letters, Mark ( Four Anthropologists ) draws intelligent conclusions about Fletcher's character: her need for a family, a home and a cause, all of which she discovered among the Indians. ``Living with my Indian friends I found I was a stranger in my native land,'' Fletcher wrote. ``I learned to hear the echoes of a time when every living thing even the sky had a voice. That voice devoutly heard by the ancient people of America I desired to make audible to others.'' Illustrations not seen by PW. (Feb.)</p>",en,,"Height: 9 Inches, Length: 6 Inches, Weight: 1.43741394824 Pounds, Width: 1.01 Inches",20.0,https://images.isbndb.com/covers/15/61/9780803281561.jpg,Success,47.0,12.6
0-913327-11-5,Sunbonnet Sue gets it all together at home: Story and drawings (The Adventures of Sunbonnet Sue),"Laury, Jean Ray",Quilt Digest Press,24.0,1987,,Paperback,,en,,,0.0,https://images.isbndb.com/covers/71/11/9780913327111.jpg,Success,46.0,12.6
0-919949-02-5,,,,,,,,,,,,,,Error,2.0,12.6
0-8161-4384-1,,,,,,,,,,,,,,Error,15.0,12.6
0-935312-93-5,Seeds,"Leonard, Ann",The Feminist Press at CUNY,239.0,1989,,Paperback,Edited By Ann Leonard ; Introduction By Adrienne Germain ; Afterwords By Marguerite Berger ... [et Al.]. Originally Published In A Pamphlet Series Seeds.,en,First Edition,"Height: 9 Inches, Length: 6.25 Inches, Weight: 0.9038952742 Pounds, Width: 0.75 Inches",12.95,https://images.isbndb.com/covers/29/35/9780935312935.jpg,Success,62.0,12.6
0-943127-04-1,White Silk and Black Tar: A Journal of the Alaska Oil Spill,"Spencer, Pat",Bergamot Books,150.0,1990,"Accidents, Environmental aspects, Environmental aspects of Oil spills, Exxon Valdez (Ship), Oil spills, Tankers, Wildlife rescue",Paperback,,en,,"Height: 0.5 Inches, Length: 8.5 Inches, Weight: 0.55 Pounds, Width: 5.5 Inches",9.95,https://images.isbndb.com/covers/70/40/9780943127040.jpg,Success,58.0,12.6
0-689-12099-0,Behind the Waterfall,Nakayama,Scribner,224.0,1990-06-12,"PL857.A4174 K613 1990, 895.6/35",Hardcover,Chinatsu Nakayama ; Translated By Geraldine Harcourt. Translation Of: Koyaku No Jikan.,en,,Weight: 1 Pounds,17.95,https://images.isbndb.com/covers/09/92/9780689120992.jpg,Success,86.0,12.6
