ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-446-51606-6,"Bag of Toys: Sex, Scandal, and the Death Mask Murder","France, David",Grand Central Publishing,350.0,1992-06-12,"Crispo, Andrew, LeGeros, Bernard, Vesti, Eigil Dag, Murder, Murder--New York Metropolitan Area--Case studies, Gay men--Social conditions, Gay men--New York (State)--New York--Social conditions--Case studies, Sadomasochism, Sadomasochism--New York (State)--New York--Case studies, HV6534.N52 F73 1992, 364.1/523/0974728",Hardcover,"David France. Includes Index. A Duplicate Copy Of This Title Was Part Of The Julio Mario Santo Domingo Collection, But Was Not Retained.",en,First Edition,"Height: 9 Inches, Length: 6 Inches, Weight: 1.42859545776 Pounds, Width: 1.06 Inches",30.99,https://images.isbndb.com/covers/60/68/9780446516068.jpg,Success,78.0,14.5
0-918949-13-0,Merle's and Marilyn's Mink Ranch,"Tetu, Randeane",Papier Mache Pr,192.0,1991,,Paperback,,en,1,"Height: 9 Inches, Length: 6.25 Inches, Weight: 1 Pounds, Width: 0.5 Inches",0.0,https://images.isbndb.com/covers/91/34/9780918949134.jpg,Success,26.0,14.5
0-88978-239-3,The Little Grey Flannel Book: Quotations On Men (little Red Books),Editor-oline Luinenburg; Editor-stephen Osborne,Arsenal Pulp Press,96.0,1991,,Paperback,"Compiled, Annotated & Introduced By Oline Luinenberg & Stephen Osborne. Includes Index.",en,,,4.95,https://images.isbndb.com/covers/23/96/9780889782396.jpg,Success,113.0,14.5
0-8147-9249-9,"I Know My Own Heart: The Diaries of Anne Lister, 1791-1840 (The Cutting Edge: Lesbian Life and Literature Series, 8)","Whitbread, Helena",NYU Press,400.0,1992-08-01,"Lister, Anne , 1791-1840, Lesbians--Diaries, Lesbians--England--Halifax--Diaries, HQ75.4.L57 A3 1992, 305.48/9664/092 B",Paperback,"Upon Publication, The First Volume Of Anne Lister's Diaries, I Know My Own Heart, Met With Celebration, Delight, And Some Skepticism. How Could An Upper Class Englishwoman, In The First Half Of The Nineteenth Century, Fulfill Her Emotional And Sexual Needs When Her Sexual Orientation Was Toward Other Women? How Did An Aristocratic Lesbian Manage To Balance Sexual Fulfillment With Social Acceptability? Helena Whitbread, The Editor Of These Diaries, Here Allows Us An Inside Look At The Long-running Love Affair Between Anne Lister And Marianna Lawton, An Affair Complicated By Anne's Infatuation With Maria Barlow. Anne Travels To Paris Where She Discovers A New Love Interest That Conflicts With Her Developing Social Aspirations. For The First Time, She Begins To Question The Nature Of Her Identity And The Various Roles Female Lovers May Play In The Life Of A Gentrywoman. Though Unequipped With A Lesbian Vocabulary With Which To Describe Her Erotic Life, Her Emotional Conflicts Are Contemporary Enough To Speak To Us All. This Book Will Satisfy The Curiosity Of The Many Who Became Acquainted With Lister Through I Know My Own Heart And Are Eager To Learn More About Her Revealing Life And What It Suggests About The History Of Sexuality.--amazon.com. Edited By Helena Whitbread. Originally Published: London : Virago, 1988.",en,,"Height: 8 Inches, Length: 5.25 Inches, Weight: 0.95 Pounds, Width: 1 Inches",24.0,https://images.isbndb.com/covers/24/90/9780814792490.jpg,Success,58.0,14.5
0-89239-101-4,La mujer que brillaba aún más que el sol / The Woman Outshone the Sun,"Cruz Martinez, Alejandro, Martinez, Alejandro Cruz, Zubizarreta-Ada, Rosalma, Rohmer, Harriet, Schecter, David",Childrens Book Pr,31.0,1991,,Hardcover,"Retells the Zapotec legend of Lucia Zenteno, a beautiful woman with magical powers who is exiled from a mountain village and takes its water away in punishment.

                        <p>Retells the Zapotec legend of Lucia Zenteno, a beautiful woman with magical powers who is exiled from a mountain village and takes its water away in punishment.
</p>",es,,"Height: 8.25 Inches, Length: 9.25 Inches, Weight: 0.75 Pounds, Width: 0.5 Inches",1.99,https://images.isbndb.com/covers/10/11/9780892391011.jpg,Success,86.0,14.5
0-89381-489-x,Living with the Enemy,,Aperture,176.0,1991,,Hardcover,,en,,"Height: 12.5 Inches, Length: 9 Inches, Weight: 2.50004205108 Pounds, Width: 1 Inches",0.0,https://images.isbndb.com/covers/48/92/9780893814892.jpg,Success,76.0,14.5
0-944092-17-9,Duo,"Herb Ritts, Bob Paris",Twin Palms Pub,64.0,1992,,Hardcover,,en,,10.24 (w) x 15.26 (h) x 0.55 (d),50.0,https://images.isbndb.com/covers/21/70/9780944092170.jpg,Success,77.0,14.5
0-14-016532-0,Serious Pleasures: The Life of Stephen Tennant,"Hoare, Philip",Penguin Books,480.0,1992-01-07,,Paperback,,en,Reprint,"Height: 9.5 Inches, Length: 6 Inches, Weight: 1.55 Pounds, Width: 1.25 Inches",15.0,https://images.isbndb.com/covers/53/26/9780140165326.jpg,Success,78.0,14.5
0-87332-552-4,Heroic with Grace: Legendary Women of Japan,"Irie Mulhern, Chieko",Routledge,344.0,1991-01-31,"Women In Public Life, Biography, Women, History",Paperback,,en,1,"Height: 9 Inches, Length: 6 Inches, Weight: 1.04940036712 Pounds, Width: 0.78 Inches",57.95,https://images.isbndb.com/covers/55/23/9780873325523.jpg,Success,95.0,14.5
0-8147-9248-0,"I Know My Own Heart: The Diaries of Anne Lister, 1791-1840 (The Cutting Edge: Lesbian Life and Literature Series, 8)","Whitbread, Helena",NYU Press,1.0,1992,"Lister, Anne , 1791-1840, Lesbians--Diaries, Lesbians--England--Halifax--Diaries, HQ75.4.L57 A3 1992, 305.48/9664/092 B",Hardcover,"Upon Publication, The First Volume Of Anne Lister's Diaries, I Know My Own Heart, Met With Celebration, Delight, And Some Skepticism. How Could An Upper Class Englishwoman, In The First Half Of The Nineteenth Century, Fulfill Her Emotional And Sexual Needs When Her Sexual Orientation Was Toward Other Women? How Did An Aristocratic Lesbian Manage To Balance Sexual Fulfillment With Social Acceptability? Helena Whitbread, The Editor Of These Diaries, Here Allows Us An Inside Look At The Long-running Love Affair Between Anne Lister And Marianna Lawton, An Affair Complicated By Anne's Infatuation With Maria Barlow. Anne Travels To Paris Where She Discovers A New Love Interest That Conflicts With Her Developing Social Aspirations. For The First Time, She Begins To Question The Nature Of Her Identity And The Various Roles Female Lovers May Play In The Life Of A Gentrywoman. Though Unequipped With A Lesbian Vocabulary With Which To Describe Her Erotic Life, Her Emotional Conflicts Are Contemporary Enough To Speak To Us All. This Book Will Satisfy The Curiosity Of The Many Who Became Acquainted With Lister Through I Know My Own Heart And Are Eager To Learn More About Her Revealing Life And What It Suggests About The History Of Sexuality.--amazon.com. Edited By Helena Whitbread. Originally Published: London : Virago, 1988.",en,,"Height: 8.75 Inches, Length: 6 Inches, Width: 1.25 Inches",0.0,https://images.isbndb.com/covers/24/83/9780814792483.jpg,Success,58.0,14.5
0-918949-17-3,Merle's & Marilyn's Mink Ranch,"Tetu, Randeane",Papier Mache Pr,192.0,1991,,Hardcover,,en,First Edition,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 1.1 Pounds, Width: 0.75 Inches",14.0,https://images.isbndb.com/covers/91/72/9780918949172.jpg,Success,26.0,14.5
3401- 84146-3,,,,,,,,,,,,,,Error,107.0,14.5
1-55885-050-3,Eulogy for a Brown Angel: A Mystery Novel,"Corpi, Lucha",Arte Publico Pr,189.0,1992,,Hardcover,"In 1970 In East Los Angeles, Gloria Damasco, A Feminist Political Activist From Oakland, And Her Best Friend Luisa Are Attending A March In Support Of The Chicano Moratorium. After The Protest Turns Into A Riot, Gloria And Luisa Discover The Dead Body Of A 4-year Old Boy Named Michael David Cisneros; He Has Been Strangled And His Body Defiled. Working Unofficially With The Lead Lapd Homicide Investigator, Gloria And Luisa Become Acquainted With The Dead Boy's Family, Who Are Also In Town From Oakland For The March. Then The Key Witness, A Young Gang Member, Is Also Murdered And The Trail To The Boy's Killer Goes Cold. The Story Then Shifts To The San Francisco Bay Area And Fast-forwards To 1988. Gloria's Husband, Who Discouraged Her From Continuing The Investigation, Has Died And Her Daughter Is Grown, But She Is Still Haunted By Little Michael David's Murder. Worried About Gloria's State Of Mind, Her Mother Hires Private Investigator Justin Escobar To Solve The Mystery Once And For All. Together, Gloria And Justin Uncover A Trail Of International Conspiracy And Family Tragedies Before They Finally Learn The Truth Behind The 18-year Old Murder. Lucha Corpi.",en,,"Height: 9 Inches, Length: 5.75 Inches, Weight: 0.9 Pounds, Width: 1 Inches",9.0,https://images.isbndb.com/covers/05/07/9781558850507.jpg,Success,38.0,14.5
0-452-26776-5,A Raisin in the Sun: The Unfilmed Original Screenplay,"Hansberry, Lorraine",Plume,256.0,1992-10-01,African American Families,Paperback,"<p><P>The Unfilmed Original Screenplay of an American classic. <P>This is a landmark volume of the epic, original film script written by Lorraine Hansberry, adapted from her stage play. But movie audiences did not know that nearly a third of her powerful screenplay had been cut. This edition restores all of these deletions and delivers the screenplay that is true to Hansberry's vision.</p> <h3>Sacred Fire</h3> <p><I>A Raisin in the Sun</i>, written by the then twenty-nine-year-old Hansberry, was the ""movin on up"" morality play of the 1960s. Martin had mesmerized millions, and integration was seen as the stairway to heaven. Raisin had something for everyone, and for this reason it was the recipient of the prestigious New York Drama Critics Circle Award.<p> The place: a tenement flat in Southside, Chicago. The time: post World War II. Lena Younger, the strong-willed matriarch, is the glue that holds together the Younger family. Walter Lee is her married, thirty-something son who, along with his wife and sister, lives in his mother s apartment. He is short on meeting responsibilities but long on dreams. Beneatha (that s right, Beneatha) is Waiter s sister an upwardly mobile college student who plans to attend medical school.<p> Mama Lena is due a check from her late husband s insurance, and Waiter Lee is ready to invest it in a liquor store. The money represents his opportunity to assert his manhood. It will bring the jump start he needs to set his life right. Beneatha tells him that it s ""mama s money to do with as she pleases,"" and that she doesn t really expect any for her schooling. However, Mama wants to use her new money for a new beginning in a new house, in a new neighborhood (white).<p> Walter cries, and Mama relents. She refrains from paying cash for the house and places a deposit instead, giving Waiter the difference to share equally between his investment and Beneatha s college fund. Walter squanders the entire amount. Meanwhile, Mama receives a call from the neighborhood ""welcome committee"" hoping to dissuade the family from moving in.<p> While roundly criticized for being politically accommodating to whites, <i>Raisin</i> accurately reflected the aspirations of a newly nascent black middle class.</p>",en,8th printing,"Height: 7.95 Inches, Length: 5.33 Inches, Weight: 2.20462262 Pounds, Width: 0.68 Inches",15.0,https://images.isbndb.com/covers/77/63/9780452267763.jpg,Success,107.0,14.5
0-06-250531-9,"Woman's Comfort Book, The","Louden, Jennifer",HarperOne,209.0,1992-12-31,,Paperback,,en,1,"Height: 9.25 Inches, Length: 7.5 Inches, Weight: 0.7054792384 Pounds, Width: 0.75 Inches",17.99,https://images.isbndb.com/covers/53/16/9780062505316.jpg,Success,105.0,14.5
0-380-71797-2,Halfway Home,"Monette, Paul",Avon Books,,1992,,Paperback,,en,Reprint,"Height: 8 Inches, Length: 5.25 Inches, Weight: 0.55 Pounds, Width: 0.75 Inches",11.0,https://images.isbndb.com/covers/79/72/9780380717972.jpg,Success,78.0,14.5
0-87663-609-1,Voicing Our Visions: Writings by Women Artists,,Universe Pub,400.0,1991,"Women artists--Psychology, Women artists--Public opinion, N8354 .V6 1991, 704/.042",Paperback,"Rosa Bonheur, 1822-1899 -- Harriet Hosmer, 1830-1908 -- Berthe Morisot, 1841-1895 -- Mary Cassatt, 1844-1926 -- Cecilia Beaux, 1855-1942 -- Marie Bashkirtseff, 1858?-1884 -- Marianne Werefkin, 1860-1938 -- Käthe Kollwitz, 1867-1945 -- Emily Carr, 1871-1945 -- Paula Modersohn-becker, 1876-1907 -- Georgia O'keeffe, 1887-1986 -- Kay Sage, 1898-1963 -- Irene Rice Pereira, 1902-1971 -- Barbara Hepworth, 1903-1975 -- Frida Kahlo, 1907-1954 -- Leonora Carrington, B. 1917 -- Pablita Velarde, B. 1918 -- Elizabeth Catlett, B. 1919 -- Faith Ringgold, B. 1930 -- Judy Chicago, B. 1939. Edited By Mara R. Witzling. Includes Bibliographical References (p. 15-19) And Index.",en,1,"Height: 9.25 Inches, Length: 6 Inches, Weight: 1.3999353637 Pounds, Width: 1 Inches",16.95,https://images.isbndb.com/covers/60/91/9780876636091.jpg,Success,75.0,14.5
0-262-53098-8,Surrealism and Women (The MIT Press),,MIT Press,246.0,1991-03-13,"Surrealism, Feminism And The Arts, Arts, Modern",Paperback,"<p>These sixteen illustrated essays present an important revision of surrealism by focusing on the works of women surrealists and their strategies to assert positions as creative subjects within a movement that regarded woman primarily as an object of masculine desire or fear.While the male surrealists attacked aspects of the bourgeois order, they reinforced the traditional patriarchal image of woman. Their emphasis on dreams, automatic writing, and the unconscious reveal some of the least inhibited masculine fantasies. The first resistance to the male surrealists' projection of the female figure arose in the writings and paintings of marginalized woman artists and writers associated with Surrealism. The essays in this collection explore the complexity of these women's works, which simultaneously employ and subvert the dominant discourse of male surrealists.Mary Ann Caws is Professor of French and Comparative Literature at the Graduate Center of the City University of New York. Rudolf Kuenzli is Professor of English and Comparative Literature and Director of the International Dada Archive at the University of Iowa. Gwen Raaberg is Director of the Center for Women's Resources and Research at Western Michigan University.The Essays: What Do Little Girls Dream Of: The Insurgent Writing of Gisèle Prassinos. Finding What You Are Not Looking For. From Déjeuner en fourrure to Caroline: Meret Oppenheim's Chronicle of Surrealism. Speaking with Forked Tongues: ""Male"" Discourse in ""Female"" Surrealism? Androgyny: Interview with Meret Oppenheim. The Body Subversive: Corporeal Imagery in Carrington, Prassinos, and Mansour. Identity Crises: Joyce Mansour's Narratives. Joyce Mansour and Egyptian Mythology. In the Interim: The Constructivist Surrealism of Kay Sage. The Flight from Passion in Leonora Carrington's Literary Work. Beauty and/Is the Beast: Animal Symbology in the Work of Leonora Carrington, Remedio Varo, and Leonor Fini. Valentine, André, Paul et les autres, or the Surrealization of Valentine Hugo. Refashioning the World to the Image of Female Desire: The Collages of Aube Elli oui t. Eileen Agar. Statement by Dorothea Tanning.</p>",en,1st MIT Press ed,"Height: 0.62 Inches, Length: 8.99 Inches, Weight: 0.89948602896 Pounds, Width: 6.01 Inches",26.95,https://images.isbndb.com/covers/09/89/9780262530989.jpg,Success,76.0,14.5
0-8147-5470-8,(Sem)Erotics: Theorizing Lesbian: Writing (The Cutting Edge: Lesbian Life and Literature Series),,NYU Press,188.0,1992-07-01,"Lesbians' Writings, American, History And Criticism, Theory, Etc, American Literature, Women Authors, English Literature, Erotic Literature, Lesbians' Writings, English, Lesbians, Intellectual Life, Homosexuality And Literature, Semiotics And Literature, Feminism And Literature, Women And Literature, Lesbians In Literature",Paperback,"<p>What is at stake in the production of experimental texts by lesbian writers? what motivates these writers and characterizes their work? In this work, Elizabeth Meese examines the ways in which the experiences of the text, and the experiences of character, diverge and converge wit the writer's own biography.</p>",en,,"Height: 9 Inches, Length: 6 Inches, Weight: 0.37919509064 Pounds, Width: 0.43 Inches",27.0,https://images.isbndb.com/covers/47/02/9780814754702.jpg,Success,58.0,14.5
0-670-84058-0,The Uncle from Rome,"Caldwell, Joseph",Viking,304.0,1992-01-01,,Hardcover,,en,First Edition,"Height: 1 Inches, Length: 1 Inches, Weight: 1.25 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/05/88/9780670840588.jpg,Success,78.0,14.5
0-88961-166-1,Re-Belle et Infidele/The Body Bilingual: Translation as a Re-Writing in the Feminine,"Lotbiniere-Harwood, Susanne de",Canadian Scholars Press,176.0,1991,,Mass Market Paperback,Susanne De Lotbinière-harwood. Text In French And English. Co-published By: Women's Press. Includes Bibliographical References.,en,Bilingual,"Height: 8.96 Inches, Length: 6.04 Inches, Weight: 0.65 Pounds, Width: 0.44 Inches",18.95,https://images.isbndb.com/covers/16/65/9780889611665.jpg,Success,6.0,14.5
0-9627123-1-0,Mirage,"Brass, Perry",Belhue Pr,219.0,1991-10,,Paperback,"Mirage ""combines [science fiction],...an archeological mystery and male eroticism in one neat package. In the planet Ki, Brass has (re)fashioned a fantasy as old as Gilgamesh and as recent as our dreams.""--the Miami Weekly News [gay men]",en,First Edition,"Height: 8.5 Inches, Length: 0.75 Inches, Weight: 0.7 Pounds, Width: 5.7 Inches",10.95,https://images.isbndb.com/covers/23/19/9780962712319.jpg,Success,77.0,14.5
0-671-72083-X,Barrayar,Lois McMaster Bujold,Baen Books,389.0,1991-10-01,"Comics &amp; Graphic Novels, Graphic Novels",Mass Market Paperback,,en,First Edition,"Height: 6.75 Inches, Length: 4 Inches, Weight: 1.543235834 Pounds, Width: 1 Inches",0.0,https://images.isbndb.com/covers/08/34/9780671720834.jpg,Success,79.0,14.5
0-394-58916-5,The Lost Father,"Simpson, Mona",Knopf,505.0,1992-01-21,"Fathers and daughters, Fathers and daughters--Fiction, PS3569.I5117 L6 1991, 813/.54",Hardcover,"Mayan Stevenson Is Finally On Her Own In Medical School, Where Her Obsession With The Father She Never Knew Returns With A Vengeance, Leading Her To Hire Detectives To Dredge Up The Past. Mona Simpson.",en,First Edition,"Height: 9.75 Inches, Length: 6.75 Inches, Weight: 2.05 Pounds, Width: 1.5 Inches",0.0,https://images.isbndb.com/covers/91/69/9780394589169.jpg,Success,109.0,14.5
0-553-55002-0,A Home at the End of the World,"Cunningham, Michael",Bantam,422.0,1992-03-01,,Paperback,,en,Bantam ed.,"Height: 0.99 Inches, Length: 7.07 Inches, Weight: 0.6688 Pounds, Width: 4.19 Inches",6.99,https://images.isbndb.com/covers/00/23/9780553550023.jpg,Success,78.0,14.5
0-8147-1177-4,Adventures of the Mind: The Memoirs of Natalie Clifford Barney (The Cutting Edge: Lesbian Life and Literature Series),"Barney, Natalie Clifford",NYU Press,308.0,1992-06-01,"Homes and hauntsBarney, Natalie Clifford, Friends and associatesBarney, Natalie Clifford, Authors, French, Authors, French--20th century--Biography, Authors, American, Authors, American--France--Biography, Lesbians, Lesbians--France--Biography, Intellectual life, PQ3939.B3 Z46313 1992, 848/.91209 B",Hardcover,"Every Friday, for half a decade beginning in 1909, whenever she was in Paris, Natalie Clifford Barney hosted the one of the most brilliant international salons of its day. Barney received in her home such literary, artistic, musical and intellectual beacons of the 20th century as James Joyce, Ezra Pound, Gertrude Stein, Colette, Isadora Duncan, Auguste Rodin, Romaine Brooks, William Carlos Williams, Paul Valery, Renee Vivian, Edna St. Vincent Millay and Truman Capote. In 1929, she shared her life, in and out of the salon, through the publication of the first of three volumes of reminiscences. Here Barney explores her family tree, chronicles her friendships and associations through reprinted correspondence and recreated conversations, and evokes the golden age of her salon in a gallery of literary portraits. The first half of the volume features a baker's dozen of the male writers she kneow, from Oscar Wilde, whom she literally ran into at the age of five, to Pierre Louys, who encouraged her fledgling writing career and Paul Valery, an ""Immortal"" in the Academie Francaise. Barney dedicated the latter half of her diary to the Academie des Femmes, which she founded in 1927, as a counterpart to the male bastion of the French Academy. The book preserves the proceedings of meetings between such figures as Lucie Delarue-Mardrus, Colette, Gertrude Stein, Djuna Barnes and Mina Loy, in the distinctive voices of their speakers.",en,,"Height: 9 Inches, Length: 6 Inches, Weight: 0.87964442538 Pounds, Width: 0.81 Inches",89.0,https://images.isbndb.com/covers/17/74/9780814711774.jpg,Success,58.0,14.5
0-88378-104-2,The Isis Papers:The Keys to the Colors,"Welsing, Dr. Frances Cress",Third World Press,291.0,2022,,Kindle Edition,,en,1,5.50 (w) x 8.30 (h) x 0.90 (d),11.52,https://images.isbndb.com/covers/10/43/9780883781043.jpg,Success,72.0,14.5
0-441-57467-2,,,,,,,,,,,,,,Error,79.0,14.5
0-940208-08-3,Anal Pleasures And Health: A Guide For Men And Women,Jack Morin,Yes Press,269.0,1986,"Sex Instruction, Anal Sex, Anus (psychology), Sex Customs",Paperback,,en,2,5.48 (w) x 8.45 (h) x 0.83 (d),1.99,https://images.isbndb.com/covers/80/87/9780940208087.jpg,Success,77.0,14.5
0-04-440833-1,Gertrude and Alice,"Souhami, Diana",Pandora Pr,304.0,1991,,Hardcover,,en,First Edition,Weight: 1.7 Pounds,26.0,https://images.isbndb.com/covers/83/38/9780044408338.jpg,Success,103.0,14.5
0-8018-4194-1,The Guide to Living with HIV Infection: Developed at the Johns Hopkins AIDS Clinic (A Johns Hopkins Press Health Book),"Bartlett MD, Dr. John G., Finkbeiner, Ms. Ann K.",The Johns Hopkins University Press,352.0,1991-05-01,"Self Care, HIV Infections--psychology, Attitude to Health, AIDS (Disease), AIDS (Disease)--Handbooks, manuals, etc, AIDS (Disease)--Psychological aspects, AIDS (Disease)--Psychological aspects--Handbooks, manuals, etc, AIDS (Disease)--Patients--Rehabilitation, AIDS (Disease)--Patients--Rehabilitation--Handbooks, manuals, etc, RC607.A26 B376 1991, WD 308 B289g 1991, 362.1/969792",Paperback,"Medical Facts, Practical Advice, And Emotional Support For People With Hiv, Arc, And Aids And For Caregivers, Families, And Friends--cover Subtitle. John G. Bartlett, Ann K. Finkbeiner. Medical Facts, Practical Advice, And Emotional Support For People With Hiv, Arc, And Aids And For Caregivers, Families, And Friends -- From Cover. Includes Index.",en,First Edition,"Height: 8.9 Inches, Length: 0.8 Inches, Weight: 1.0361726314 Pounds, Width: 6 Inches",0.0,https://images.isbndb.com/covers/19/41/9780801841941.jpg,Success,77.0,14.5
1-878980-00-9,To Know: A Guide to Women's Magic and Spirituality,Jade,Delphi Pr,174.0,1991,,Paperback,,en,,"Height: 9 Inches, Length: 6 Inches, Weight: 0.66 Pounds, Width: 0.5 Inches",13.95,https://images.isbndb.com/covers/00/07/9781878980007.jpg,Success,88.0,14.5
0-394-58731-6,Sleepwalker in a Fog: Stories,"Tolstaya, Tatyana",Knopf,192.0,1992-01-08,"Translations into EnglishTolstai͡a, Tatʹi͡ana , 1951-, PG3476.T58 A613 1992, 891.73/44",Hardcover,By Tatyana Tolstaya ; Translated By Jamey Gambrell.,en,First Edition,"Height: 8.75 Inches, Length: 6 Inches, Weight: 0.9 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/73/18/9780394587318.jpg,Success,110.0,14.5
