ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-19-508241-9,Am I Thin Enough Yet?: The Cult of Thinness and the Commercialization of Identity,"Hesse-Biber, Sharlene",Oxford University Press,208,4/4/1996,"Feeding and Eating Disorders, Eating disorders, Body image, Leanness--Psychological aspects, Eating disorders--Social aspects, Women--Psychology, Body Image, Body Weight, Social Environment, Women--psychology, BF697.5.B63 H47 1996, 1996 D-238, BF 697.5.B63 H587a 1996, 306.4",Hardcover,"<p>Whether they are rich or poor, tall or short, liberal or conservative, most young American women have one thing in common—they want to be thin. And they are willing to go to extraordinary lengths to get that way, even to the point of starving themselves. Why are America's women so preoccupied with weight? What has caused record numbers of young women—even before they reach their teenage years—to suffer from anorexia and bulimia? In <b>Am I Thin Enough Yet?</b>, Sharlene Hesse-Biber answers these questions and more, as she goes beyond traditional psychological explanations of eating disorders to level a powerful indictment against the social, political, and economic pressures women face in a weight-obsessed society.<br>
 Packed with first-hand, intimate portraits of young women from a wide variety of backgrounds, and drawing on historical accounts and current material culled from both popular and scholarly sources, <b>Am I Thin Enough Yet?</b> offers a provocative new way of understanding why women feel the way they do about their minds and bodies. Specifically, Hesse-Biber highlights the various ways in which American families, schools, popular culture, and the health and fitness industry all undermine young women's self-confidence as they inculcate the notions that thinness is beauty and that a woman's body is more important than her mind. The author builds her case in part by letting her subjects tell their own story, revealing in their own words how current standards of femininity lead many women to engage in eating habits that are not only self-destructive, but often akin to the obsessions and ritualistic behaviors found among members of cults. For instance, we meet Delia, a bulimic college senior who makes the startling admission that ""my final affirmation of myself is how many guys look at me when I go into a bar."" We even learn of six-year-olds like Lauren, already preoccupied with her weight, who considers herself ""a real clod"" in ballet class because she is not as thin as her peers. We are introduced to women (and men) from different cultures who themselves have acquired eating disorders in pursuit of the American standard of physical perfection. And we learn of the often tragic consequences of this obsession with thinness, as in the case of Janet, who underwent surgery to reduce her weight only to suffer from chronic illness and pain as a result. The book concludes with Hesse-Biber's prescriptions on how women can overcome their low self-image through therapy, spiritualism, and grass-root efforts to empower themselves against a society obsessed with beauty and thinness.<br>
 <b>Am I Thin Enough Yet?</b> brings into sharp focus the multitude of societal and psychological forces that compel American women to pursue the ideal of thinness at any cost. It will remain a benchmark work on the subject for many years to come.</p>",en,1,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1.1 Pounds, Width: 1 Inches",30,https://images.isbndb.com/covers/24/18/9780195082418.jpg,Success,110,19.1
0-449-91048-2,Full Stop,"Smith, Joan",Ballantine Books,231,4/16/1996,"Lawson, Loretta (fictitious Character), Fiction, Women Detectives",Hardcover,,en,First Edition,"Height: 10 Inches, Length: 6.5 Inches, Weight: 1.1 Pounds, Width: 1 Inches",21,https://images.isbndb.com/covers/04/81/9780449910481.jpg,Success,73,19.1
0-940208-11-3,Herotica: A Collection of Women's Erotic Fiction,Susie Bright,Down There Pr,150,1993,,Paperback,"Pickup / Cheryl Cline -- Shaman's Eyes / Nancy Blackett -- Just A Bad Day / Lisa Wright -- Rapid Transit / Mickey Warnock -- Visit To The Mighoren / Emily Alward -- Bid Ed / Isadora Alman -- Shades Of Grey / Jennifer Pruden -- Work And Play In The New Age / Marcy Sheiner -- Love Object / A Gayle Birk -- Read Me A Story / Kathy Dobbs -- Wet Silk / Edna Macbrayne -- The Sensuous Housewife / Bonnie Stonewall -- Jane's Train / Lisa Labia -- Police Protection / Moxie Light -- Sex Education / Jesse Linnell -- Workout / Khasti Cadell -- Affairs / Charmaine Parsons -- Our Friends Fran And Jan / Susan St. Aubin -- Night Travelers / Angela Fairweather -- Among My Souvenirs / Marcy Sheiner -- The Art Gallery / Jane Longaway. Susie Bright, Editor. Bibliography: P. 149-150.",en,First Edition,"Height: 9 Inches, Length: 0.5 Inches, Weight: 0.55 Pounds, Width: 6.25 Inches",0,https://images.isbndb.com/covers/81/17/9780940208117.jpg,Success,101,19.1
0-262-08245-4,The Architect: Reconstructing Her Practice,,Mit Pr,250,1996,"Women-owned architectural firms--Management, Women architects--Psychology, Gender identity, Structuralism, NA1997 .A68 1996, 720/.82",Hardcover,"At A Moment When The Architectural Profession Is Beginning To Shift From Its Traditionally Male Orientation, The Architect: Reconstructing Her Practice Examines How The Introduction Of Women To The Main Body Of Architecture Might Bring About A Reconstruction Of The Orders That Shape Architectural Production And Consumption. In A Collection Of Autobiographical Essays In Which Practice Is Both The Site And The Vehicle For Change, Twelve American And European Architects Reflect On The Nature Of Critical Practice And Its Relation To Architecture.--jacket. An Introduction / Francesca Hughes -- Battle Lines : E. 1027 / Beatriz Colomina -- Rear Window / Martine De Maeseneer -- Aside / Françoise-hélène Jourda -- Bad Press / Elizabeth Diller -- A Practice Of One's Own / Dagmar Richter -- Diversion / Nasrine Seraji-bozorgzad -- Losing It In Architecture / Catherine Ingraham -- Invisible Lines / Christine Hawley -- Projects/recollections / Merrill Elam -- The Return Of (the Repressed) Nature / Diana Agrest -- A Cold View / Margrét Harðardóttir -- Nature Morte / Jennifer Bloomer. Edited By Francesca Hughes. Includes Bibliographical References.",en,1st ed.,"Height: 9.25 Inches, Length: 8.5 Inches, Weight: 2.1164377152 Pounds, Width: 1 Inches",0,https://images.isbndb.com/covers/24/57/9780262082457.jpg,Success,108,19.1
0-7871-0658-5,Between Sisters,"Vida, Nina",Dove Entertainment Inc,,1995,,Audio Cassette,,en,,"Height: 7.25 Inches, Length: 4.25 Inches, Width: 0.5 Inches",17.95,https://images.isbndb.com/covers/65/84/9780787106584.jpg,Success,61,19.1
0-934678-73-1,Windswept,Magdalena Zschokke,New Victoria Publishers,192,6/1/1996,"Women And The Sea, Fiction, Ship Captains, Lesbians",Paperback,"Mara, Olivia and Zoe are all women committed to a life of sailing, and share the struggle to find their place in a world dominated by wealthy and powerful men. Each of these three women brings a personal quest to her voyages. Mara's dream of becoming a captain has come true; now she wants to understand her recently discovered love for women. Zoe tries to balance her need for intimate connection with other women, with her love life of casual affairs. Olivia struggles to heal from an abusive childhood. Olivia, Zoe and Mara meet the challenge of isolation and the tests of strength that come with weeks spent on the open ocean. But it is their letters, dreams and connection to the stars that keep them going, moving toward their goal of an all female crew.",en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.39903669422 Pounds, Width: 0.5 Inches",10.95,https://images.isbndb.com/covers/87/35/9780934678735.jpg,Success,37,19.1
0-679-43731-2,The Anniversary,"Canon, Rachel",Random House,257,6/25/1996,"Presidents--Assassination, Presidents--Assassination--United States--Fiction, Women--Political activity, Women--Political activity--Fiction, Women presidents, Women presidents--Fiction, Assassination, Assassination--Fiction, PS3553.A537 J36 1996, 813/.54",Hardcover,"<p>Melanie Lombard, the first female President of the United States, had only held office for three days when an assassin's bullet ended her life and dreams. Now, on the first anniversary of Melanie's death, her best friend Nora discovers that Melanie may have led a secret life. As Nora searches for the truth, someone tries to stop her—permanently. A fast-paced novel of suspense by a new voice in fiction.</p>",en,First Edition,"Height: 9.5 Inches, Length: 6.25 Inches, Weight: 0.85 Pounds, Width: 0.75 Inches",3.99,https://images.isbndb.com/covers/73/14/9780679437314.jpg,Success,73,19.1
0-472-08384-8,A Woman's Place Is in the House: Campaigning for Congress in the Feminist Era,"Burrell, Barbara",University of Michigan Press,224,1/22/1996,,Paperback,,en,,"Height: 9 Inches, Length: 6 Inches, Weight: 0.7495716908 Pounds, Width: 0.8 Inches",30.95,https://images.isbndb.com/covers/38/48/9780472083848.jpg,Success,112,19.1
1-56324-726-7,Voices from the Japanese Women's Movement (Japan in the Modern World),Ampo Japan Asia Quarterly Review,Routledge,230,11/30/1995,"Reference, General",Paperback,,en,1,"Height: 9 Inches, Length: 6 inches, Weight: 0.69886537054 Pounds, Width: 0.52 inches",29.95,https://images.isbndb.com/covers/72/62/9781563247262.jpg,Success,126,19.1
2-88449-180-5,"Beyond the Lavender Lexicon: Authenticity, Imagination, and Appropriation in Lesbian and Gay Languages",,Routledge,426,1995,Social Science,Hardcover,,fr,1,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.3007273458 Pounds, Width: 1 Inches",0,https://images.isbndb.com/covers/18/08/9782884491808.jpg,Success,83,19.1
