ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-918949-13-0,Merle's and Marilyn's Mink Ranch,"Tetu, Randeane",Papier Mache Pr,192.0,1991,,Paperback,,en,1,"Height: 9 Inches, Length: 6.25 Inches, Weight: 1 Pounds, Width: 0.5 Inches",0.0,https://images.isbndb.com/covers/91/34/9780918949134.jpg,Success,10.0,14.6
0-87154-611-6,Health Care and Gender,"Muller, Charlotte",Russell Sage Foundation,272.0,1992-02-26,,Paperback,,en,,"Height: 9 Inches, Length: 6 Inches, Weight: 0.7936641432 Pounds, Width: 0.9 Inches",26.95,https://images.isbndb.com/covers/61/11/9780871546111.jpg,Success,50.0,14.6
,,,,,,,,,,,,,,Error,,14.6
1 1 --51566 6,,,,,,,,,,,,,,Error,2.0,14.6
0-8118-0035-0,Quality Time and Other Quandaries: New Cartoons by MacHlis,"Machlis, Gail",Chronicle Books,132.0,1992-04-01,,Paperback,,en,First Edition,Weight: 0.5 Pounds,7.95,https://images.isbndb.com/covers/03/58/9780811800358.jpg,Success,32.0,14.6
09 77 05 5- 0,,,,,,,,,,,,,,Error,85.0,14.6
3340411- -0 0,,,,,,,,,,,,,,Error,2.0,14.6
0-918949-21-1,Bare As the Trees,"Elkind, Sue Saniel",Papier Mache Pr,,1991,,Paperback,,en,First Edition,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 1.15 Pounds, Width: 1.25 Inches",8.0,https://images.isbndb.com/covers/92/19/9780918949219.jpg,Success,10.0,14.6
0-312-85183-9,Flying in Place,"Palwick, Susan",Tor Books : Tom Doherty Associates,179.0,1992,"Fiction, General",Hardcover,,en,First Edition,"Height: 8.75 Inches, Length: 6 Inches, Weight: 0.7 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/18/35/9780312851835.jpg,Success,47.0,14.6
0-312-85183-9,Flying in Place,"Palwick, Susan",Tor Books : Tom Doherty Associates,179.0,1992,"Fiction, General",Hardcover,,en,First Edition,"Height: 8.75 Inches, Length: 6 Inches, Weight: 0.7 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/18/35/9780312851835.jpg,Success,60.0,14.6
