ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-918393-56-6,Gay and Lesbian Youth,"Herdt, Gilbert",Routledge,374.0,1989-06-09,"Gay youth--Cross-cultural studies, Gay teenagers--Cross-cultural studies, Lesbian youth, Lesbian youth--Cross-cultural studies, Lesbian teenagers, Lesbian teenagers--Cross-cultural studies, Homosexual adolescents, HQ76.25 .G38 1989, 306.7/66",Paperback,"A Compendium Of Research On Gay And Lesbian Adolescents Consisting Of Fourteen Articles On The Formation Of Homosexual Identities, Male Prostitution Among Gay And Bisexual Adolescents, Aids, And Being Homosexual In England, Mexico, Brazil, France, And Other Cultures, And Other Related Topics. Adolescent Homosexuality : Preface / Robert W. Deisher -- Introduction : Gay And Lesbian Youth, Emergent Identities, And Cultural Scenes At Home And Abroad / Gilbert Herdt -- The Formation Of Homosexual Identities / Richard R. Troiden -- Widening Circles : An Ethnographic Profile Of A Youth Group / Camille J. Gerstel, Andrew J. Feraios, And Gilbert Herdt -- Parental Influences On The Self-esteem Of Gay And Lesbian Youths : A Reflected Appraisals Model / Ritch C. Savin-williams -- Sappho Was A Right-on Adolescent : Growing Up Lesbian / Margaret Schneider -- The Development Of Male Prostitution Activity Among Gay And Bisexual Adolescents / Eli Coleman -- Male Prostitution And Homosexual Identity / Debra Boyer -- Gay Youth And Aids / Douglas A. Feldman. Lesbian And Gay Youth In England / Ken Plummer -- Gay Liberation And Coming Out In Mexico / Joseph M. Carrier -- Growing Up Gay Or Lesbian In A Multicultural Context / Bob Tremble, Margaret Schneider, And Carol Appathurai -- Youth, Identity, And Homosexuality : The Changing Shape Of Sexual Life In Contemporary Brazil / Richard Parker -- To Be 20 And Homosexual In France Today / Jean Le Bitoux -- Gay Youth In Four Cultures : A Comparative Study / Michael W. Ross -- The Life Course Of Gay And Lesbian Youth : An Immodest Proposal For The Study Of Lives / Andrew M. Boxer And Bertram J. Cohler. Gilbert Herdt, Editor. Simultaneously Issued By The Haworth Press, Inc., Under The Same Title, As A Special Issue Of The Journal Of Homosexuality, Volume 17, Numbers 1/2/3/4, 1989. Includes Bibliographical References.",en,1,"Height: 8.66 Inches, Length: 5.51 Inches, Weight: 1.24781640292 Pounds, Width: 0.85 Inches",0.0,https://images.isbndb.com/covers/35/62/9780918393562.jpg,Success,58,10.6
0-913327-13-1,"The Quilt Digest, Vol. 5",,Quilt Digest Press,79.0,1987,,Paperback,,en,,Weight: 1.5 Pounds,0.0,https://images.isbndb.com/covers/71/35/9780913327135.jpg,Success,35,10.6
0-943715-00-8,Paths to Leadership Power Through Feminine Dignity,"Bushell, Sylvia",Aldebaran Pr,105.0,1987,,Paperback,Sylvia Bushell. Includes Bibliographical References And Index.,en,,Weight: 0.4 Pounds,8.95,https://images.isbndb.com/covers/50/01/9780943715001.jpg,Success,58,10.6
0-88706-533-3,The Positive Image: Women Photographers in Turn-of-the-Century America (SUNY Series in the New Cultural History),"Gover, C. Jane",SUNY Press,191.0,1988-02-15,"Women photographers--History, Women photographers--United States--History--19th century, Women photographers--United States--History--20th century, TR23 .G68 1988, 770/.88042",Hardcover,C. Jane Gover. Includes Index. Bibliography: P. 167-183.,en,,"Height: 9.01573 Inches, Length: 5.98424 Inches, Weight: 0.50044933474 Pounds, Width: 0.98425 Inches",64.5,https://images.isbndb.com/covers/53/30/9780887065330.jpg,Success,33,10.6
0-86358-177-3,Looking on: Images of Femininity in the Visual Arts and Media,"Betterton, Rosemary",Pandora Pr,293.0,1987,,Paperback,,en,First Edition,Weight: 1.4 Pounds,0.0,https://images.isbndb.com/covers/17/79/9780863581779.jpg,Success,34,10.6
0-918393-51-5,The Psychopathology of Everyday Racism and Sexism (Women & Therapy Series),"Fulani, Lenora",Psychology Press,140.0,1988-07-11,"Feminism & Feminist Theory, General, PSY000000, cs.psych.psych",Paperback,"In this enlightening book, women of color eloquently and honestly articulate the impact of racism, sexism, and poverty on their personal lives and on the histories of their people. They express anger at the failure of traditional psychiatry and psychology--which tend to advocate assimilation, meaning the denial of one's cultural and historical identity--to understand the struggles and problems in their lives. The contributors to The Psychopathology of Everyday Racism and Sexism--who come from both inside and outside the psychological disciplines--examine newer therapies in which women are encouraged to identify and express emotional reactions to other people, racism, and abuse and to expose the humiliation they feel. These new therapeutic processes--representing a milestone in psychological theory and practice--help women of color develop their historical identity and reject socially-induced shame and degredation.The editor of this vital book is Lenora Fulani, a developmental psychologist and an active political leader. Dr. Fulani explores how a lack of power over one's life and deprivation of a sense of oneself as historical are commonly associated with psychological problems. The added stress of low social status, sexual exploitation, poverty, abuse, and drug and alcohol problems, result in an enormous sense of failure and incredible vulnerability to emotional stress. With passion and compassion, The Psychopathology of Everyday Racism and Sexism advocates an empowering sense of community based on the power of and love for the oppressed.",en,4,"Height: 9.02 Inches, Length: 5.98 Inches, Weight: 0.5732018812 Pounds, Width: 0.32 Inches",34.99,https://images.isbndb.com/covers/35/17/9780918393517.jpg,Success,58,10.6
0-932379-44-3,A Letter to Harvey Milk: Short Stories,"Newman, Leslea",Firebrand Books,173.0,1988,,Hardcover,,en,,"Height: 9 Inches, Length: 5.75 Inches, Width: 0.75 Inches",4.94,https://images.isbndb.com/covers/94/43/9780932379443.jpg,Success,45,10.6
988 303-839-9,,,,,,,,,,,,,,Error,34,10.6
0-525-48384-5,The Seventh Horse And Other Tales,"Carrington, Leonora",Plume,197.0,1988-10-13,,Paperback,Leonara Carrington ; Translations By Kathrine Talbot & Anthony Kerrigan. Translation From The French.,en,First Edition,"Height: 1 inches, Length: 1 inches, Weight: 0.50044933474 Pounds, Width: 1 inches",7.95,https://images.isbndb.com/covers/38/47/9780525483847.jpg,Success,64,10.6
0-9609456-3-6,Miscarriage: A Shattered Dream,"Sherokee Ilse, Linda Hammer Burns",Wintergreen Press,68.0,2006-07-05,,Paperback,,en,4th,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.25 Pounds, Width: 0.25 Inches",9.95,https://images.isbndb.com/covers/56/34/9780960945634.jpg,Success,55,10.6
1055583-131-1,,,,,,,,,,,,,,Error,58,10.6
0-393-30535-4,,,,,,,,,,,,,,Error,64,10.6
0-7043-4052-6,Sixty Years on: Women Talk About Old Age,"Ford, Janet, Sinclair, Ruth",The Women's Press,208.0,1987,,Paperback,Janet Ford And Ruth Sinclair.,en,,Weight: 0.44974301448 Pounds,0.0,https://images.isbndb.com/covers/05/27/9780704340527.jpg,Success,48,10.6
1 00 30 - 3 4,,,,,,,,,,,,,,Error,55,10.6
0-89594-308-5,Over the hill: reflections on ageism between women,"Copper, Baba.",Crossing Press,100.0,1988,"Older women--Psychology, Older women--United States--Psychology, Older women--Public opinion, Older women--United States--Public opinion, Older lesbians--Psychology, Older lesbians--United States--Psychology, Public opinion, Public opinion--United States, Ageism, Ageism--United States, HQ1064.U5 C6125 1988, 305.4",Paperback,By Baba Copper. Bibliography: P. 99.,en,,99 p. ; 22 cm.,7.5,https://images.isbndb.com/covers/30/88/9780895943088.jpg,Success,56,10.6
0-452-00911-1,"Rosie the Riveter Revisited: Women, the War, and Social Change (Meridian)","Gluck, Sherna Berger",Plume,,1988-05-01,,Paperback,,en,,"Height: 5 Inches, Length: 7 Inches, Weight: 0.65 Pounds, Width: 1 Inches",8.95,https://images.isbndb.com/covers/91/10/9780452009110.jpg,Success,63,10.6
0-86068-624-8,WOMEN PHOTOGRAPHERS,"Williams, Val",Virago,192.0,1989,,Paperback,,en,First Edition,,1.99,https://images.isbndb.com/covers/62/48/9780860686248.jpg,Success,35,10.6
1-55583-123-0,The Crystal Curtain,"Bayer, Sandy",Alyson Pubns,219.0,1988,,Paperback,,en,First Edition June 1988,Weight: 0.65 pounds,7.95,https://images.isbndb.com/covers/12/33/9781555831233.jpg,Success,57,10.6
0-452-26079-2,,,,,,,,,,,,,,Error,64,10.6
0-86068-730-9,JRNL MARIE BASHKIRTSEF,"BASHKIRTSEFF, MARIE; PARKER, ROZIKA & POLLOCK, GRISELDA (NEW INTRODUCTION).","Virago Press, London:",716.0,1985,"DiariesBashkirtseff, Marie , 1860-1884, Russians--Diaries, Russians--France--Diaries, Painters--Diaries, Painters--France--Diaries, DC34.5.R8 B3713 1985, 944.081/2/0924",Paperback,"Translated By Mathilde Blind ; With A New Introduction By Rozsika Parker And Griselda Pollock. Translation Of: Journal De Marie Bashkirtseff. Reprint. Originally Published: Cassell & Co., 1890.",en,New Ed,"xxxv, 716 p. : port. ; 20 cm.",0.0,https://images.isbndb.com/covers/73/06/9780860687306.jpg,Success,35,10.6
0-915965-00-3,Owlet: The Great Horned Owl,Irene Brady,Houghton Mifflin,40.0,1974,,Hardcover,,en,First Edition,Weight: 0.7 Pounds,0.0,https://images.isbndb.com/covers/50/07/9780915965007.jpg,Success,36,10.6
0-932194-62-1,Learning to Live in the Now: 6-Week Personal Plan to Recovery,"Fishel, Ruth",Hci,155.0,1988,"Spiritual Exercises, Meditation",Paperback,,en,,"Height: 9 Inches, Length: 6 Inches, Weight: 0.65 Pounds, Width: 0.75 Inches",8.95,https://images.isbndb.com/covers/46/26/9780932194626.jpg,Success,55,10.6
0-939416-15-8,Unholy Alliances (New Women's Fiction),,Cleis Pr,156.0,1989,"American fiction--Women authors, American fiction, American fiction--20th century, Women, Women--United States--Fiction, Short stories, American, Women--Social life and customs, Women--United States--Social life and customs--Fiction, PS647.W6 U54 1988, 813/.54/0809287",Paperback,This Close To The End / Bárbara Selfridge -- Daughter Of Invention / Julia Alvarez -- Watering The Plants / Joan Tollifson -- Rev'ren Peach / Winn Gilmore -- Blood Relations / Dorothy Bryant -- What Would You Have Done? / Marnie Mueller -- Blueprints For Modern Living / Louise Rafkin -- Marguerite Marie / Deborah Rose O'neal -- People Like This / Canyon Sam -- Sunspots / Patricia Roth Schwartz -- Isn't This How Rituals Begin? / Jennifer Krebs -- All The Water In The World / Katharine Haake -- Tattoo / Carla Tomaso -- Hit The Beat / Gita B. Carlstrom -- On Foot / Bárbara Selfridge. Edited By Louise Rafkin.,en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.5 Pounds, Width: 0.5 Inches",0.0,https://images.isbndb.com/covers/61/58/9780939416158.jpg,Success,45,10.6
0-9601002-5-3,History of Women Artists for Children,Vivian Sheldon Epstein,Spring Publications,32.0,1995-01-01,"Women artists, Women artists--Juvenile literature, Artists, Artists--Juvenile literature, N8354 .E67 1987, 709/.2/2 B",Paperback,"Brief Biographies Of Women Who, Despite Many Barriers, Had The Courage, Talent, And Power To Create Quality Works Of Art. Written By Vivian Sheldon Epstein. Cover Title.",en,First Edition,"Height: 11 Inches, Length: 8.5 Inches, Weight: 0.35 Pounds, Width: 0.25 Inches",6.25,https://images.isbndb.com/covers/02/55/9780960100255.jpg,Success,35,10.6
0-89594-259-3,Dreams and Dream Groups: Messages from the Interior,"Neu, Eva Renee",Crossing Press,144.0,1988-05,,Paperback,,en,,Weight: 0.6 Pounds,0.0,https://images.isbndb.com/covers/25/93/9780895942593.jpg,Success,57,10.6
0-932379-41-9,The Fires of Bride: A Novel,"Galford, Ellen",Firebrand Books,240.0,1988-04-01,"Lesbians, Lesbians--Fiction, PR6057.A383 F55 1988, 823/.914",Paperback,By Ellen Galford.,en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.63 Pounds, Width: 0.5 Inches",8.95,https://images.isbndb.com/covers/94/12/9780932379412.jpg,Success,45,10.6
0-920897-18-5,The woman upstairs,"Riskin, Mary Walters",Newest,,1987,,Paperback,,en,First Edition,Weight: 0.57 Pounds,0.0,https://images.isbndb.com/covers/71/88/9780920897188.jpg,Success,54,10.6
0-915288-56-7,April & June,"Travis, Nancy",Shameless Hussy Press,43.0,1987,,Paperback,,en,First Edition,Weight: 1 Pounds,0.0,https://images.isbndb.com/covers/85/64/9780915288564.jpg,Success,48,10.6
1-55583-115-X,Macho Sluts: Erotic Fiction,"Califia, Pat",Alyson Books,304.0,1994-07-01,Literary Collections,Paperback,,en,4th,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 0.881849048 Pounds, Width: 1 Inches",13.95,https://images.isbndb.com/covers/11/58/9781555831158.jpg,Success,57,10.6
0-86232-455-6,Women: The Last Colony,"Mies, Maria",Zed Books,192.0,1988,"Women--Social conditions, Women--Developing countries--Social conditions, Rural women--Social conditions, Rural women--Developing countries--Social conditions, Sexual division of labor, Sexual division of labor--Developing countries, Capitalism, Capitalism--Developing countries, HQ1870.9 .M54 1988, 305.4/2/091724",Hardcover,"Part One: Women's Work And Capitalism -- Women's Work: The Blind Spot In The Critique Of Political Economy / Claudia Von Werlhof -- Capitalist Development And Subsistence Production: Rural Women In India / Maria Mies -- Investment In The Poor: An Analysis Of World Bank Policy Part Two: Colonization Of Women And Nature: Social Origins Of The Sexual Divisions Of Labour / Maria Mies -- On The Concept Of Nature And Society In Capitalism / Claudia Von Werlhof -- The Future Of Women's Work And Violence Against Women / Veronika Bennholdt-thomsen Part Three: Politics Against Women And Women's Struggles -- Class Struggles And Women's Struggles In Rural India / Maria Mies -- Why Do Housewives Continue To Be Created In The Third World Too? / Veronika Bennholdt-thomsen -- The Proletarian Is Dead: Long Live The Housewife! / Claudia Von Werlhof. Maria Mies, Veronika Bennholdt-thomsen, And Claudia Von Werlhof. Includes Bibliographies And Index.",en,,"Height: 9 Inches, Length: 5.75 Inches, Weight: 0.7 Pounds, Width: 0.75 Inches",49.95,https://images.isbndb.com/covers/45/51/9780862324551.jpg,Success,53,10.6
0-87663-511-7,Out of This Century: Confessions of an Art Addict,"Guggenheim, Peggy",St Martins Pr,,1987,,Paperback,,en,,Weight: 2.1 Pounds,24.95,https://images.isbndb.com/covers/51/17/9780876635117.jpg,Success,36,10.6
0-932379-45-1,More Dykes to Watch Out for,"Bechdel, Alison",Firebrand Books,108.0,1988,"Lesbianism--Caricatures and cartoons, Lesbianism--United States--Caricatures and cartoons, Lesbians--Caricatures and cartoons, Lesbians--United States--Caricatures and cartoons, Graphic novels, Graphic novels--Comic books, strips, etc, Lesbianism, Lesbianism--United States--Comic books, strips, etc, Lesbians, Lesbians--United States--Comic books, strips, etc, American wit and humor, Pictorial, HQ75.6.U5 B423 1988, 741.5/973",Paperback,"Irksomely Earnest Mo Makes Her Debut In This, The Second Collection Of Work From Bechdel's Signature Comic Strip. Mo's At Loose Ends--unemployed, Unintentionally Celibate And Unable To Come To Grips With A Regrettable Haircut. What Could The Unflappable Harriet Possibly See In Her? Perhaps The Answer Lies In The Mildly Erotic Account Of Their First Night Together ... By Alison Bechdel.",en,,"Height: 5.5 Inches, Length: 8.5 Inches, Weight: 0.37 Pounds, Width: 0.5 Inches",4.5,https://images.isbndb.com/covers/94/50/9780932379450.jpg,Success,45,10.6
0-938410-38-5,Cruelty/Killing Floor (Classic Reprint Series),Ai,Thunder's Mouth Press,99.0,1987,,Paperback,,en,,Weight: 0.35 Pounds,10.95,https://images.isbndb.com/covers/03/86/9780938410386.jpg,Success,54,10.6
0-89594-309-3,We Are Everywhere,Harriet Alpert,Crossing Pr,,1988,"Lesbians' writings, American, Lesbianism--Literary collections, Lesbian mothers--Literary collections, Mother and child--Literary collections, Lesbians, Lesbians--Literary collections, Parent and child, Parent and child--Literary collections, American literature, American literature--20th century, PS509.L47 W4 1988, 810/.8/09287",Hardcover,Edited By Harriet Alpert. Bibliography: P. 322.,en,,322 p. : ill. ; 21 cm.,23.95,https://images.isbndb.com/covers/30/95/9780895943095.jpg,Success,56,10.6
0-938410-23-7,Homegirls & Handgrenades,"Sanchez, Sonia",Thunder's Mouth Press,80.0,1984,"Poetry, General",Paperback,,en,,"Height: 8.75 inches, Length: 0.5 inches, Width: 5.5 inches",0.0,https://images.isbndb.com/covers/02/32/9780938410232.jpg,Success,54,10.6
0-932379-42-7,Fires of Bride,"Galford, Ellen",Firebrand Books,232.0,1988,"Lesbians, Lesbians--Fiction, PR6057.A383 F55 1988, 823/.914",Hardcover,By Ellen Galford.,en,,"Height: 9 Inches, Length: 5.75 Inches, Weight: 0.65 Pounds, Width: 0.75 Inches",18.95,https://images.isbndb.com/covers/94/29/9780932379429.jpg,Success,45,10.6
